PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,PCs21,PCs22,PCs23,PCs24,PCs25,PCs26,PCs27,PCs28,PCs29,PCs30
0.03601239295610653,0.005025394421028729,-0.0020750018754985456,0.0231473287691825,-0.003569016544813202,-0.00471750670390616,0.0033338177928826044,0.001670766988056985,-0.0205452150517797,-0.0025690542792300396,-0.005954872428864733,-0.01791986296084307,-0.013546197069465873,0.0167972977005044,-0.002120877267970576,-0.0018296753179167543,0.015849180785979966,0.014054598667322433,0.01902318048706781,0.03956102872760845,-0.003691213625724092,-0.00519359667370986,0.0022678142785308272,0.010540199222867072,0.05474057389014712,-0.029371067580945008,-0.017448661341770998,-0.017574182834642297,0.023328559105252243,0.010175716580113037
0.0032657529615197664,-0.004452716098068649,-0.004346854923137382,0.012208739674332544,-0.00875206001128601,0.006231745327583703,0.009289134108037308,-0.0015647081734781513,-0.004017255007747096,-0.00045014209778039614,0.007033036894927397,-0.0033408098115027857,0.002827158300598542,-0.0029213108632051305,0.007355181614683102,-0.0017374254253280726,0.006316666690275276,0.001869452084121391,-0.007100073434784676,-0.004980249066094004,0.0027143793270659445,-0.001827110872471507,0.012103613094615346,-0.010153346943823345,-0.008017728616371376,0.011635031626139396,0.0045184551419160494,0.006424293027094666,-0.010846356200726869,-0.007149340376756418
0.02045698223827524,-0.004363462365798594,-0.017221896412129494,0.007961628819708293,-0.008009914912211204,0.003968620510799899,0.00534000395867865,0.028806436652033866,0.020885132946106517,0.009946475410162001,0.03893817050954263,0.025130473973150852,0.01255364872541013,0.028146953943056413,0.0090428124015045,-0.012239562546874633,0.006980805919753167,-0.01334979365659636,0.017445904303551158,-0.0194573350579508,-0.024787105101310963,0.0500465013057175,-0.025411575767836488,0.007419931191815665,-0.0008873175173628974,0.00809473768661673,0.019810958207944374,0.00461976291396905,0.015288215098029002,0.0009633790666814393
-0.002695512634963727,-0.00453880397883895,0.002612164826941844,0.0004961478031524732,-0.002601653814294863,-0.0017707122855843515,-0.004378897849836364,0.0035678385350966495,-0.006938158342905229,-0.00908133484738451,0.006301713237602763,-0.004215380631696632,0.0057771009021327785,0.009903472374958675,0.005258650410169488,0.00383736036477124,0.0036377363353085053,-0.011107303115414979,8.458823212682522e-05,0.00021675658382802715,0.011407811889537997,-7.584202910788355e-05,0.004691535583465637,-0.0044942691069359796,0.0021132274225382905,0.0049142959527530726,0.0018030194840801422,-0.0019512246890942464,0.00035278683217912103,0.0025490762977322338
0.01804317400702986,0.001847117889447284,-0.0011312235298191196,0.01628014035894411,-0.021820285805896317,0.021348005874364737,-0.016685648459183938,-0.012467556546869969,0.02104216274660643,0.015855319755834575,0.015455615416741779,-0.007745713776190698,-0.004600719203070603,0.019162531042824435,-0.0322397956107803,0.019877841493100828,-0.001425476552009492,0.008689993918792323,-0.017457153372673524,-0.01050356072404299,-0.008786438768135693,-0.0038868958712266173,-0.0011372400766255057,0.0024350945866887424,0.01645524141041383,-0.024352908150811987,-0.001576406871998306,-0.017187534604553818,-0.001447752589892897,-0.011794370820231527
0.006768059383046258,0.002034971421434492,0.003659798734226357,0.010239921629728348,-0.0041245499692811605,0.0012195159693702336,-0.0011892866518941824,-0.0014637824886497709,-0.007299246677014511,0.002838639836514195,-0.005356763318432714,-0.0057638638894744396,-0.0001702027397709834,0.01710593149316648,-0.018752629327016886,-0.013273786710632292,0.0017353040060600305,0.004579942463901008,-0.006022786489352221,0.01007537212963101,-0.016014416747104823,0.00342599275640029,0.008871658331173985,3.8964754033676754e-05,0.00851610532621905,0.0015000678969650772,-0.016607331648449842,0.004219732091416899,0.008668091781774457,0.006468953979970267
0.04180222914966933,0.005429758553063733,-0.00789698613744502,0.02203272924474275,0.023203180871224374,0.008144011735047267,0.005222173551768557,0.01773341159322684,0.00970856566016194,0.07177735876373295,-0.01626010633955672,-0.0027189372387957,-0.03870146645431843,-0.012537208954549331,0.03133712379890546,-0.011788589916436427,-0.008598444794889852,0.05522675257283192,0.008731579224274836,-0.01129828017721655,-0.007244230405794111,0.06973934317105578,-0.010137382456687986,0.016241409414781048,0.07989198108501097,0.008996255247279376,0.10826194550040988,0.005271514477393895,-0.004065728691838262,-0.04203843862900665
0.0018592771773403025,-0.0025417269526905465,0.0007456982855824806,0.00440745277868228,0.0073248544354047795,0.0051287588635230835,0.004663011923427613,0.0015228851406612418,-0.005331362913141946,-0.0006371416985560524,-0.004432830977002848,-0.0006902255485171317,-0.004189632337459184,-0.0033821167663083806,-0.001053431185043357,-0.004488841008068466,-0.00017926975747415943,0.002841095263411436,0.004481407203430334,-0.005242848925962456,-0.002297401756243463,0.002725521038698302,0.0008297931565797819,-0.011223722893386672,-0.0005011006302839614,0.005457651076527614,0.002104435267889974,-0.005537119174418942,-0.004512705726956697,-0.005932595034182486
0.027426947954697148,-0.012114261121156612,-0.00689895038418149,0.022085989297768047,-0.010163835863244597,0.02716191329779771,-0.05874883412355186,-0.01649928770342699,-0.006477023532243702,-0.014156800532299087,-0.0014376511997927818,0.03327421248182638,-0.026383002483767286,0.05888894714251798,0.004788182436626328,0.017616208599926082,0.03817629062132717,-0.014389257725752466,0.007182769383964205,-0.039811510874312145,0.012550924634951914,0.024244534097138178,-0.015924864112293165,0.013990530171736326,0.03863711641926418,-0.018578781751206162,-0.03865542536208203,0.02865120357982992,0.0020719579610817694,0.013151124101047991
0.04105295855063645,-0.006751489182262454,0.017731093627315075,0.005294141587096625,-0.006669895988023876,0.008424444925212025,-0.024803919572856905,0.005268377218375504,-0.0051282723829390855,-0.016755836148522784,-0.012826754727106277,0.006010360361257829,-0.004987531419663117,0.008453912183016925,-0.012940919838826061,0.02096327763675886,-0.02165380887457848,0.03406920822688765,-0.039818770952694274,-0.006233195877344346,-0.030882524404148657,-0.01624257524716127,0.021576675451581546,-0.010220498960006348,-0.043875767865193135,0.00037158689066492514,0.023496794975100058,0.04112932028839296,0.01058410743732225,0.006598184543801783
