PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,PCs21,PCs22,PCs23,PCs24,PCs25,PCs26,PCs27,PCs28,PCs29,PCs30
0.016373257168134307,0.0024054323845094116,0.003237105601327724,0.00834072716712348,0.014531591066510424,-0.0023929833798184,-0.0001580963948480194,0.00806457915404856,-0.006549609670072146,0.005202106465824287,0.014181140974352023,0.007446362860723249,0.0047595591838902615,0.007491167588326774,-0.003185391399245441,-0.026591500138653357,-0.034083039355593786,0.0059775329208862195,-0.033784649937529755,0.005878033556383791,-0.00819367684055673,0.023569066380305464,0.012701468977340265,0.0007206555653098373,-0.0392051141976043,-0.013070517546883553,-0.0024905235736866157,-0.013694146988154531,0.009475286623737745,-0.0016012904998621684
0.003776153191507173,0.0032610606186749594,-0.003274647992190126,0.0036174161480634634,0.016460371509933576,0.006190550718506693,0.0014278651896075165,0.011394811679712869,-0.008804005739987684,-0.0019832278890464317,-7.68168695378206e-05,-0.00023627874466085604,-0.00973032682359611,0.014865351544590556,-0.00027712234405283845,-0.005863376326153927,0.009371273442359322,0.005324573500190756,0.008206849629806737,0.013076451998042263,-0.00199983212996616,-0.0042968021118150405,-0.014038426619642582,0.006784127505857185,-0.005761732880335927,0.005693247331052158,0.002439848729394668,0.011429909478254197,-0.000321417209474481,-0.004496641869247707
0.0009092508136366291,-0.0005464679132982901,-0.004707307605803858,-0.0007071829469077591,-0.0015159206714827982,-0.004128906178549683,-0.004055236134165905,0.00047062380302900894,-0.0027465818845900515,0.0002762998430983273,-0.005401245998065121,-0.002447757193888281,-0.004464860789550864,0.008701942645209156,-0.005104647375215887,-0.0031532138133513296,-0.0017851195014087521,-0.0036419658590199164,-0.005071476671436442,-0.0010229041226471754,0.0009294188624014025,-4.646919997695858e-05,0.005776238882700544,0.0017533827121346483,-0.003858325103238732,0.00350929673184151,0.0015000381798606823,-0.004851406156901683,0.0032739055403899816,-0.0025611705354310036
0.031234416727204672,0.02141331311869863,0.026880745060062685,-0.021755202522716843,0.01714691173965877,-0.011186883319783588,-0.011937112906287708,0.011764033224742712,-0.010885137894527993,0.0402787320668559,-0.01947353016237157,-0.04220647628899775,-0.006164685323315825,0.0007369741293437116,-0.023846699672116098,0.00948899855051003,0.05222968550741124,-0.07115358372558633,0.026336204436128496,-0.03089675505828479,-0.003839760817499384,-0.004110074448826579,-0.01893623176292378,-0.028966996973470237,-0.04300144802630047,0.04554748342303116,0.014887103586506002,0.023722997096956404,0.035587383012162126,-0.03121148955400127
0.015373356733523814,-0.004290322157190457,-0.004230363775412328,0.01797572427793088,0.018293616241967816,-0.004610658645758382,-0.01588031848656215,-0.00026370535103415496,-0.01004129270093471,0.0032821586824750455,-0.0070811285817994445,-0.010186552726423062,0.026020782667276657,0.01116806011766037,0.013057229285470257,0.02315617882930249,0.0004166481777445784,0.014150394162544074,0.015500279616296218,0.012853954391473717,-0.002296929500387227,-0.010832849142704564,-0.03502873604683256,0.03702917387239507,0.018438076072900225,0.02333011200196255,0.013763822056141762,-0.004279833431054061,0.03193417165379193,-0.002792171755164896
0.041248419902891686,-0.001933980023667649,0.007078415895012422,0.04035665603018842,-0.002657592074418347,0.008009008993500152,0.00946004791542596,0.024370578822741757,0.031476589555295705,0.002309928425849748,-0.04301618802771318,0.022563743058702262,0.020272930207966906,0.0002755649242556907,-0.006572613273630794,-0.03337632242915772,0.04099555371392171,0.044371525373766124,-0.02984144032901735,-0.029148951334460646,0.041323631449532744,0.018127819058501752,0.03308604049695035,-0.0442330091217833,0.052351051210058265,-0.036966997590869355,-0.04016128041785295,-0.053698931997169706,0.04486301318669089,0.003397746638439471
0.032094855672799724,0.010810257443106715,-0.009694228026470944,0.017617934031478922,0.0035143430202305317,-0.01078454270853642,-0.040569386390879154,0.017920854601458945,-0.016957030668913676,0.014995217681918183,-0.03728263058598588,0.02082595023108038,0.013469867413916321,0.005904667147420715,0.0313634654733687,0.004329551198438193,-0.014045815489559474,-0.027828190613156296,-0.0143417409824173,0.02748440005283527,-0.02324899593344368,-0.011027256064574052,-0.02070545726515834,-0.005502872683770904,-0.013587297576051609,-0.015155242982016058,-0.013225386289824512,-0.019454837194677554,-0.008077371181206747,-0.03735479689533091
0.039281829834662295,0.011775813982306453,0.025326568897726175,0.014598730069345093,0.01101550108397734,-0.014070679731371312,-0.0005594094275329644,-0.010912622797620073,0.027483498577049698,-0.012609488266954594,0.0017212550950403366,0.01273167379899376,-0.04476704721524973,-0.010293829306570459,-0.018131577729872166,-0.05646985388106714,0.02497886616596038,-0.0017416066255235628,0.021691418844673845,0.053989133739222206,-0.0035508553421459217,-0.04230229133361679,-0.023297821761680843,0.015738783292317586,-0.004332091987466733,0.012999352493996265,-0.03818765925711574,-0.02038926805244301,0.01468971051093659,-0.020806940660215104
0.038863245258726115,-0.0038408887904186747,0.005599047900097365,-0.002519290727628734,0.025783722673724762,-0.01817248547929088,0.0331020035887915,0.011368852414617872,-0.03469595639707206,-0.0197900430007433,-0.027508408972064913,0.0071246826512652815,-0.04467736543593984,0.010102582050349859,-0.06741977580729121,-0.01911877810241946,0.014276143879977526,0.01954843646248629,-0.00030297031505975737,-0.038863913010486036,0.008222782635284453,-0.012257575799019422,-0.044651886756194956,-0.014778861252397706,0.022623094585375817,-0.017723115079262084,-0.0019971883854015006,0.020491230915576298,-0.010323936474003058,-0.023594997834832068
-0.0001779858032810233,0.00022208585880399175,0.009676101090300577,0.0005168695273441124,-0.0004548675148698737,-0.00010187079517196573,0.0017107246717521605,-0.004476629014196547,0.005217163542192835,-0.009719684452607161,0.0040456907517178765,-0.0011255339086876299,0.0001784731080930062,-0.008526952721363149,-0.0055077760119865695,0.0005372537973066299,0.002370678452750417,0.006859937453371103,-0.005765663686676291,0.007348377372754235,0.0041572021862086835,-0.0044039850943201975,0.006537932000956108,0.0011085987205105626,0.0008135602970728467,-0.005173818447246662,-0.005902503168370982,0.005665348239892839,0.0027997402138318526,0.0019838044025405972
