PCs1,PCs2
-0.02183056672412702,0.057885613637720136
0.01642458612848287,0.010899615447397693
-0.047946360930266524,-0.00228404449049009
-0.040088192347525524,-0.006811837982283523
-0.04079548317222171,0.026263709290132144
0.016611289115612392,-0.0004907583838316162
0.008233424228710423,-0.001960084173450821
0.010298586622954903,0.012451494163484265
-0.015002372298226435,0.025969144432039987
-0.009732946488440825,0.025807742168981417
-0.01044556405614422,0.027697308581310025
-0.01910049137680887,0.05064658776766415
0.00042217444955515524,-0.0023828967227031133
-0.016558822865774196,0.04390713784915932
-0.02478176633004398,0.013127857203233109
-0.030932798186610922,-0.004529200118243076
-0.04581512634834262,0.0036026334831458337
-0.04545792078722981,0.02324592454060297
-0.019433816918794984,-0.046931611563789256
-0.011554773336873107,0.030638469797672353
-0.013396671184450443,0.03552242134006306
0.03531869719084895,-0.02103385113773572
-0.011041956922876205,0.0292786941607376
0.015727622061806622,-0.009780802138878282
-0.009430116320370116,-0.02277321597141686
0.05094346191388055,-0.001505056644592417
-0.008110601757265948,0.02150595462750298
0.048677244023512145,-0.0014381042001238428
-0.010087082858058741,-0.024359755916070435
0.04596516067670223,-0.0013579793468960597
-0.040891121019493805,0.005067823180723593
-0.031601312199452426,-0.008936396846692538
-0.02651154546660599,-0.0005425512050867625
-0.023474698181185465,-0.03607404011247867
0.010462429040211016,-0.00030909851281432567
-0.017907244011474078,0.04748259161782783
0.010385735107721323,0.001752448843269381
0.004053669627745866,-0.01830233499450053
-0.014604229662891662,-0.0352684205440753
-0.021553510698286992,-0.05205055398489286
-0.04900929936437541,0.00327257293693289
-0.04583661893870717,-0.007017108253587898
0.014729924310414096,0.006160465610226468
0.02618336463193649,0.016922763373812422
0.024367962274051722,-0.0007199188911233673
0.03527025555517885,-0.001042012687148675
0.004643493823906025,-0.0013717124302055383
0.011593066744377033,0.006607664960815171
-0.025023550131615956,-0.006860092824322058
-0.028905102318828608,-6.969497309163033e-05
-0.009460904385746224,0.025086397479810216
-0.007187249240612209,0.019057607606919016
0.0028287125893509506,0.0008088398255349062
0.024763588794322958,0.012177559629271636
-0.03556002974805383,-0.012533087054366185
-0.02015532242062099,0.053443563008544394
-0.04861627311286529,-0.0007470502512637706
-0.04122626127892292,0.011577548410152903
0.011567362971949876,0.029357109058585896
0.04594742779502747,-0.0013574554644143848
0.009358656548839602,-0.007304210495255853
0.03392826924343189,-0.0010023654270211498
-0.011033701595012577,0.018910767275477608
-0.016535643104217446,-0.0399326774224268
0.029163199805087706,-0.0008615878845260095
0.006222142136605116,0.0016510986043143609
-0.004264700633158911,-0.00739845368572152
0.01783112019457031,0.000687795351457728
0.013366847242586638,0.004040093735494042
-0.047508560792210046,-0.001650925074985938
-0.048702500660724415,-0.006287606690400013
-0.004320472756101671,-0.010433706780737642
-0.011579487703690099,-0.02796383494836936
0.01395050219225991,-0.013739087690652449
-0.015056758746360532,-0.03636125509424404
-0.0358194023180693,0.01339854613874804
-0.033007340781680966,-0.004630628083653225
-0.04924956545850525,0.000843150077946512
-0.023697704258563792,-0.057228668655719336
0.015094350630205946,-0.0017753011774765631
-0.002572243854620796,0.006820524553082322
-0.027997773866917527,-0.018300822577673955
-0.04057047336192082,-0.0048387177859147415
0.018288678735159155,0.0013458554230512342
0.015394129633985319,0.002652334594734467
-0.004268695231570467,-0.018166821227399845
-0.012766305097238102,0.033850950312769544
-0.01804029963854204,0.015767409791508744
0.000481938918041228,-0.04316509194673465
-0.033739094040292066,-0.025533657092038798
-0.03250416200291709,-0.0003625942203920904
-0.01807106183257347,-0.04364063115325059
0.0334276267414239,-0.02764145252694582
-0.04290271751573891,-0.005063869841637238
-0.019734895633197348,0.052328762882816536
-0.029455203391870525,-0.015188297114840163
-0.030622191018315762,-0.013858358760895811
-0.030408344552718115,-0.02283915006082248
0.004368246586410273,-0.0106528464314092
-0.013629573830799206,-0.03291467814359136
0.02228373168837223,-0.0006583431033018634
0.030217955602004992,-0.0008927492206658831
-0.036495375884818444,-0.019776967532994204
-0.029423106523597534,0.0040250998834962266
0.0223976070754951,-0.04816746623787642
-0.02415278864466609,-0.013501186364098802
-0.005207906160162116,0.002538264352967538
-0.04905592866757561,-0.003014767819861979
-0.02854898653211926,0.01156409948583574
-0.029524126143086735,0.015811139979189003
-0.019612951579674676,0.05200542359670332
-0.01420052480965108,-0.034293496237288765
-0.026939442750986902,-0.006514673913323461
0.026476754787327698,-0.0007822203468208505
-0.01864562418857393,0.04944046748093856
-0.005483949329828854,-0.04633087365298814
0.00024216659554551501,0.0015748805219860116
-0.02966783148301248,-0.015701782224872615
0.033298496714761094,-0.0009837596490322954
-0.03403224332277684,0.013525358638376929
0.023135088021284014,-0.04035909819099904
0.04705255696057742,-0.0013901051007573432
-0.013242442228125947,-0.03197977669041547
-0.01227645819788188,0.03255208070890165
-0.04083490402760016,0.004261843928488744
-0.016349219802660755,0.04335135490401916
-0.01090365862076251,-0.026331743487088156
-0.011391675245959123,0.030206002611298795
0.015305321905061295,0.031493674661211106
-0.011579487703690099,-0.02796383494836936
-0.019918682821698463,0.05281609540599021
-0.020836529046664356,0.055249841376665554
-0.020675961796937533,-0.0499313195808322
-0.04311616900875826,-0.0070429043491090915
-0.010941092733872648,0.007121434804605248
0.032610393434985306,-0.05348918055124848
0.005233297053901487,0.02603494193051806
-0.018496779137014946,0.027155984061480756
-0.042811296619991474,-0.0010386175262696925
-0.004883484806258159,-0.008211938308916832
-0.01713347082419692,-0.04137640059402819
-0.03058266813014513,-0.0001522198353152697
-0.021934476388914645,0.012282216448562438
-0.005128932601677216,0.013599802882058108
-0.007761845483339026,-0.0009274128503740215
-0.011220984642403486,0.029753400850941827
0.02921731619814739,0.007092041896332839
0.013924337119375161,0.0101194485982827
0.0024722993094601167,-0.007045439382780244
0.01046955839070538,-0.003840386338890422
-0.007238428468627116,-0.002048328596895742
0.02352859694813797,0.011697387755691265
-0.012004583658678741,0.03183118323866006
-0.019518093331782106,-0.010720711210463372
0.006003069455742568,-0.004544898667339953
-0.006620620532617092,0.017555141585342902
-0.024552321796882277,0.03748071521394086
-0.012649840702795418,0.03354213591971824
-0.016476413809019833,0.04368862279128812
-0.004098986217335863,0.0494249279587695
-0.01136686072224005,-0.027450349838336927
0.012153273733915145,-0.00035905224678514327
0.012692909858281825,0.00816483300417318
-0.015513340154774945,0.022752130025396455
-0.04794743057618927,0.011409695452121463
-0.005128932601677216,0.013599802882058108
0.010032728805217458,-0.03809443634915693
-0.004045230305521254,0.006895648250076485
0.006701444423533892,-0.01352492396501112
0.002524118096284729,0.016760860609273
-0.03922586838272618,0.0006522686527691993
0.029619308383597664,0.036696561381636544
0.052679486616627684,-0.001556345073749176
-0.02982279555860646,-0.019097651673313214
-0.013009960666091558,-0.0007980857373931898
-0.04265261950632739,0.0035661948751405897
-0.020378211449047966,-0.04921227255765185
0.04231333079603733,0.03760562434088102
-0.012004583658678741,0.03183118323866006
-0.022837386305197098,-0.005838765677740771
0.01843032194738269,0.007314640209463805
0.04296342546663886,-0.0012692971725899714
-0.01887359514877867,0.011272763937584512
0.002656237150971233,0.006518325316811649
-0.04266672144690341,0.007171116487797735
-0.010223067481720331,0.02710733931378918
-0.016757089315449187,0.044432859904508716
-0.01869145890680748,0.049562007326854236
0.03338527132461959,-0.05035857024687825
0.017601336221619773,-0.045075300452239196
-0.03800583292380985,0.015563306121357368
-0.04813207889432765,0.010680799890776858
0.017899235567799734,-0.008817230274139462
0.021249543310992044,-0.0391517042533025
0.002780444067463783,-0.005580061873625602
0.013232559738622703,0.009117768907278665
-0.024191536762860316,0.001671321859976587
0.023734678679196968,-0.0007012094101263267
-0.018520998675444707,-0.04472720463838486
0.05622443392343646,-0.0016610757949315532
0.020047537160590132,0.00351183732740713
-0.027398256014845423,-0.006831541490140271
0.0352098646850675,0.038317315068300384
-0.04142219744700826,0.002007656352299212
0.03114399375956042,-0.0009201077755980352
0.04920399272648191,-0.0014536663353319113
-0.03538627183242127,0.004393815664061132
-0.013306676567249097,-0.0061490043281683966
-0.007677916757200166,0.02035865335217272
-0.016476503176816388,-0.039789859029016154
-0.061644101774879154,0.0010338532542021437
0.03012750434667638,0.05381048570869508
-0.03202139932968959,0.005061510299744112
-0.02456122176775537,0.0035372715493703173
0.005094181704157198,-0.001316814656650061
-0.032555429792048445,-0.002887258507189553
-0.01889090828815107,0.05009085991471095
-0.023478077605249933,0.06225413240085949
-0.027811381105800295,-0.016567620751503708
-0.05185085664971541,0.0022618905502629297
-0.018339738249102528,-0.044289471285692425
0.006391338428961389,0.03677522699745935
0.05397533636463794,-0.0015946293077176163
0.046478788378863545,-0.0013731538110931894
0.02549527640646319,-0.0007532239122489414
-0.03520369201876842,-0.00031129692360983376
-0.03715409557121755,0.001840740005449432
-0.021863039224964423,-0.0397656962654808
-0.03792259721637442,0.005499295479552208
-0.012156030420714597,-0.029356153868636974
-0.012961418268305049,-0.03130111872185448
-0.03016090969716053,0.0008663115579639976
-0.04652311428442507,0.005002331510619951
0.05624735572593217,-0.0016617531052036051
-0.03401300788001944,0.019348217165916854
-0.032468172497246206,-0.004004330376788627
0.03076085032677529,-0.0009087882479301621
0.03537664516453865,0.01455631263223235
0.011102387402735512,-0.004433735879496804
-0.01887609649255344,-0.002531534681971708
0.0016713225384492377,-0.004678996338948769
-0.012529555638807944,0.03322319104569606
-0.012649840702795418,0.03354213591971824
0.007220023826204359,0.02206768236342434
0.04185085487141806,0.029862803172128142
-0.015830353917100987,-0.03822944412358382
-0.016349219802660755,0.04335135490401916
-0.009732946488440825,0.025807742168981417
-0.03471264002901136,-0.006560319441789535
-0.035043423668227235,-0.0043690114990184966
0.0017708074572576466,0.001046802166492849
-0.02916887616478915,-0.007589966470102102
-0.03431272480455219,-0.009888888920433147
-0.006620620532617092,0.017555141585342902
-0.035307110810184394,0.008968719489010454
-0.017457678931599704,0.04629053280165015
-0.020422153034315382,-0.04931838983226565
0.046445608581486636,-0.0013721734935941267
-0.002257848784729852,0.006103733640215258
-0.010888145976977076,-0.04654532475138376
-0.033072015959326816,-0.01977454994448977
-0.010223067481720331,0.02710733931378918
0.0030017149503858403,0.0395894234534372
-0.033248248356101295,-0.018093651669956013
-0.028417934108611115,0.013763677739949498
0.0006495278827200399,0.009943627082988219
-0.009055292866921326,-0.021868039993928723
0.030425573071906502,-0.011460232071760465
0.03307318191204031,0.019154716519567506
-0.011041956922876205,0.0292786941607376
-0.02361367601185527,-0.036409661716635226
-0.019607985157021657,-0.026736134758223933
0.005219280335125967,-0.00015419667630664014
0.001484954282455618,0.010921312301440044
0.01530412338922156,0.03711948169326069
-0.045044866875593115,0.010573678006465565
0.05351735750792327,-0.001581098900780864
0.033470952064176517,0.03186416636437656
-0.00883048132759732,-0.005858186117606406
-0.015224131376864139,-0.036765450267825794
-0.017565774402177856,-0.006005965583299964
-0.02573685165637164,0.007581462609147416
-0.023354691473756368,-0.011573825085036205
0.02867968310789184,0.03611674854350219
-0.009986190408710585,0.026479239771443154
-0.004711693005185517,0.0032715956952162296
-0.012988689592770416,0.034440621434337314
-0.008177744520417956,-0.0197488072102265
-0.01726118909881166,0.04576952274864616
0.006331176324106134,0.004646649026458712
-0.02614840081638515,0.021556744690677334
-0.05070216116893619,0.003405215472305791
-0.050468278133374504,-0.009676955822915468
0.011528810972934933,-0.047982725722397986
-0.024630621986188622,-0.007686121762660461
-0.026684089322256885,-0.00944983332543144
-0.016979229179563182,-0.04100391259451333
-0.04434685290743823,0.001272914526720779
0.013792227904640091,0.040315243355972266
0.03392826924343189,-0.0010023654270211498
-0.014097428364092588,0.03738054145613413
-0.004493722993292754,0.0055965847094146875
-0.012156030420714597,-0.029356153868636974
0.03163861331382856,-0.046797002877437745
0.002837714058555045,0.011243118630031154
-0.04211388635447754,-0.014592442755249175
0.011185930086312417,0.0019137850571017
0.0010304517510247994,-0.0034852687929063223
0.02473007492470618,0.02956648208008482
-0.013298852944629238,0.035263047323752635
-0.015305219903058217,-0.03696127382671464
-0.017825189587397396,-0.0430468605229469
-0.005950121879496263,0.0157772567581771
-0.016707902818450426,-0.0403486752869276
-0.03725205909331329,0.01441260533529919
-0.021569860900754866,-0.05209004212021642
0.010462429040211016,-0.00030909851281432567
-0.01998964358675214,-0.0034474179910096827
-0.03924420941410338,-0.005224991789135415
0.023353492427134363,0.024116939630110624
-0.004320472756101671,-0.010433706780737642
-0.02804998712846096,-0.022912707843261968
0.020298890395162222,0.010069575276172232
-0.011579487703690099,-0.02796383494836936
-0.013763767284202671,0.03649580630324237
-0.012961418268305049,-0.03130111872185448
-0.03387821370466577,0.0032808238627107006
-0.012498217276519587,-0.030182513990964145
-0.018178984277945717,0.04820313260921248
0.0019911711096321167,0.007048691301828215
-0.014604229662891662,-0.0352684205440753
0.011478515950201685,0.022564598664025944
0.023616956956714678,0.0423942278419226
-0.01603558369143471,-0.03872506316139314
-0.0005681797147572078,0.0034120429707845024
0.024367962274051722,-0.0007199188911233673
-0.024473016176315893,-0.0018111172257214037
0.03527025555517885,-0.001042012687148675
0.03445039922335026,0.05444467122801428
0.011129961446956138,-0.007872813720061232
0.0016150178699893488,-0.006185020529082889
0.030357357358060555,-0.0008968675668867858
-0.017294678493581538,0.04585832163191021
0.03426601072872955,-0.001012343600838257
0.01936422019684909,0.02788686076730728
-0.008177744520417956,-0.0197488072102265
0.04659431029290323,0.037129426840601935
0.03256960324192655,0.0436591539925329
-0.00916704740293348,0.024307210855383416
-0.005950121879496263,0.0157772567581771
-0.015384670523805948,-0.037153143710995803
-0.04180594671398874,0.0002869102206907925
-0.016517850817870303,0.04379849605643116
-0.011221431177031145,0.022932192890453906
-0.01958947451568748,0.0037185333552186865
-0.03750339938237082,-0.04738273251128988
0.045822525208366736,-0.06601543316233854
-0.04843905729890928,-0.03550178828618754
-0.03599989368520126,-0.04652079277483903
-0.04229330198117271,-0.10213602150538854
-0.012347172325581964,0.06017251604248817
-0.03455666102217089,0.0916299476058123
0.010956746166505174,-0.01086999424404645
-0.004419569545478654,-0.0002722927754063711
-0.030355236824249295,-0.010454961126680191
0.02713770966737964,-0.0008017474510956328
-0.03346932559536657,-0.011998728479349989
-0.025366609615345488,0.0015923066961527664
-0.03873791902493289,0.00383241654229778
-0.009055292866921326,-0.021868039993928723
-0.012961418268305049,-0.03130111872185448
0.04705255696057742,-0.0013901051007573432
-0.030205561510393598,-0.002772961653921898
0.02549527640646319,-0.0007532239122489414
-0.04168952664711319,0.008448555236771491
-0.021280024618042806,-0.014975678508279574
-0.03019057319071681,-0.0018612868075727118
-0.014791535691449581,-0.03572075332636415
0.03441217143285364,-0.04750955232166583
-0.022738374985988,0.016513127894658843
-0.014970323723934125,-0.03615251727854235
-0.0328793977489512,-0.007186040291549199
-0.006329378211730697,-0.015285103717067074
-0.002572243854620796,0.006820524553082322
-0.031168106117485685,0.0014001127172716531
0.0009974660765464174,-0.03819729005067309
-0.023433215369262603,0.006891447558607911
-0.01604215625105847,-0.018124849982525164
0.0032094581874884194,0.004966540067456408
-0.01420052480965108,-0.034293496237288765
-0.004320472756101671,-0.010433706780737642
-0.006591142234469149,0.044909906189718705
-0.02573685165637164,0.007581462609147416
0.005837200428676634,0.0026075055347957207
-0.03727895815972288,-0.004173359707400454
-0.01563722033339952,0.04146342991479093
-0.015132521316358817,0.04012517587866478
-0.008177744520417956,-0.0197488072102265
-0.04098133912492846,-0.015279500656319153
-0.010223067481720331,0.02710733931378918
-0.01090365862076251,-0.026331743487088156
-0.010853735405155818,0.028779610798152375
-0.008110601757265948,0.02150595462750298
-0.011391675245959123,0.030206002611298795
0.04796290850891137,-0.0014170001315993142
-0.011220984642403486,0.029753400850941827
-0.003017954619717275,-0.004379415404540589
-0.014092774822584522,-0.0340332861151986
0.02113404837035427,-0.03332129155695278
0.05139005976718699,-0.001518250725659919
0.008677919932836602,-0.037062465669003015
0.016121596541996183,-0.0359387958304542
-0.015250833347976106,0.04043889023564058
-0.020150826673202612,-0.04866314928396303
-0.03212183754972041,0.005693440369995891
-0.017850392271096756,0.04733184319066115
-0.03982237221052841,0.0033793967244368037
-0.010792524268620245,0.004405798710171928
0.014754514886533922,-0.007581619475616384
-0.02036543782003369,0.010561787548457489
-0.005128932601677216,0.013599802882058108
-0.016981668781750902,0.04502835135359525
-0.01713347082419692,-0.04137640059402819
0.012960956267661394,0.01033502778392563
-0.022312499918022557,-0.027897581775323897
-0.044816075168322644,-0.011148075990047137
-0.01432914647900946,0.037994958691807364
-0.01563722033339952,0.04146342991479093
0.015644474921442948,-0.01102354437562398
0.015717595157192073,-0.00046435538527990434
-0.01826482848816869,-0.04410856474665538
0.013834308815568777,-0.03377527077566095
-0.0417380068605878,0.010053701754602391
-0.01044556405614422,0.027697308581310025
-0.01639211161771904,0.04346508786296782
-0.018357886602277246,0.0486775087462948
-0.032676555037664805,-0.02296768662376103
-0.020093696785273667,0.05328015634123943
-0.03783077689286918,0.0008773526496846905
-0.024836179487258584,-0.05997802157073931
-0.039681019622324704,0.006056387668112838
-0.04713621021123274,0.009989950350402762
-0.011041956922876205,0.0292786941607376
0.03717979617220801,-0.0010984274274094305
-0.010087082858058741,-0.024359755916070435
-0.005451829310381255,-0.013165871743544078
0.03318956599081019,0.0423299577577661
0.02302686860514459,-0.007343767169341068
-0.015365446776168098,0.04074279818333361
-0.018339738249102528,-0.044289471285692425
-0.014685498540848984,0.03893985775360018
-0.01820508201432518,0.04827233487749541
-0.036166822498682645,0.010141084467028601
-0.030056365346772116,0.03826423303562417
-0.0270972762205881,0.028071128448173163
-0.0349333578137371,-0.012537455538219503
-0.043859067918489536,-0.014488512971697263
-0.018233371863587408,-0.01804670496466409
-0.030553186025562937,-0.02733914795592768
-0.018924703528685433,-0.04570212570445449
-0.035278087990893894,-0.0002943447338761424
0.021771793469023096,-0.041347183030918847
-0.0021912707582288035,-0.043713294810259345
-0.0017815106500544727,0.00705111177582256
-0.01973127430798683,-0.047649952110687246
0.017151519258669052,0.025677492370983726
-0.023422100302166005,0.06210570756769671
-0.018190070328575204,0.016164536960291916
-0.04089286997173794,-0.0058700500104965315
-0.013491948229599246,0.0357750579059773
-0.011220984642403486,0.029753400850941827
-0.024071701228164,-0.01330536280520998
0.006452506685098367,0.030719700936270147
0.008529530948129681,-0.0029441758776181447
-0.014881945630751287,-0.03593908690478173
-0.014507122732148662,-0.035033912547652014
0.04797651333552838,-0.0014174020820284633
-0.022965622326734315,-0.007526757882757439
0.006283558963818184,0.00681051464252618
-0.0426421883577532,0.009710924644497245
-0.03468452917563304,0.01248864034100941
0.008445204824826335,0.006572986421601316
-0.0034623471209609042,-0.0035633379774607306
0.0072743375101667705,-0.04715501413361262
-0.011579487703690099,-0.02796383494836936
-0.02017056736927226,0.05348398771092152
0.0008106310717570749,-0.0047281938185361905
-0.031063267056562215,-0.027082134803519595
-0.01988594690779468,0.05272928956360817
0.008284365654642375,-0.0002447505177469187
-0.01603558369143471,-0.03872506316139314
0.025975282443050248,0.025416805693483153
-0.015462547601245902,-0.037341212234363166
-0.006169623600505585,-0.04798673739302732
0.01506369738794629,0.002858298401760331
0.023734678679196968,-0.0007012094101263267
-0.0405264540214113,0.006089196682483347
-0.006418312205192119,0.0038355334011133868
-0.01589996045979172,-0.03839754010874856
0.03349956082555885,0.014611767815850588
0.009035680206683614,-0.036198490545715584
0.01764720086906199,0.00964959649426805
-0.04127254885363442,-0.0026924428464807693
-0.019141008450993924,0.05075402401371245
-0.05050118265688032,-0.0006305270424515807
-0.02627459505181077,0.013217670425039229
-0.03262580204997689,-0.006964832196600143
-0.01629355490888645,-0.039348048854474155
0.021932776806600385,0.0100213047665888
-0.02418781473812606,0.01825713588473604
0.013222326137726588,-0.009038483855009565
-0.027760570348432358,0.00869207248152178
-0.02913028976062781,0.01965090338335337
-0.035372817827040895,0.01839421816423604
0.010664446376592984,-0.001348832806838773
0.022673258070806522,-0.0006698511496706522
0.04301582957203416,-0.001270845324822294
-0.022187724110456268,-0.05358214595429174
0.00766461485172251,0.0045394977733674464
-0.004069072711158615,0.010789494521749017
0.049009695314786134,0.009221353534637928
-0.048128172736481435,0.01659100546048848
-0.03540947782944156,-0.012169514267020032
-0.017281891024406686,-0.04173482712295057
-0.05563236744330577,0.003838693743260093
-0.03092055602922763,0.00040883899640197803
-0.026776344660073084,-0.006947141099697001
-0.012713014871307056,0.0037239655271145405
-0.012812998068095445,-0.030942692192932077
0.04089052039975627,-0.0012080558877333532
0.042159901768935665,-0.001245558095696823
0.031018412110412168,-0.0009163975574269582
-0.03962537535104137,-0.011592021775500703
-0.013242442228125947,-0.03197977669041547
-0.014685498540848984,0.03893985775360018
0.007750255962546235,-0.0034214271895363305
-0.016908325908609877,0.04483387593354942
-0.03583302943729531,-0.0008682497709050792
-0.021496553871873856,0.05699995812123408
-0.019405626302295958,-0.046863533824048446
0.02967359949973704,0.01472480085403439
-0.01848912691883168,-0.003557618562715991
0.029176834648598785,-0.05094262189171471
-0.009460904385746224,0.025086397479810216
0.007295697909819365,-0.009571195655106881
0.014685192461792843,0.011652761177044026
0.023608286613039684,-0.028483643371002374
-0.028493275576102053,0.00845911354522512
-0.02574084211536961,0.00666513694669715
0.04337248547000997,0.00938789732503646
-0.03429708464285411,0.012994739857958224
-0.007187249240612209,0.019057607606919016
-0.009430116320370116,-0.02277321597141686
-0.03890069765192771,-0.013684111928507341
-0.0023654853131900356,-0.025963560939597327
-0.011391675245959123,0.030206002611298795
-0.016707902818450426,-0.0403486752869276
-0.032120861040298196,0.0029382152805405414
-0.027805643960008723,-0.01120469772737178
-0.013198352579251794,0.03499656317460467
-0.013095019170206721,0.03472256380300901
-0.052987887039377866,0.002334307605248781
-0.019747340427608322,0.05219390673777181
-0.032492488066733584,-0.0037220963432687834
-0.016926441129379768,-0.04087643251415041
-0.030635027771337583,0.009283999131423241
0.012153273733915145,-0.00035905224678514327
-0.004320472756101671,-0.010433706780737642
0.023442636863992856,0.032475832423265336
-0.013867990055180966,-0.03349044011012871
0.03392826924343189,-0.0010023654270211498
-0.020785427730214117,0.055114340522425316
0.008784606290226487,0.008068314634794205
-0.01683348717065728,0.044635430635324
0.03426061720452166,-0.027169256070225495
-0.044766516268270176,-0.0034622135831613786
-0.021635952837540492,0.019345416848672095
-0.019461807790727412,-0.0469992096774301
-0.010725506372358492,0.0018422491673711122
-0.018660221748054692,-0.04506342253444945
-0.0231421827153706,0.06136347969894253
-0.012143039929112873,0.03219831109127318
0.008530345916579946,0.018593251462096082
-0.018031135113094756,-0.0435442101035763
0.05091581282252774,-0.0015042397808581207
-0.010223067481720331,0.02710733931378918
0.005731794535709341,0.0045951601539206185
0.01939605301348284,-0.03515669128178713
-0.041975720674359694,0.0060345776342808155
-0.030663569024475448,0.012885009198741046
-0.013584811694655016,0.036021290815334124
-0.013381241015249982,0.021670576542783107
0.03559467090105224,-0.019758319547646244
0.00819738811598733,0.03771415985717572
-0.018072691320345103,0.0479212907027641
-0.0027943194416510655,-0.010197487262845301
-0.01233084464601598,-0.029778318817382382
-0.0044861471712748565,0.043761797943145414
-0.02174538532895986,-0.052513921408197446
-0.012405190237348455,0.03289342541800726
-0.015890230108657873,0.04213430691996989
-0.018188462811282606,-0.04392414851122481
-0.03426513229993151,-0.005186994363708488
0.023341390530540202,0.05835026025478039
0.023243666368044518,0.05539621073110926
-0.01918107942899642,0.050860277398099105
0.02908447165986961,0.05803219026420956
-0.009430116320370116,-0.02277321597141686
-0.01923209710037312,-0.04644447024136823
0.025551503556001588,-0.019461607417323706
-0.05144237461494265,-0.0027663603986580756
-0.040075035782842494,0.0010961496412687929
-0.015791111309816495,0.041871484780897784
-0.015986741131307085,0.04239021336921736
-0.018599209101425953,0.049317394775938043
-0.03730863555646891,0.024934260293726366
-0.04130641213736999,0.008280692585035282
-0.01769623782427868,-0.042735453555404014
0.013199809903932921,-0.0020753368811453716
-0.04006464469936228,-0.009129909808004474
-0.04193799114931242,0.005534022985626654
-0.020056058973272922,-0.048434293097798606
-0.005128932601677216,0.013599802882058108
0.004279233787563763,-0.0038277995882454088
-0.045593729472454936,0.0038939350434971623
0.04400822942543538,0.02608854437128839
-0.04522110227706965,0.0012427432557995338
-0.012143039929112873,0.03219831109127318
0.022673258070806522,-0.0006698511496706522
-0.012156030420714597,-0.029356153868636974
-0.004724270338322003,-0.006551972285067393
0.019403545301084447,0.01825710563284934
0.03259668279475232,0.05465083270790928
-0.011041956922876205,0.0292786941607376
0.001965983752723306,-0.0085533486565633
-0.04570810322959714,0.0010377681040092221
-0.004320472756101671,-0.010433706780737642
0.020978793561080886,-0.0006197904972907624
-0.01726118909881166,0.04576952274864616
-0.047172439471177524,0.005064793085284199
-0.00941185191434712,-0.002071960399218123
-0.024367136200436314,0.06461154652611312
0.005078607553748601,0.00431134465609226
-0.04491603615538419,-0.0013005257920042574
-0.012812998068095445,-0.030942692192932077
-0.01681869003262121,-0.04061621915134335
0.03162653676325597,-0.0009343637997746016
-0.02159070901841406,0.05724960998690066
-0.02106320386481916,0.02015014719447911
-0.034860834835591006,0.010856822722305232
-0.030050419789057346,0.014011832388255112
-0.01412786639991422,-0.003971550452049395
-0.0038068686804533184,-0.005206906164730044
-0.015056758746360532,-0.03636125509424404
-0.014547085548402568,0.03857284332607788
-0.02917273787603369,-0.005197792411983001
-0.024980685348811232,0.0037638171023358395
0.05112526057089189,-0.0015104276299812691
0.03282395984922131,0.009699539447816253
