"x"
"ZEB1"
"ZNF485"
"RASSF4"
"ALOX5"
"AGAP7P"
"WDFY4"
"HK1"
"PALD1"
"SGPL1"
"VCL"
"TSPAN14"
"IFIT5"
"PDE6C"
"ZFYVE27"
"ABCC2"
"LZTS2"
"AL133387.1"
"GRK5"
"PLEKHA1"
"PPP2R2D"
"LRRC27"
"PWWP2B"
"SCART1"
"CYP2E1"
"ANO9"
"HRAS"
"DEAF1"
"PIDD1"
"C11orf21"
"RHOG"
"TRIM21"
"TRIM68"
"APBB1"
"TRIM3"
"OR2AG2"
"AC107884.1"
"STK33"
"DENND5A"
"SBF2"
"AC080023.1"
"UEVLD"
"LMO2"
"TRAF6"
"AGBL2"
"AP002358.1"
"LINC02739"
"SLC15A3"
"VPS37C"
"FADS3"
"WDR74"
"RASGRP2"
"MAP4K2"
"MEN1"
"CDC42BPG"
"BATF2"
"LTBP3"
"KCNK7"
"FOSL1"
"C11orf68"
"PC"
"CPT1A"
"NUMA1"
"ARAP1"
"C2CD3"
"LIPT2"
"ARRB1"
"GDPD5"
"PAK1"
"INTS4"
"GAB2"
"MAML2"
"AP002433.2"
"ARHGAP20"
"NXPE1"
"CADM1"
"BUD13"
"SIK3"
"PCSK7"
"TMPRSS13"
"JAML"
"CCDC84-DT"
"CCDC153"
"ZNF202"
"CDON"
"RPUSD4"
"RIC8A"
"NLRP6"
"LRRC56"
"RASSF7"
"TNNI2"
"TNNT3"
"CD81"
"KCNQ1"
"PGAP2"
"STIM1"
"DNHD1"
"TUB"
"TMEM9B-AS1"
"IPO7"
"ZNF143"
"AMPD3"
"MRVI1-AS1"
"AC018523.1"
"PDE3B"
"HTATIP2"
"TRIM44"
"ACCS"
"EXT2"
"CRY2"
"LARGE2"
"ZNF408"
"MADD"
"CTNND1"
"AP000442.1"
"CD6"
"CD5"
"TMEM216"
"MARK2"
"VPS51"
"CAPN1"
"PCNX3"
"SIPA1"
"ANKRD13D"
"IGHMBP2"
"INPPL1"
"RELT"
"PLEKHB1"
"CCDC81"
"ENDOD1"
"AP000787.1"
"CEP126"
"BCO2"
"LINC02762"
"HTR3A"
"ZBTB16"
"SIDT2"
"TAGLN"
"CEP164"
"IL10RA"
"KMT2A"
"VPS11"
"HINFP"
"ARHGEF12"
"SORL1"
"GRAMD1B"
"VWA5A"
"ST3GAL4"
"ZBTB44-DT"
"JAM3"
"ACAD8"
"CACNA2D4"
"DCP1B"
"CRACR2A"
"IFFO1"
"LPAR5"
"CD69"
"ERP27"
"LINC02422"
"ABCD2"
"PRICKLE1"
"AMIGO2"
"RAPGEF3"
"RHEBL1"
"FMNL3"
"LIMA1"
"POU6F1"
"GALNT6"
"SPRYD3"
"AAAS"
"MAP3K12"
"DNAJC14"
"RNF41"
"ZBTB39"
"STAT6"
"AGAP2"
"CPM"
"CSRP2"
"LINC01619"
"LINC02391"
"TMCC3"
"FGD6"
"USP44"
"GOLGA2P5"
"APPL2"
"PHETA1"
"ATXN2"
"TMEM116"
"HECTD4"
"SLC8B1"
"HRK"
"PXN"
"SPPL3"
"OASL2P"
"KDM2B"
"HPD"
"STX2"
"LINC02361"
"CD4"
"CLSTN3"
"PEX5"
"FOXJ2"
"AC010175.1"
"ETV6"
"GPRC5D-AS1"
"FAM234B"
"PLBD1-AS1"
"PTPRO"
"DDX11"
"DENND5B-AS1"
"ETFBKMT"
"DIP2B"
"LETMD1"
"NR4A1"
"PDE1B"
"DGKA"
"ESYT1"
"IL23A"
"PIP4K2C"
"PPP1R12A-AS1"
"POC1B-AS1"
"AC009522.1"
"C12orf74"
"TCP11L2"
"USP30"
"IFT81"
"SH2B3"
"ALDH2"
"TRAFD1"
"DTX1"
"FBXW8"
"BICDL1"
"SIRT4"
"P2RX4"
"KDM2B-DT"
"ORAI1"
"MLXIP"
"CCDC62"
"HIP1R"
"DNAH10"
"ADGRD1"
"EP400P1"
"NOC4L"
"CRYL1"
"LINC00621"
"FLT1"
"SLC46A3"
"LINC00426"
"STARD13"
"SPART"
"RCBTB1"
"DLEU2"
"NEK5"
"PCDH9"
"TBC1D4"
"DOCK9"
"UBAC2-AS1"
"RASA3"
"FGF9"
"AL136962.1"
"RASL11A"
"FRY"
"LRRC63"
"WDFY2"
"LMO7"
"UBAC2"
"LINC00551"
"MYO16"
"ATP11A"
"MCF2L"
"TTC5"
"TEP1"
"OSGEP"
"RAB2B"
"RBM23"
"SLC7A8"
"TGM1"
"RABGGTA"
"RIPK3"
"LINC01588"
"GCH1"
"SGPP1"
"LINC02324"
"DCAF5"
"SLC10A1"
"MAP3K9"
"AC005476.2"
"ZFYVE1"
"PGF"
"NEK9"
"ANGEL1"
"TMED8"
"VIPAS39"
"GTF2A1"
"MOAP1"
"BTBD7"
"CLMN"
"SYNE3"
"TCL1A"
"GPR132"
"IGHA2"
"IGHG1"
"IGHD"
"IGHV6-1"
"IGHV1-2"
"IGHV1-3"
"IGHV4-4"
"IGHV2-5"
"IGHV3-7"
"IGHV3-64D"
"IGHV3-11"
"IGHV3-13"
"IGHV3-15"
"IGHV1-17"
"IGHV1-18"
"IGHV3-20"
"IGHV3-21"
"IGHV3-23"
"IGHV1-24"
"IGHV2-26"
"IGHV4-28"
"IGHV3-30"
"IGHV4-31"
"IGHV3-33"
"IGHV4-34"
"IGHV7-34-1"
"IGHV3-35"
"IGHV4-39"
"IGHV3-43"
"IGHV3-48"
"IGHV3-49"
"IGHV5-51"
"IGHV3-53"
"IGHV4-55"
"IGHV4-59"
"IGHV4-61"
"IGHV3-64"
"IGHV3-66"
"IGHV1-67"
"IGHV1-69"
"IGHV2-70D"
"IGHV1-69-2"
"IGHV1-69D"
"IGHV2-70"
"IGHV3-72"
"IGHV3-74"
"TRAV24"
"TRAC"
"ABHD4"
"AL132780.1"
"LINC02327"
"LINC02315"
"AL365295.1"
"SAMD4A"
"PELI2"
"SLC38A6"
"GPHN"
"SUSD6"
"TTC9"
"SIPA1L1"
"AL442663.4"
"DLST"
"FOS"
"TTLL5"
"VASH1"
"ADCK1"
"TTC8"
"RIN3"
"UNC79"
"AL133467.3"
"DYNC1H1"
"ZNF839"
"TRAF3"
"TRMT61A"
"INF2"
"PLD4"
"PACS2"
"CRIP2"
"CYFIP1"
"ZNF770"
"MEIS2"
"GPR176"
"PLCB2"
"INO80"
"RPAP1"
"SPTBN5"
"ZSCAN29"
"GATM"
"MYO1E"
"HERC1"
"DAPK2"
"IQCH-AS1"
"LINC02205"
"MYO9A"
"ULK3"
"MAN2C1"
"PTPN9"
"PEAK1"
"EFL1"
"PRKXP1"
"WHAMMP3"
"HERC2P10"
"SPRED1"
"PAK6"
"RPUSD2"
"VPS18"
"GANC"
"STARD9"
"TUBGCP4"
"TRIM69"
"DUOX1"
"AC018904.1"
"ZNF609"
"SENP8"
"BBS4"
"NEO1"
"PML"
"CSK"
"PSTPIP1"
"HYKK"
"ABHD17C"
"ZNF592"
"PDE8A"
"SEMA4B"
"FES"
"MAN2A2"
"UNC45A"
"IGF1R"
"AC090825.1"
"AC023024.1"
"AXIN1"
"WDR24"
"CCDC78"
"CCDC154"
"CLCN7"
"IFT140"
"NLRC3"
"LINC01569"
"ANKS3"
"ZNF500"
"TEKT5"
"TVP23A"
"MYH11"
"XYLT1"
"DNAH3"
"USP31"
"XPO6"
"SULT1A2"
"SMG1P6"
"TBX6"
"MAPK3"
"TBC1D10B"
"AC093249.6"
"AC136428.1"
"MYLK3"
"ZNF423"
"AMFR"
"BBS2"
"SLC38A7"
"GFOD2"
"RANBP10"
"DPEP3"
"PHLPP2"
"FA2H"
"WDR59"
"ADAT1"
"CDYL2"
"MEAK7"
"GALNS"
"PABPN1L"
"RAB11FIP3"
"RAB40C"
"WDR90"
"RHOT2"
"BAIAP3"
"TELO2"
"MAPK8IP3"
"PRSS21"
"IL32"
"DNASE1"
"MGRN1"
"METTL22"
"SNN"
"AC099518.1"
"SYT17"
"ACSM3"
"PLK1"
"AC133552.2"
"KIAA0556"
"SGF29"
"AC145285.2"
"ATP2A1"
"AC106782.4"
"ZNF48"
"FBRS"
"ITGAM"
"CLUHP3"
"ADCY7"
"SLC12A3"
"NLRC5"
"CPNE2"
"NDRG4"
"CES4A"
"C16orf70"
"ELMO3"
"RIPOR1"
"CARMIL2"
"PARD6A"
"EDC4"
"PRMT7"
"SNTB2"
"WWP2"
"FCSK"
"SF3B3"
"AC004943.2"
"ZFP1"
"GAN"
"AC092723.5"
"BANP"
"ZNF469"
"CDH15"
"AFG3L1P"
"GEMIN4"
"ABR"
"MYO1C"
"INPP5K"
"OR3A2"
"TRPV1"
"CAMKK1"
"ALOX15"
"CXCL16"
"INCA1"
"SLC52A1"
"NLRP1"
"DVL2"
"FXR2"
"KCNAB3"
"PIK3R6"
"GAS7"
"MYH3"
"TMEM220"
"ZNF18"
"ZNF287"
"TBC1D27P"
"AC104024.1"
"KIAA0100"
"PROCA1"
"CCT6B"
"PIP4K2B"
"PGAP3"
"GSDMB"
"ORMDL3"
"NR1D1"
"JUP"
"NT5C3B"
"KLHL11"
"DHX58"
"KAT2A"
"KCNH4"
"HDAC5"
"MAP3K14"
"ARHGAP27"
"LRRC37A4P"
"OSBPL7"
"PHOSPHO1"
"C17orf67"
"VEZF1"
"MKS1"
"TSPOAP1"
"HSF5"
"MTMR4"
"USP32"
"FTSJ3"
"SCN4A"
"TEX2"
"PECAM1"
"ABCA6"
"UNC13D"
"SOCS3"
"CEP131"
"FAAP100"
"NPLOC4"
"SIRT7"
"MAFG"
"SERPINF2"
"SERPINF1"
"SGSM2"
"RAP1GAP2"
"CTNS"
"SPNS3"
"PLD2"
"TNK1"
"WRAP53"
"KDM6B"
"CHD3"
"MED9"
"RAI1"
"LLGL1"
"MIEF2"
"AC007952.2"
"AC087499.2"
"ADAP2"
"RNF135"
"RAB11FIP4"
"SPACA3"
"LIG3"
"AC022706.1"
"DHRS11"
"DUSP14"
"SOCS7"
"RDM1P5"
"PNMT"
"ERBB2"
"THRA"
"AC004585.1"
"STAT5A"
"TUBG2"
"RUNDC1"
"NAGS"
"KPNB1"
"TBX21"
"SNX11"
"ABI3"
"XYLT2"
"ACSF2"
"RSAD1"
"SPATA20"
"EPX"
"BCAS3"
"RGS9"
"COG1"
"CD300A"
"TRIM80P"
"SLC16A5"
"ARMC7"
"MYO15B"
"SPHK1"
"TNRC6C"
"TMC8"
"ENGASE"
"ENPP7"
"GAA"
"CARD14"
"ENDOV"
"BAIAP2"
"AP005136.4"
"LPIN2"
"L3MBTL4"
"NPC1"
"AC010754.1"
"KCTD1"
"ZNF396"
"EPG5"
"PSTPIP2"
"NETO1"
"FBXO15"
"EMILIN2"
"TGIF1"
"PTPRM"
"CEP192"
"GREB1L"
"ZNF271P"
"MOCOS"
"SLC14A2"
"NEDD4L"
"ZNF236"
"NFATC1"
"CTDP1"
"MIER2"
"POLRMT"
"REXO1"
"BTBD2"
"ZNF77"
"MATK"
"AC011498.1"
"PLIN4"
"TICAM1"
"LONP1"
"AC011491.3"
"DENND1C"
"TUBB4A"
"XAB2"
"FCER2"
"MYO1F"
"ADAMTS10"
"ZNF558"
"ZNF266"
"ZNF426"
"FBXL12"
"OLFM2"
"CDKN2D"
"DOCK6"
"TNPO2"
"KLF1"
"C19orf57"
"DNAJB1"
"EPHX3"
"NR2F6"
"INSL3"
"IQCN"
"LRRC25"
"ISYNA1"
"TSSK6"
"ZNF14"
"AC123912.1"
"ANKRD27"
"RHPN2"
"ZNF599"
"DMKN"
"NFKBID"
"SYNE4"
"ZNF565"
"ZNF260"
"LINC01534"
"LGALS4"
"PRX"
"SERTAD1"
"NUMBL"
"B3GNT8"
"PHLDB3"
"LYPD5"
"EML2"
"PRKD2"
"STRN4"
"ZC3H4"
"PLA2G4C"
"CCDC114"
"GYS1"
"SLC6A16"
"AC011450.1"
"FAM71E1"
"KLK1"
"VSIG10L"
"SIGLEC10"
"ZNF432"
"ZNF160"
"LILRB2"
"LAIR1"
"PPP6R1"
"FIZ1"
"AC005498.3"
"ZNF460-AS1"
"AC004076.1"
"ZNF416"
"C19orf18"
"VN2R19P"
"ZSCAN18"
"ZNF837"
"ZNF132"
"SLC27A5"
"HCN2"
"ARHGAP45"
"STK11"
"DOT1L"
"SPPL2B"
"TMPRSS9"
"ZNF554"
"AC006130.3"
"FZR1"
"TJP3"
"ANKRD24"
"KDM4B"
"VAV1"
"AC119396.1"
"PNPLA6"
"PDE4A"
"ZNF627"
"ZNF441"
"ZNF440"
"ZNF136"
"CCDC130"
"CC2D1A"
"IL27RA"
"ZNF333"
"NIBAN3"
"COLGALT1"
"FCHO1"
"ARRDC2"
"MAST3"
"MAU2"
"ZNF66"
"ZNF492"
"FAAP24"
"ZNF30"
"CD22"
"WDR62"
"OVOL3"
"ZNF382"
"ZNF568"
"SIPA1L3"
"CATSPERG"
"MED29"
"PLEKHG2"
"ZNF546"
"LTBP4"
"ITPKC"
"ZNF574"
"ZNF526"
"ZNF283"
"ZNF234"
"ZNF226"
"RELB"
"ARHGAP35"
"CCDC9"
"DHX34"
"KCNJ14"
"NR1H2"
"EMC10"
"ZNF613"
"ZNF808"
"ZNF701"
"ZNF845"
"ZNF331"
"TSEN34"
"ZNF470"
"ZNF460"
"ZNF543"
"ZNF304"
"ZIK1"
"ZNF134"
"ZNF211"
"ZNF135"
"ZNF274"
"ZSCAN22"
"AC012313.6"
"ZNF584"
"AC012313.4"
"ZNF324"
"LINC01814"
"KIDINS220"
"AC008073.1"
"ADCY3"
"SLC5A6"
"UCN"
"IFT172"
"CAPN14"
"NLRC4"
"DHX57"
"FTOP1"
"LINC02580"
"AC007381.1"
"WDPCP"
"LINC01800"
"ADD2"
"PAIP2B"
"SFXN5"
"M1AP"
"TRABD2A"
"IGKV1-5"
"IGKV1-6"
"IGKV3-7"
"IGKV1-8"
"IGKV1-9"
"IGKV3-11"
"IGKV1-12"
"IGKV1-13"
"IGKV3-15"
"IGKV1-16"
"IGKV1-17"
"IGKV2-18"
"IGKV3-20"
"IGKV2-24"
"IGKV2-26"
"IGKV1-27"
"IGKV2-28"
"IGKV2-29"
"IGKV2-30"
"IGKV1-32"
"IGKV1-33"
"IGKV1-37"
"IGKV1-39"
"GPAT2"
"DUSP2"
"TMEM127"
"KANSL3"
"ACTR1B"
"CHST10"
"TGFBRAP1"
"NPHP1"
"CLASP1"
"AMMECR1L"
"SAP130"
"SMPD4"
"TMEM163"
"WDSUB1"
"RBMS1"
"TTC21B"
"TTN"
"DNAH7"
"HECW2"
"PGAP1"
"ANKRD44"
"RFTN2"
"SATB2"
"ALS2"
"INO80D"
"PLEKHM3"
"IKZF2"
"ZNF142"
"RNF25"
"CNPPD1"
"ATG9A"
"IRS1"
"PER2"
"PASK"
"STK25"
"TRAPPC12"
"ODC1-DT"
"ATP6V1C2"
"LINC01954"
"MIR3681HG"
"LINC00954"
"GDF7"
"NCOA1"
"CAD"
"KRTCAP3"
"TOGARAM2"
"EHD3"
"TMEM178A"
"PRKCE"
"RHOQ"
"FOXN2"
"EML6"
"SMYD5"
"ALMS1P1"
"AC073046.1"
"DOK1"
"SEMA4F"
"ELMOD3"
"IGKV4-1"
"IGKV5-2"
"IGKV2D-40"
"IGKV1D-39"
"IGKV1D-33"
"IGKV2D-26"
"IGKV2D-24"
"IGKV3D-20"
"IGKV1D-17"
"IGKV1D-16"
"IGKV1D-13"
"IGKV3D-11"
"IGKV1D-43"
"IGKV1D-8"
"AC009237.3"
"ARID5A"
"CNNM4"
"AC079447.1"
"MAP4K4"
"MERTK"
"POLR1B"
"SLC20A1"
"EPB41L5"
"MYO7B"
"AC073869.1"
"KIF5C"
"LYPD6B"
"FMNL2"
"PKP4"
"AC019197.1"
"AC021851.1"
"FAM117B"
"NRP2"
"MAP2"
"SMARCAL1"
"STK36"
"RETREG2"
"NYAP2"
"ATG16L1"
"SAG"
"DGKD"
"ESPNL"
"SIRPG"
"RNF24"
"RASSF2"
"SLC23A2"
"LRRN4"
"JAG1"
"ZNF337"
"NOL4L"
"GGT7"
"DLGAP4-AS1"
"SLA2"
"KCNS1"
"MATN4"
"ZNF335"
"NCOA5"
"ZNFX1"
"RIPOR3"
"PMEPA1"
"PPP4R1L"
"AL109840.2"
"CTSZ"
"GMEB2"
"UCKL1"
"SAMD10"
"TRIB3"
"RBCK1"
"PTPRA"
"OXT"
"MAVS"
"PRNP"
"ENTPD6"
"HCK"
"POFUT1"
"EFCAB8"
"CBFA2T2"
"RALGAPB"
"ACTR5"
"PPP1R16B"
"DHX35"
"ZSWIM1"
"PCIF1"
"LINC00494"
"LINC01273"
"BCAS4"
"RBM38"
"ZNF831"
"CDH26"
"DNAJC5"
"PRPF6"
"TCEA2"
"CYP4F29P"
"ANKRD20A11P"
"TIAM1"
"RCAN1"
"HLCS"
"LINC01679"
"HSF2BP"
"MCM3AP"
"AP001347.1"
"DOP1B"
"BACE2"
"MX2"
"MX1"
"ZNF295-AS1"
"ABCG1"
"TRPM2"
"LINC00205"
"DGCR2"
"ESS2"
"CLTCL1"
"HIRA"
"TRMT2A"
"ABHD17AP4"
"PI4KA"
"YPEL1"
"PPM1F"
"PRAMENP"
"RSPH14"
"MIF-AS1"
"AC253536.4"
"LRP5L"
"NIPSNAP1"
"PIK3IP1"
"APOL3"
"PLA2G6"
"JOSD1"
"SUN2"
"LINC01315"
"NFAM1"
"EFCAB6"
"CELSR1"
"ALG12"
"AL022328.4"
"TUBGCP6"
"SBF1"
"IL17RA"
"BCL2L13"
"USP18"
"AC000085.1"
"DGCR8"
"MED15"
"CCDC116"
"PPIL2"
"IGLV10-54"
"AC245060.2"
"IGLV9-49"
"IGLV5-48"
"IGLV1-47"
"IGLV7-46"
"IGLV5-45"
"IGLV1-44"
"IGLV7-43"
"IGLV1-41"
"IGLV1-40"
"IGLV1-36"
"IGLV2-28"
"IGLV3-27"
"IGLV3-25"
"IGLV2-23"
"IGLV3-21"
"IGLV3-19"
"IGLV2-18"
"IGLV3-16"
"IGLV2-14"
"IGLV3-12"
"IGLV2-11"
"IGLV3-10"
"IGLV2-8"
"IGLV4-3"
"IGLV3-1"
"IGLL5"
"MMP11"
"AL022324.1"
"MIATNB"
"HORMAD2"
"TCN2"
"MORC2-AS1"
"LIMK2"
"SFI1"
"HMOX1"
"PICK1"
"AL031846.1"
"GRAP2"
"ZC3H7B"
"C22orf46"
"FAM118A"
"RIBC2"
"BX537318.1"
"PPARA"
"SELENOO"
"NCAPH2"
"DAZL"
"SATB1"
"LINC02033"
"TRANK1"
"PLCD1"
"GORASP1"
"ZNF445"
"LTF"
"SCAP"
"CCDC51"
"AC134772.1"
"PFKFB4"
"CELSR3"
"NCKIPSD"
"DALRD3"
"AC135506.1"
"IP6K1"
"UBA7"
"HYAL1"
"HYAL2"
"PCBP4"
"BAP1"
"SFMBT1"
"DCP1A"
"HESX1"
"MYH15"
"CD200R1"
"CFAP44"
"ILDR1"
"HSPBAP1"
"TPRA1"
"AC112484.1"
"TOPBP1"
"WWTR1"
"AC008040.1"
"KCNMB3"
"AC069431.1"
"ABCC5"
"DGKG"
"TNK2"
"ZDHHC19"
"ANKRD18DP"
"BHLHE40"
"SETD5"
"BRPF1"
"FANCD2"
"IRAK2"
"PPARG"
"HDAC11"
"FBLN2"
"SLC6A6"
"PLCL2"
"AC104451.2"
"TGFBR2"
"LINC01811"
"C3orf35"
"VILL"
"MYD88"
"MYRIP"
"ZNF620"
"TRAK1"
"ZNF502"
"CCR3"
"PTPN23"
"ATRIP"
"WDR6"
"TCTA"
"RNF123"
"MAPKAPK3"
"RAD54L2"
"PARP3"
"PPM1M"
"PHF7"
"NISCH"
"IL17RB"
"FLNB"
"PTPRG"
"LINC01215"
"CD96"
"CD200"
"SIDT1"
"ZDHHC23"
"TIGIT"
"ADPRH"
"NR1I2"
"AC092910.3"
"FBXO40"
"SLC15A2"
"CHCHD6"
"ABTB1"
"IFT122"
"NEK11"
"TSC22D2"
"MED12L"
"MME"
"TIPARP"
"AC092944.1"
"KRT8P12"
"PPM1L"
"DVL3"
"FAM131A"
"AC099661.1"
"LINC00884"
"DLG1-AS1"
"LMLN"
"FAM157A"
"RNF212"
"ZFYVE28"
"TNIP2"
"MFSD10"
"ABLIM2"
"ACOX3"
"SLC2A9"
"AC005674.2"
"ARAP2"
"APBB2"
"ATP8A1"
"CORIN"
"TXK"
"TEC"
"AC110611.2"
"ANKRD17"
"AC114781.2"
"FAM13A"
"MANBA"
"AC104596.1"
"MARCH1"
"SH3RF1"
"GLRA3"
"GPM6A"
"TMEM175"
"FGFRL1"
"UVSSA"
"HTT"
"DOK7"
"ZBTB49"
"LINC02495"
"MAN2B2"
"AC105345.1"
"TAPT1-AS1"
"LINC02506"
"WDR19"
"NSUN7"
"KIAA1211"
"AREG"
"PRDM8"
"AC073840.1"
"HERC6"
"NFKB1"
"TET2"
"ALPK1"
"UGT8"
"JADE1"
"REELD1"
"AC097375.5"
"LINC02273"
"TRIM2"
"FNIP2"
"C4orf47"
"SLC12A7"
"AC091978.1"
"ANKH"
"CPLANE1"
"FYB1"
"SERINC5"
"AC010623.1"
"SSBP2"
"EPB41L4A"
"DTWD2"
"MARCH3"
"MIR3936HG"
"SEPTIN8"
"AFF4"
"AC106791.3"
"PCDH12"
"JAKMIP2"
"CSF1R"
"SLC36A3"
"FAXDC2"
"HAVCR2"
"EBF1"
"STK10"
"UBTD2"
"SNCB"
"HK3"
"PDLIM7"
"AC139795.1"
"FAM153A"
"RNF130"
"CEP72"
"AC016575.2"
"PDZD2"
"SPEF2"
"IL7R"
"PARP8"
"ITGA2"
"AC025442.2"
"F2R"
"CRHBP"
"VCAN"
"LINC02161"
"ARRDC3-AS1"
"LNPEP"
"PAM"
"JADE2"
"NPY6R"
"KDM3B"
"EGR1"
"HARS2"
"DELE1"
"ARHGAP26"
"NDST1"
"SLC36A1"
"ITK"
"LSM11"
"LINC02202"
"MIR3142HG"
"RGS14"
"N4BP3"
"RMND5B"
"ZNF879"
"ZNF354C"
"MAML1"
"AC008610.1"
"EXOC2"
"SERPINB9P1"
"SERPINB6"
"ADTRP"
"GFOD1"
"KIF13A"
"KIAA0319"
"ZKSCAN4"
"ZSCAN12"
"ZNF311"
"DHX16"
"NRM"
"AL645933.3"
"VWA7"
"HSPA1L"
"HLA-DOA"
"ILRUN"
"Z84485.1"
"SAYSD1"
"KIF6"
"TREML2"
"PEX6"
"ZNF318"
"KHDRBS2"
"TENT5A"
"CGA"
"GJB7"
"GABRR2"
"MDN1"
"BACH2"
"SCML4"
"PPIL6"
"FYN"
"PTPRK"
"MOXD1"
"MAP3K5"
"HIVEP2"
"PLAGL1"
"ZBTB2"
"LPAL2"
"PRKN"
"RIPK1"
"CDYL"
"AL359643.3"
"FARS2"
"GCNT2"
"AL157373.2"
"HIVEP1"
"EDN1"
"BTN2A3P"
"ZNF391"
"AL009179.2"
"ZKSCAN8"
"ZNF192P1"
"ZSCAN9"
"PGBD1"
"HCG27"
"HCP5"
"MICB"
"NFKBIL1"
"LTA"
"HLA-DPB2"
"B3GALT4"
"PHF1"
"ITPR3"
"UHRF1BP1"
"ZNF76"
"TBC1D22B"
"BYSL"
"BICRAL"
"AL035587.1"
"ABCC10"
"TJAP1"
"TMEM63B"
"SLC25A27"
"LRRC1"
"AL121949.1"
"COL19A1"
"FAM135A"
"MYO6"
"DOP1A"
"AL034347.1"
"LINC02857"
"KLHL32"
"AL589740.1"
"AL513550.1"
"CRYBG1"
"SOBP"
"FIG4"
"AL590550.1"
