X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_umap1,X_umap2,velocity_umap1,velocity_umap2
28.275814,-13.895267,8.0789995,3.5975235,10.753339,3.1499786,6.1477985,-1.1483909,-0.3277907,-4.5281887,6.0232396,0.054233715,0.60655886,14.178361,4.1096315,-3.9522343,-5.3858566,-3.0554354,-4.1132402,2.0792763,-6.777768,-1.9939929,-2.5987358,-1.2157022,2.1321313,-4.012342,-0.42456952,-0.9787338,-0.07548275,-3.839552,4.276655,11.43836,-0.06873773983387649,0.033487106251404636
-15.673561,-6.347923,2.8012,-4.342726,6.191927,-3.2242897,-2.696328,7.328678,-4.3088613,2.5980914,-0.81165177,-0.46802247,0.34112835,-0.8591431,-1.8255142,-1.6362759,-1.6900629,3.7453606,-12.892816,-0.8582826,-0.90760523,-8.498201,1.1596894,0.7569228,-0.40512452,3.2547433,-3.2370048,-2.4485712,-3.6698542,-2.1463475,4.988826,3.3262181,0.005078248393920603,-0.005202817031035194
16.092987,-11.850509,-2.4334283,4.952825,-0.16266342,0.5141878,-1.9821304,3.6658852,-10.231323,3.5281813,-1.2279216,4.219262,2.1928272,1.9505079,-0.41440386,-5.2669325,4.8625894,0.89503545,-1.8240318,1.1400402,5.9948754,-1.1928229,1.3734616,-0.62591225,-5.010921,-1.8094946,-4.1484118,-1.8638122,-5.816995,-8.265436,4.319901,9.373254,0.001627160422319184,0.003009219191787477
14.523137,-3.5651755,-6.1337686,-2.162055,2.965668,-1.5378078,-3.6134748,0.2226951,-1.179809,-4.195669,-0.874953,1.3661994,2.9429088,-8.916137,-2.7922416,-3.1309757,-1.0720446,2.6361833,-0.15982899,2.501307,-0.41772693,-1.3549248,5.3593855,-5.35728,6.4574733,6.218218,-5.62977,-0.18393631,-2.7107282,-1.9406824,4.327238,8.504885,0.0789823646800167,-0.19639306736627404
-11.472084,-10.159475,3.7469718,4.711059,4.947267,-2.3152335,-0.9723983,3.1787913,2.7301388,-3.5608952,3.9499454,1.170533,-4.8705735,9.262159,0.21695623,-3.595077,6.3510613,-6.59437,-5.5773563,18.049711,1.4654027,-8.862834,7.815349,-3.4288876,3.0164382,-0.2198728,-1.6967654,-1.0715301,6.1952767,-3.1867664,2.7971475,3.1552658,0.06489897772897649,0.013996406998007001
-11.216653,-5.6770973,0.9265371,-2.990787,1.078107,-4.676648,-0.8911012,6.628995,-10.247282,5.1529727,8.234339,3.1097333,6.235169,-2.3864362,8.969821,1.3437933,4.913545,2.1979992,2.010098,0.52453005,4.289062,-10.0327215,-4.738805,-1.9949951,-4.8002687,-4.8177032,1.920193,15.657243,13.453976,1.5510567,2.6497867,2.9681895,0.067096187708152,-0.09061102728718139
-10.589148,-11.094801,5.075075,-8.023773,3.3099437,-6.112221,2.668351,1.2461497,-7.194956,-2.4733582,-11.346778,-7.709171,-3.3178825,2.8506591,-1.4426574,-1.9819335,2.1595407,-0.37740126,-0.44900304,-4.6558614,-0.7570055,1.548847,14.368132,-5.3580756,10.4407835,6.3026915,-1.0030181,6.483234,0.83602524,-1.4377587,5.549508,2.7087848,0.01459554228037609,-0.02023460245384529
6.504476,8.052912,3.1713133,5.8742037,2.3085823,-7.643336,0.15676211,1.8715966,1.8477839,1.7378685,0.85798645,2.1138759,-7.2284327,-2.2656777,2.936582,-6.401939,-1.2961015,0.10568008,3.5769482,7.682254,-3.8533545,0.687865,-2.5915549,9.870426,5.3974724,-3.9210327,-4.0009065,0.8930038,2.1406384,-2.244273,2.0943472,7.991656,-0.04095453974516142,0.12929623973059684
8.076986,9.774477,3.406661,-0.47143024,-8.339349,7.8408227,-13.153851,3.7766194,-5.2117333,8.015565,-1.3982401,5.2295523,-4.2606463,7.941885,4.656135,0.94124544,-0.9822261,-1.9104542,-1.8005434,7.9080663,2.7846036,-4.7729244,5.920691,-2.5547428,3.5344963,1.3888489,1.0117795,6.346442,2.8715208,0.104731284,0.17155072,8.114467,0.017566528155207532,0.10827070567700091
16.745733,-6.510119,-6.2440124,-5.683616,1.1345978,-2.9473398,-1.3521767,-3.2416394,-1.4485079,-1.5042119,0.8186908,-0.38934988,9.461732,0.9745454,-0.97720045,-9.115799,-6.034864,2.4285488,4.106714,-4.0764914,-5.6708865,4.486882,-3.8698757,0.6432837,-2.2865055,-1.9213868,-4.2529764,0.912484,0.8512982,-3.6153371,4.4486227,8.807453,0.10406581719449619,-0.22807052131440286
15.084956,5.8039117,-0.3779177,-1.4040351,-2.0645816,-2.1359932,7.2343907,-13.302446,-1.2017998,8.487148,10.08207,-3.6605928,5.9469395,-3.6396458,1.2293597,-6.039958,2.83674,0.8143902,-3.365034,-3.5437515,9.79813,-8.621631,-0.008397715,1.1437156,-2.1414905,-10.034405,0.4734527,-2.5892005,-3.6233847,1.2545897,2.7894683,8.728236,-0.019319866836265662,0.1777604481861783
-11.373212,-9.718177,6.372308,-5.270973,-4.671063,-5.6722674,-1.880625,-4.486632,4.8037724,-0.9631145,-2.3971188,-3.4879434,-4.647974,4.8134503,-0.31109703,-9.46769,4.416968,5.8836613,0.85527617,-5.933578,4.2350087,-3.292456,5.5402775,-3.8470848,10.328117,-4.7432604,-2.5643926,6.745381,1.9085687,-14.223025,5.5507274,1.8754972,0.02023526120276829,0.048795436824765295
34.13708,-20.31226,-1.0401824,-0.915736,0.7289222,0.47441378,0.8750422,-6.905124,-2.1135976,-1.8276429,-0.08999467,-4.4021773,-5.261431,2.8268588,-4.4560065,2.504139,-1.1820967,-2.5161803,1.4495583,2.2161856,1.9496689,3.3790421,1.0020041,-1.3735707,2.2793078,3.4794242,-2.2888916,0.872689,3.3471074,-2.419448,3.9738414,11.452996,-0.07250771600361663,0.009240352702326211
27.496552,-5.3155074,11.883723,2.8030639,0.24129727,-2.0859082,-0.7899739,-2.3920298,2.846506,-4.4583287,-1.2701226,-11.773538,-0.3108809,3.2505023,5.9766264,3.2674837,3.6642635,-6.356127,0.16955967,-5.4095964,-6.767061,8.30068,9.704824,0.21522814,-3.855418,-2.9796293,-1.5172439,-0.83929515,4.7209306,1.7888728,3.1850698,11.467187,0.017050930078524058,0.00671786505257132
10.872623,2.6226962,-2.683629,-7.1893234,-2.55021,-11.731259,-1.3551452,-0.1998801,3.4618664,-6.9466043,0.9205684,1.9348773,-0.08953367,3.4986002,5.070186,-1.8688023,-3.3456323,-8.249642,0.61168087,2.6397505,7.400214,-5.386347,7.3059807,-4.176845,0.85923773,1.2628834,-4.1164474,2.0477417,-0.19682772,-1.588364,3.745356,8.122527,0.08977725191223859,-0.15052601104552019
21.186789,-7.210212,-6.6791563,-0.40607095,-3.6248393,-2.732657,-5.9131446,-1.9458989,-4.0516887,-7.121936,-1.8202268,-1.3989224,-1.1535416,3.897672,9.593631,5.761484,5.6404305,0.51590717,-0.787012,4.7180233,3.2868645,-1.1263877,-6.1358914,3.4425967,1.306285,2.9471288,5.1092615,-3.975435,-5.33695,0.8366158,5.2765803,9.273325,0.045188921358018774,-0.19976375385548584
-12.215053,-12.688734,6.017025,-4.4161396,1.9035556,-5.1204906,6.1447453,0.004450595,-5.146078,9.479703,-0.55936176,1.9581497,2.4554994,-5.6355267,0.97344685,2.6943908,-0.22538489,3.9028769,5.741134,-0.4572131,4.119269,2.9313462,0.32103682,-4.6167583,1.8116447,-3.3077018,1.863278,-5.1906147,-1.4650751,-9.19811,5.0681944,2.466175,0.015056384205509825,0.015807900661367592
10.034589,2.359602,-8.444712,2.561178,4.9195065,-2.2402854,-2.4670398,13.115237,9.3706455,-0.3912162,10.464307,4.5823298,0.318047,3.691697,-2.82397,-5.240041,-0.36375472,-2.169024,7.9406114,-4.8376894,7.1661463,-2.3829856,2.6944406,6.7329464,9.303879,0.9870908,-5.7167287,-0.4194348,-1.5741122,-1.7078779,3.7618995,7.066104,-0.06230094726225155,0.2410718912011164
8.884013,11.659668,9.2734585,-10.483477,-0.8110975,-6.0823298,0.3794873,-2.9850152,1.925687,-8.120604,3.7021396,1.3128587,3.3497794,-2.814195,-1.6470984,10.340112,0.7221084,-7.0400352,-8.454608,-4.3080907,-3.9614754,0.990386,-3.2830572,0.6300062,-8.530364,4.8126736,0.55725664,-2.383066,-5.1103306,-2.463314,1.480928,8.366273,0.0020953736694788103,0.10879391544064466
31.743332,-1.9089236,5.009187,7.869517,-3.062058,1.0857989,-0.16810164,1.5807894,-1.4588525,-1.0045334,-5.4688272,-8.633657,-4.572344,1.1899657,3.3019743,-5.121169,3.5741434,-3.7247734,2.6419003,2.2443082,1.7513779,-1.5187348,-4.271289,-0.14089066,-0.53891987,-8.778318,-1.4408045,2.6672592,3.5541227,0.8671523,2.99974,11.134584,-0.027013128871526106,0.0627302884412673
9.596026,7.3831005,1.4786673,-12.948232,4.909526,16.623077,-12.108135,-1.4148588,1.2012889,9.039951,1.0526497,-6.3158975,-2.5779877,-4.3068624,-3.7121058,-6.4543786,-4.3439775,-0.43558457,-6.5893617,-0.48908544,-4.36875,5.3582172,5.1373425,-10.273011,4.6549892,-1.8058693,10.55064,-0.6387271,2.2903533,2.0585852,0.33071882,8.49943,-0.0002355435196681092,0.03012687191177114
20.974277,4.3333015,10.9056635,2.1627736,-0.74746853,1.012237,-2.1874244,0.48689914,3.1208632,-1.8806986,-2.5293202,-2.8558965,0.6225413,-2.5297043,1.7992384,5.816915,6.072899,1.581752,6.176279,2.0819626,13.031364,-0.8918212,4.501317,11.035501,4.4359217,2.4905765,-5.4985185,5.9081707,5.1269536,-6.5780272,2.4443877,9.7518835,0.06237341591758093,0.19755006887943605
6.6748643,1.2342049,-8.612126,1.6983085,3.4564521,6.387439,-8.300967,11.167595,17.349623,9.2693405,1.6215918,5.1623535,2.3936765,2.749476,5.3597975,10.574732,2.178101,-2.6778443,-0.7082404,-1.3407233,-5.748592,3.8032131,0.063053325,-9.453884,7.8612943,-4.4819293,3.4233346,-0.74418026,-4.041974,1.185994,4.188896,6.8891025,0.028924234782743356,-0.20154794708133747
