"","logFCCohen","FDRcorrMannW","topVals","topNames"
"40_TFPI",-0.163121247950489,0.968658944276057,"FALSE",NA
"41_NDUFAF7",0.271342490095576,0.968658944276057,"FALSE",NA
"42_RBM5",0.161218505917667,0.974699735235089,"FALSE",NA
"43_MTMR7",0.0897136918998322,0.974699735235089,"FALSE",NA
"44_SLC7A2",0,NA,"FALSE",NA
"45_ARF5",-0.108983277144156,0.976018706196534,"FALSE",NA
"46_SARM1",-0.102206119469355,0.968658944276057,"FALSE",NA
"47_POLDIP2",0.11507558027941,0.968658944276057,"FALSE",NA
"48_PLXND1",-0.227348131293901,0.968658944276057,"FALSE",NA
"49_AK2",0.505769618802466,0.974699735235089,"FALSE",NA
"50_CD38",0.284047861828945,0.965442420234936,"FALSE",NA
"51_FKBP4",0.122967603434522,0.968658944276057,"FALSE",NA
"52_KDM1A",0.139075284626067,0.995240495982067,"FALSE",NA
"53_RBM6",-0.218438967853172,0.968658944276057,"FALSE",NA
"54_CAMKK1",0.260198055376825,0.968658944276057,"FALSE",NA
"55_RECQL",0.0685263308062453,0.996092565248829,"FALSE",NA
"56_HSPB6",0.119388001990663,0.968658944276057,"FALSE",NA
"57_ARHGAP33",-0.275758709212786,0.974699735235089,"FALSE",NA
"58_NDUFAB1",0.373758692488169,0.974699735235089,"FALSE",NA
"59_PDK4",0,NA,"FALSE",NA
"60_SLC22A16",0,NA,"FALSE",NA
"61_ZMYND10",-0.138013111868471,0.968658944276057,"FALSE",NA
"62_ABCB5",0.119121689138807,0.995137446572239,"FALSE",NA
"63_ARX",-0.196065165059921,0.968658944276057,"FALSE",NA
"64_SLC25A13",0.106467041341084,0.974699735235089,"FALSE",NA
"65_ST7",0.063619575312021,0.989028572776099,"FALSE",NA
"66_CDC27",0.0817903997230022,0.968658944276057,"FALSE",NA
"67_SLC4A1",0.125083821174385,0.968658944276057,"FALSE",NA
"68_CALCR",0,NA,"FALSE",NA
"69_HCCS",0.102740591757641,0.968658944276057,"FALSE",NA
"70_DVL2",-0.281157551619146,0.974699735235089,"FALSE",NA
"71_PRSS22",0,NA,"FALSE",NA
"72_UPF1",0.122170181268019,0.870713000150445,"FALSE",NA
"73_SKAP2",0.240309696408256,0.974690682918524,"FALSE",NA
"74_SLC25A5",-0.125979118320196,0.976561571512767,"FALSE",NA
"75_HOXA11",0,NA,"FALSE",NA
"76_POLR2J",-0.0138195954885073,0.968658944276057,"FALSE",NA
"77_DHX33",0.521247231287105,0.968658944276057,"FALSE",NA
"78_MEOX1",0,NA,"FALSE",NA
"79_THSD7A",0,NA,"FALSE",NA
"80_LIG3",-0.17835013209912,0.968658944276057,"FALSE",NA
"81_RPAP3",-0.293747799017904,0.968658944276057,"FALSE",NA
"82_ACSM3",0.600978162605079,0.974699735235089,"FALSE",NA
"83_CIAPIN1",0.155295630650332,0.968658944276057,"FALSE",NA
"84_FAM214B",0.280665657173606,0.995137446572239,"FALSE",NA
"85_COPZ2",-0.156170369632014,0.976018706196534,"FALSE",NA
"86_PRKAR2B",-0.191555881268176,0.968658944276057,"FALSE",NA
"87_MSL3",-0.513688576989284,0.995137446572239,"FALSE",NA
"88_CREBBP",0.407616961882746,0.974699735235089,"FALSE",NA
"89_MPO",-0.138013111868471,0.968658944276057,"FALSE",NA
"90_PON1",-0.315889755809254,0.974699735235089,"FALSE",NA
"91_GCFC2",0.142216606278911,0.968658944276057,"FALSE",NA
"92_WDR54",-0.11986218075369,0.974699735235089,"FALSE",NA
"93_CROT",0.312501046937429,0.968658944276057,"FALSE",NA
"94_ABCB4",0,NA,"FALSE",NA
"95_KMT2E",0.0593158749896085,0.968658944276057,"FALSE",NA
"96_RHBDD2",0.306842549316322,0.9968594411252,"FALSE",NA
"97_SOX8",0,NA,"FALSE",NA
"98_IBTK",0.314842631642581,0.968658944276057,"FALSE",NA
"99_ZNF195",0.40379817465129,0.968658944276057,"FALSE",NA
"100_MYCBP2",0.247839347745906,0.968658944276057,"FALSE",NA
"101_FBXL3",-0.0161429367432771,0.969712602393504,"FALSE",NA
"102_ITGAL",0.146065891097402,0.968658944276057,"FALSE",NA
"103_PDK2",-0.0396143686170977,0.974699735235089,"FALSE",NA
"104_ITGA3",-0.28709712093969,0.968658944276057,"FALSE",NA
"105_ZFX",0.245115761195315,0.968658944276057,"FALSE",NA
"106_LAMP2",0.0842199381608838,0.968658944276057,"FALSE",NA
"107_ITGA2B",0.25706690649231,0.995137446572239,"FALSE",NA
"108_ASB4",-0.158489065275143,0.958860835715885,"FALSE",NA
"109_GDE1",-0.187266819849538,0.980095087557995,"FALSE",NA
"110_CRLF1",0.0107985052679284,0.968658944276057,"FALSE",NA
"111_OSBPL7",-0.0385829089475603,0.968658944276057,"FALSE",NA
"112_TMEM98",-0.143408363287758,0.968658944276057,"FALSE",NA
"113_YBX2",0,NA,"FALSE",NA
"114_KRT33A",0,NA,"FALSE",NA
"115_ABCC8",0.0496740971625512,0.968658944276057,"FALSE",NA
"116_CACNG3",0,NA,"FALSE",NA
"117_TMEM132A",-0.303486719696791,0.968658944276057,"FALSE",NA
"118_AP2B1",0.106728701838955,0.968658944276057,"FALSE",NA
"119_TAC1",0,NA,"FALSE",NA
"120_ZNF263",0.0908377158513854,0.968658944276057,"FALSE",NA
"121_CX3CL1",0.115774635682158,0.968658944276057,"FALSE",NA
"122_SPATA20",0.147546144438925,0.995137446572239,"FALSE",NA
"123_CACNA1G",0,NA,"FALSE",NA
"124_TNFRSF12A",-0.138013111868471,0.968658944276057,"FALSE",NA
"125_DLX6",0,NA,"FALSE",NA
"126_MAP3K9",-0.0619165972864587,0.968658944276057,"FALSE",NA
"127_RALA",-0.134654010043671,0.968658944276057,"FALSE",NA
"128_BAIAP2L1",-0.193733797515255,0.968658944276057,"FALSE",NA
"129_KDM7A",0.197051138588288,0.968658944276057,"FALSE",NA
"130_ETV1",0,NA,"FALSE",NA
"131_AGK",0.15220463985997,0.995137446572239,"FALSE",NA
"132_ALDH3B1",0.0367528849638802,0.995240495982067,"FALSE",NA
"133_TTC22",-0.321727242695722,0.968658944276057,"FALSE",NA
"134_PHTF2",0.0689345893607204,0.968658944276057,"FALSE",NA
"135_CCL26",0,NA,"FALSE",NA
"136_FARP2",0.250050496453334,0.968658944276057,"FALSE",NA
"137_USH1C",0,NA,"FALSE",NA
"138_GGCT",0.300422631646008,0.968658944276057,"FALSE",NA
"139_DBF4",0.123868924913567,0.995137446572239,"FALSE",NA
"140_TBXA2R",-0.0476354770028622,0.984132326444743,"FALSE",NA
"141_IFRD1",-0.0522449626762541,0.98234770062787,"FALSE",NA
"142_LGALS14",0,NA,"FALSE",NA
"143_COX10",0.536207724864811,0.9968594411252,"FALSE",NA
"144_GTF2IRD1",-0.200093303737562,0.974699735235089,"FALSE",NA
"145_PAF1",-0.107096385177115,0.968658944276057,"FALSE",NA
"146_VPS41",0.28687737819448,0.995137446572239,"FALSE",NA
"147_ARHGAP44",-0.141681832699694,0.974699735235089,"FALSE",NA
"148_ELAC2",0.0719689975205666,0.974699735235089,"FALSE",NA
"149_SCIN",-0.0550594057263095,0.968658944276057,"FALSE",NA
"150_ARSD",-0.0376724965319685,1,"FALSE",NA
"151_PNPLA4",-0.205811776223836,0.974699735235089,"FALSE",NA
"152_MYH13",0,NA,"FALSE",NA
"153_ADIPOR2",0.321254941837925,0.968658944276057,"FALSE",NA
"154_CDKL3",-0.0801757465967423,0.870713000150445,"FALSE",NA
"155_UPP2",0,NA,"FALSE",NA
"156_PRSS21",0.0451642253838482,0.995240495982067,"FALSE",NA
"157_MARK4",-0.0813735085463836,0.968658944276057,"FALSE",NA
"158_PROM1",0,NA,"FALSE",NA
"159_CCDC124",-0.025928487775828,0.974699735235089,"FALSE",NA
"160_CEACAM21",-0.329316152117774,0.968658944276057,"FALSE",NA
"161_PAFAH1B1",-0.00812427997224105,0.995137446572239,"FALSE",NA
"162_NOS2",0,NA,"FALSE",NA
"163_DNAH9",0.0565867150982364,0.968658944276057,"FALSE",NA
"164_KIAA0100",0.172245084503599,0.968658944276057,"FALSE",NA
"165_SLC13A2",0,NA,"FALSE",NA
"166_TRAPPC6A",-0.0913633571240484,0.980608063359374,"FALSE",NA
"167_MATK",0,NA,"FALSE",NA
"168_CEACAM7",0,NA,"FALSE",NA
"169_CD79B",-0.047742892776801,0.968658944276057,"FALSE",NA
"170_SCN4A",0,NA,"FALSE",NA
"171_ST7L",-0.206781643084314,0.976018706196534,"FALSE",NA
"172_TKTL1",0,NA,"FALSE",NA
"173_PAX6",0.052107667942658,0.968658944276057,"FALSE",NA
"174_RPUSD1",0.111914888160385,0.968658944276057,"FALSE",NA
"175_RHBDF1",0,NA,"FALSE",NA
"176_LUC7L",0.210846605969461,0.995137446572239,"FALSE",NA
"177_CACNA2D2",-0.138013111868471,0.968658944276057,"FALSE",NA
"178_BAIAP3",0.0393310628827325,0.968658944276057,"FALSE",NA
"179_TSR3",-0.393716016338875,0.968658944276057,"FALSE",NA
"180_PIGQ",0.193678596249105,0.987560345638536,"FALSE",NA
"181_TEAD3",-0.196024953697574,0.968658944276057,"FALSE",NA
"182_SELE",0,NA,"FALSE",NA
"183_DNAJC11",0.242219682636634,0.968658944276057,"FALSE",NA
"184_FMO3",0.343340985106582,0.968658944276057,"FALSE",NA
"185_MYLIP",0.0677059422895167,0.990209680439689,"FALSE",NA
"186_NOX1",0,NA,"FALSE",NA
"187_E2F2",0.189550342703104,0.968658944276057,"FALSE",NA
"188_PSMB1",0.509214878638076,0.987542425119576,"FALSE",NA
"189_SYN1",0,NA,"FALSE",NA
"190_JARID2",-0.357280077495051,0.968658944276057,"FALSE",NA
"191_CDKL5",-0.0445266217111213,0.981906183068009,"FALSE",NA
"192_CAMK1G",0,NA,"FALSE",NA
"193_CDK11A",0.139282022834561,0.974699735235089,"FALSE",NA
"194_NADK",0.168353017367833,0.997665963626039,"FALSE",NA
"195_TFAP2B",0,NA,"FALSE",NA
"196_TFAP2D",0,NA,"FALSE",NA
"197_DLEC1",-0.121290608959013,0.968658944276057,"FALSE",NA
"198_CYTH3",0,NA,"FALSE",NA
"199_ADAM22",0.00176855139516424,0.968658944276057,"FALSE",NA
"200_SYPL1",-0.0778538153931162,0.98583112131285,"FALSE",NA
"201_CYB561",-0.098847084904286,0.968658944276057,"FALSE",NA
"202_SPAG9",0.0162830280071712,0.968658944276057,"FALSE",NA
"203_CELSR3",0.150833948746036,0.968658944276057,"FALSE",NA
"204_AASS",0.108111028254426,0.968658944276057,"FALSE",NA
"205_PLEKHG6",0.281060285293643,0.968658944276057,"FALSE",NA
"206_SS18L2",0.224055443672479,0.968658944276057,"FALSE",NA
"207_MPND",-0.349895908671145,0.968658944276057,"FALSE",NA
"208_MGST1",0.11787166492931,0.968658944276057,"FALSE",NA
"209_CRY1",0.218678083611526,0.968658944276057,"FALSE",NA
"210_PGLYRP1",0,NA,"FALSE",NA
"211_NFIX",0,NA,"FALSE",NA
"212_ST3GAL1",-0.130380889704136,0.968658944276057,"FALSE",NA
"213_MMP25",-0.178809381831327,0.968658944276057,"FALSE",NA
"214_IL32",-0.211529853547345,0.968658944276057,"FALSE",NA
"215_PKD1",0.119920678430229,0.968658944276057,"FALSE",NA
"216_MAPK8IP2",0.516449518436135,0.968658944276057,"FALSE",NA
"217_MED24",-0.0258911184918824,0.995137446572239,"FALSE",NA
"218_RHOBTB2",0.194581274815193,0.968658944276057,"FALSE",NA
"219_HEATR5B",0.151661169592489,0.995137446572239,"FALSE",NA
"220_SEC62",-0.147975127400883,0.989738172758419,"FALSE",NA
"221_RPS20",0.237051033120669,0.976018706196534,"FALSE",NA
"222_CSDE1",0.0268705164853136,0.970632619495895,"FALSE",NA
"223_UBE3C",0.197968367478047,0.968658944276057,"FALSE",NA
"224_REV3L",0.172316708764457,0.870713000150445,"FALSE",NA
"225_TENM1",0,NA,"FALSE",NA
"226_PAX7",0,NA,"FALSE",NA
"227_MASP2",0.204192021794926,0.968658944276057,"FALSE",NA
"228_IYD",0.0726443762654794,0.974699735235089,"FALSE",NA
"229_FAM76A",-0.0179828169420613,0.968658944276057,"FALSE",NA
"230_TRAF3IP3",0.0806969721275854,0.974699735235089,"FALSE",NA
"231_POMT2",0.278718748506257,0.968658944276057,"FALSE",NA
"232_VTA1",0.343406315830757,0.968658944276057,"FALSE",NA
"233_MLXIPL",-0.0323705097717866,0.976018706196534,"FALSE",NA
"234_BAZ1B",0.118140768313764,0.974699735235089,"FALSE",NA
"235_RANBP9",0.121850819782291,0.968658944276057,"FALSE",NA
"236_ETV7",-0.367549677250831,0.976018706196534,"FALSE",NA
"237_SPRTN",0.104503129342803,0.968658944276057,"FALSE",NA
"238_DYRK4",-0.11040453601919,0.978421624087045,"FALSE",NA
"239_ZNF207",0.21373364271782,0.974699735235089,"FALSE",NA
"240_UQCRC1",0.253618450057072,0.976018706196534,"FALSE",NA
"241_STARD3NL",0.186231086339839,0.968658944276057,"FALSE",NA
"242_CD9",-0.142857370295355,0.968658944276057,"FALSE",NA
"243_HHATL",0,NA,"FALSE",NA
"244_NCAPD2",0.256618397677743,0.976018706196534,"FALSE",NA
"245_IFFO1",0.163771691803232,0.968658944276057,"FALSE",NA
"246_GIPR",0.0929448100465228,0.968658944276057,"FALSE",NA
"247_PHF7",-0.0530465357510048,0.974699735235089,"FALSE",NA
"248_SEMA3G",0,NA,"FALSE",NA
"249_NISCH",0.147636312245094,0.968658944276057,"FALSE",NA
"250_STAB1",0,NA,"FALSE",NA
"251_FUZ",0.106736981147465,0.968658944276057,"FALSE",NA
"252_SLC6A13",0,NA,"FALSE",NA
"253_IDS",0.15603019425601,0.976018706196534,"FALSE",NA
"254_PRSS3",0,NA,"FALSE",NA
"255_ZNF200",-0.00663163660449517,0.870713000150445,"FALSE",NA
"256_CD4",-0.193148183500573,0.968658944276057,"FALSE",NA
"257_LRRC23",0.0549817547255193,0.968658944276057,"FALSE",NA
"258_BTK",0.158006409094021,0.978389558281616,"FALSE",NA
"259_HFE",0.0442898822805405,0.974699735235089,"FALSE",NA
"260_SCMH1",0.190797683426469,0.986268914100835,"FALSE",NA
"261_FYN",-0.00940896955803779,0.968658944276057,"FALSE",NA
"262_HIVEP2",0.0118604386253505,0.968658944276057,"FALSE",NA
"263_FMO1",-0.138013111868471,0.968658944276057,"FALSE",NA
"264_LYPLA2",0.155975552314451,0.995240495982067,"FALSE",NA
"265_CLCN6",-0.043378731525435,0.968658944276057,"FALSE",NA
"266_NME1-NME2",0.516388856237249,0.974699735235089,"FALSE",NA
"267_SLC6A7",0,NA,"FALSE",NA
"268_TSPAN9",0,NA,"FALSE",NA
"269_BTBD7",0,NA,"FALSE",NA
"270_MKS1",-0.0511804932023724,0.968658944276057,"FALSE",NA
"271_ABHD5",0.21828537892537,0.968658944276057,"FALSE",NA
"272_AKAP8L",0.340765170936993,0.998236894992996,"FALSE",NA
"273_MBTD1",0.0621721723046301,0.968658944276057,"FALSE",NA
"274_UTP18",0.447912565149057,0.970153319565319,"FALSE",NA
"275_RNF216",0.0315669281073011,0.968658944276057,"FALSE",NA
"276_TTC19",0.0604433474179222,0.968658944276057,"FALSE",NA
"277_PTBP1",0.152038334929834,0.968658944276057,"FALSE",NA
"278_DPF1",-0.145468872469613,0.968658944276057,"FALSE",NA
"279_SYT7",0,NA,"FALSE",NA
"280_LARS2",-0.0812672952998057,0.998236894992996,"FALSE",NA
"281_PIK3C2A",0.112483988436526,0.974699735235089,"FALSE",NA
"282_PLAUR",-0.0389669961612222,0.995137446572239,"FALSE",NA
"283_ANLN",0.0399892044527023,0.968658944276057,"FALSE",NA
"284_WIZ",-0.246507054209025,0.974699735235089,"FALSE",NA
"285_RABGAP1",0.424209882603446,0.974699735235089,"FALSE",NA
"286_DCN",-0.311495469806276,0.995137446572239,"FALSE",NA
"287_QPCTL",-0.261171422886668,0.990660159849682,"FALSE",NA
"288_PPP5C",0.0213289020192342,0.968658944276057,"FALSE",NA
"289_CEP68",-0.457635997580142,0.968658944276057,"FALSE",NA
"290_MAP4K3",-0.0870713395523136,0.968658944276057,"FALSE",NA
"291_ZBTB32",0.220996555980637,0.987950689835475,"FALSE",NA
"292_TYROBP",-0.138013111868471,0.968658944276057,"FALSE",NA
"293_GABRA3",0,NA,"FALSE",NA
"294_BRCA1",0.135160137030766,0.968658944276057,"FALSE",NA
"295_ERCC1",0.118222103461946,0.968658944276057,"FALSE",NA
"296_CD22",-0.0503928882429995,0.968658944276057,"FALSE",NA
"297_MBTPS2",0.480483344780498,0.968658944276057,"FALSE",NA
"298_PRICKLE3",0.0614418058278741,0.968658944276057,"FALSE",NA
"299_LTF",-0.138013111868471,0.968658944276057,"FALSE",NA
"300_EXTL3",0.0226053205012793,0.968658944276057,"FALSE",NA
"301_NR1H4",0,NA,"FALSE",NA
"302_ELOVL5",0.0710992341774253,0.968658944276057,"FALSE",NA
"303_ALOX5",0.0159052242501544,0.989001872186612,"FALSE",NA
"304_KDM5D",0.101663724437946,0.968658944276057,"FALSE",NA
"305_CALCOCO1",-0.0695833383126228,0.968658944276057,"FALSE",NA
"306_UBR7",0.262527803021677,0.995137446572239,"FALSE",NA
"307_MAP4K5",-0.0154980622932314,0.968658944276057,"FALSE",NA
"308_EHD3",-0.316929558890518,0.870713000150445,"FALSE",NA
"309_PSMC4",0.34424511045946,0.968658944276057,"FALSE",NA
"310_MAN2B2",0.120067729795962,0.974699735235089,"FALSE",NA
"311_SLC7A14",0.123589181853606,0.968658944276057,"FALSE",NA
"312_CLDN11",-0.209991801165726,0.968658944276057,"FALSE",NA
"313_SLC25A39",-0.0189108953123795,0.978389558281616,"FALSE",NA
"314_MVP",-0.0805162342409763,0.974699735235089,"FALSE",NA
"315_NUB1",0.0124518067167725,0.98234770062787,"FALSE",NA
"316_PGM3",0.0946040220380519,0.995137446572239,"FALSE",NA
"317_RWDD2A",0.0585231949863956,0.968658944276057,"FALSE",NA
"318_CLK1",0.0400052315404973,0.968658944276057,"FALSE",NA
"319_POLR3B",0.262454591354989,0.974699735235089,"FALSE",NA
"320_ANGEL1",0.0997269632057491,0.978389558281616,"FALSE",NA
"321_RNF14",-0.124957977826669,0.968658944276057,"FALSE",NA
"322_DNASE1L1",0.0592748616540736,0.968658944276057,"FALSE",NA
"323_DDX11",0.259738487035075,0.995137446572239,"FALSE",NA
"324_HEBP1",0.213957745688533,0.968658944276057,"FALSE",NA
"325_GPRC5A",0.30874233033683,0.968658944276057,"FALSE",NA
"326_MAMLD1",0,NA,"FALSE",NA
"327_CD6",-0.285888917194445,0.968658944276057,"FALSE",NA
"328_TACC3",0.113114290129826,0.968658944276057,"FALSE",NA
"329_UFL1",0.285049581173609,0.974699735235089,"FALSE",NA
"330_POLA2",0.0977664948869898,1,"FALSE",NA
"331_ZC3H3",-0.0315129525304209,0.968658944276057,"FALSE",NA
"332_CAPN1",0.550594621263837,0.974699735235089,"FALSE",NA
"333_MDH1",0.0536656165277433,0.968658944276057,"FALSE",NA
"334_SLC30A9",0.108172625875472,0.968658944276057,"FALSE",NA
"335_MTMR11",-0.191624807039131,0.968658944276057,"FALSE",NA
"336_COX15",-0.129605520562754,0.968658944276057,"FALSE",NA
"337_CCDC88C",0.138835937257034,0.984528312881432,"FALSE",NA
"338_YAF2",0.257719258166609,0.968658944276057,"FALSE",NA
"339_ZMYND11",0.0164935002809985,0.968658944276057,"FALSE",NA
"340_WAS",0.4248180890182,0.985193078422756,"FALSE",NA
"341_DPEP1",0.455208077192834,0.968658944276057,"FALSE",NA
"342_BID",0.0934717350992842,0.974699735235089,"FALSE",NA
"343_MATR3",0.330507444595708,0.976018706196534,"FALSE",NA
"344_NPC1L1",0.25,0.968658944276057,"FALSE",NA
"345_XYLT2",-0.016755426639916,0.995137446572239,"FALSE",NA
"346_RGPD5",0.169363516998007,0.968658944276057,"FALSE",NA
"347_STMN4",0,NA,"FALSE",NA
"348_NUDCD3",0.110281738364295,0.976561571512767,"FALSE",NA
"349_ISL1",0,NA,"FALSE",NA
"350_CHDH",-0.188704015681255,0.968658944276057,"FALSE",NA
"351_IL20RA",0,NA,"FALSE",NA
"352_CLCA1",0,NA,"FALSE",NA
"353_CLCA4",0,NA,"FALSE",NA
"354_GLT8D1",-0.102671689480989,0.968658944276057,"FALSE",NA
"355_ATP2C1",0.11130480820371,0.974699735235089,"FALSE",NA
"356_IGF1",0.0471541213828442,0.974699735235089,"FALSE",NA
"357_SLC38A5",0.45514285960884,0.968658944276057,"FALSE",NA
"358_RALBP1",0.306208196093719,0.968658944276057,"FALSE",NA
"359_RUFY3",-0.0879675073443347,0.974699735235089,"FALSE",NA
"360_CNTN1",0,NA,"FALSE",NA
"361_SLC11A1",0.339585915259904,0.968658944276057,"FALSE",NA
"362_WWTR1",-0.16314918001755,0.995137446572239,"FALSE",NA
"363_AGPS",0.268176737625227,0.968658944276057,"FALSE",NA
"364_ATP1A2",0.208486844554567,0.968658944276057,"FALSE",NA
"365_TTC27",0.241062919669708,0.968658944276057,"FALSE",NA
"366_ZNF582",-0.233147284344537,0.870713000150445,"FALSE",NA
"367_VSIG2",0,NA,"FALSE",NA
"368_PHLDB1",-0.113153909081328,0.968658944276057,"FALSE",NA
"369_MARCO",0,NA,"FALSE",NA
"370_CYP24A1",0,NA,"FALSE",NA
"371_PRDM11",0,NA,"FALSE",NA
"372_SYT13",0.178607367076553,0.968658944276057,"FALSE",NA
"373_SNAI2",0,NA,"FALSE",NA
"374_CD74",0.172630467933657,0.995137446572239,"FALSE",NA
"375_HGF",0,NA,"FALSE",NA
"376_ZRANB1",-0.603627213784268,0.998236894992996,"FALSE",NA
"377_NCDN",-0.109844006747874,0.968658944276057,"FALSE",NA
"378_ZFP64",0.110079347043372,0.947259781024256,"FALSE",NA
"379_MNAT1",0.0352501011747171,0.968658944276057,"FALSE",NA
"380_SAMD4A",0.118116797663611,0.968658944276057,"FALSE",NA
"381_RUNX3",0.104502789677332,0.995137446572239,"FALSE",NA
"382_PLEKHB1",-0.240677592972657,0.710790750988648,"FALSE",NA
"383_SERPINB1",-0.148943722723693,0.968658944276057,"FALSE",NA
"384_CYP3A43",-0.00185879673304859,0.976018706196534,"FALSE",NA
"385_SLC7A9",-0.138013111868471,0.870713000150445,"FALSE",NA
"386_SPAST",0.383878130560557,0.968658944276057,"FALSE",NA
"387_NRXN3",0.110489398070691,0.985121208492142,"FALSE",NA
"388_OSBPL5",0,NA,"FALSE",NA
"389_AQR",0.00501916139788682,0.936454054700878,"FALSE",NA
"390_CPS1",-0.274495876496373,1,"FALSE",NA
"391_C8B",0,NA,"FALSE",NA
"392_FHL1",0,NA,"FALSE",NA
"393_GABRA1",0,NA,"FALSE",NA
"394_NLRP2",0,NA,"FALSE",NA
"395_SLC45A4",-0.195979611833251,0.968658944276057,"FALSE",NA
"396_RNF10",-0.0224022859719295,0.968658944276057,"FALSE",NA
"397_ZNF839",0.218527299507024,0.978917236419578,"FALSE",NA
"398_ZDHHC6",0.212680832337585,0.968658944276057,"FALSE",NA
"399_GRAMD1B",0.00437686635175221,0.972280144104792,"FALSE",NA
"400_RNH1",0.312738540345418,0.995137446572239,"FALSE",NA
"401_NDUFS1",0.10969880614714,0.968658944276057,"FALSE",NA
"402_RB1CC1",-0.156446372014818,0.968658944276057,"FALSE",NA
"403_ERP44",0.0875300538839193,0.968658944276057,"FALSE",NA
"404_ALAS1",0.0495150675409654,0.968658944276057,"FALSE",NA
"405_BIRC3",0.0120599505697138,0.968658944276057,"FALSE",NA
"406_AKAP11",0.241774158048093,0.998236894992996,"FALSE",NA
"407_GLRX2",-0.134451195223839,0.974699735235089,"FALSE",NA
"408_SNAPC1",0.363121975953109,0.968658944276057,"FALSE",NA
"409_DERA",0.109738901671352,0.99022606422127,"FALSE",NA
"410_STRAP",0.239573552511378,0.971086761558173,"FALSE",NA
"411_ABCC2",-0.104178500364546,0.968658944276057,"FALSE",NA
"412_DEF6",-0.00833250873142129,0.968658944276057,"FALSE",NA
"413_PLEKHO1",-0.212371381820765,0.968658944276057,"FALSE",NA
"414_GCLM",0.374026393923995,0.968658944276057,"FALSE",NA
"415_UBR2",-0.0547541939641496,0.968658944276057,"FALSE",NA
"416_EHD2",-0.194767339748403,0.968658944276057,"FALSE",NA
"417_DEPDC1",0.00132294272114467,0.982565158162787,"FALSE",NA
"418_CCDC28A",-0.0548307441215451,0.968658944276057,"FALSE",NA
"419_RRAGD",-0.214412673196738,0.995137446572239,"FALSE",NA
"420_HSF2",0.191184579828337,0.993970630612585,"FALSE",NA
"421_PHF20",0.0807036285908812,0.973209825528406,"FALSE",NA
"422_HSD17B6",-0.0383045738261678,0.974699735235089,"FALSE",NA
"423_NR1H3",0.0552953384663375,0.976018706196534,"FALSE",NA
"424_TYMP",-0.091089990865921,0.968658944276057,"FALSE",NA
"425_NCAPH2",0.0147851627072886,0.968658944276057,"FALSE",NA
"426_TOMM34",0.264577024163873,0.985121208492142,"FALSE",NA
"427_SEC63",0.0149927327737172,0.974699735235089,"FALSE",NA
"428_KPNA6",-0.0247794178525062,0.968658944276057,"FALSE",NA
"429_VIM",-0.0162830462712821,0.968658944276057,"FALSE",NA
