"","x"
"3254_TFR2",0.33881136432274
"3255_FSCN3",0.591860508040308
"3256_MOSPD3",0.559854912343972
"3257_PAX4",NA
"3258_PCOLCE",NA
"3259_FBXO24",0.388363717216985
"3260_PPP1R17",NA
"3261_RBM28",0.325269856066343
"3262_USP42",0.602203069221084
"3263_IMPDH1",0.695152041330375
"3264_AGFG2",0.168886138617747
"3265_LSM5",0.788683399994008
"3266_SERPINE1",0.591860508040308
"3267_AP1S1",0.264644103321048
"3268_MOGAT3",0.686818910456254
"3269_C1GALT1",0.713609540425082
"3270_PLOD3",0.0416259693725705
"3271_RPA3",0.848537898251598
"3272_ZNHIT1",0.759506450002517
"3273_CLDN15",0.606681341519739
"3274_NOBOX",NA
"3275_GLCCI1",0.304999094602049
"3276_MYL10",0.580311818437518
"3277_PHF14",0.213904121825751
"3278_NRF1",0.955903760423223
"3279_TMEM106B",0.0485166140016251
"3280_EZH2",0.596313221735552
"3281_CEP41",0.0526164624836152
"3282_ZNF862",0.439053397621579
"3283_SFRP4",NA
"3284_MEST",0.360701780560973
"3285_MEOX2",NA
"3286_ANKMY2",0.187503205913467
"3287_ACTR3C",0.940936011668747
"3288_POU6F2",0.721120130080472
"3289_TSPAN13",0.304252169834689
"3290_RARRES2",NA
"3291_AGR2",NA
"3292_AHR",0.840789478625393
"3293_CHCHD3",0.0440599396421487
"3294_GIMAP2",0.651290477171549
"3295_TMEM176B",NA
"3296_GLI3",NA
"3297_PSMA2",0.650107281939869
"3298_MRPL32",0.860457204419071
"3299_COA1",0.656523978584641
"3300_BLVRA",0.817237170893637
"3301_URGCP",0.464028540168219
"3302_TMEM248",0.784777250406236
"3303_RHEB",0.457621695707942
"3304_PRKAG2",0.45998663793251
"3305_AEBP1",0.33881136432274
"3306_POLD2",0.635751025804083
"3307_MYL7",NA
"3308_GCK",0.591860508040308
"3309_BCL7B",0.0845046456844465
"3310_YKT6",0.961070355347678
"3311_TBL2",0.852736388465162
"3312_GALNTL5",0.0737324681987963
"3313_CLIP2",0.527308140100154
"3314_EIF4H",0.50034172143113
"3315_LIMK1",0.572520537924753
"3316_SPATA6L",0.380785160856726
"3317_SLC1A1",0.0739149364780842
"3318_LHX2",NA
"3319_FKTN",0.563502161317553
"3320_FSD1L",0.266253520083925
"3321_CNTNAP3",0.00240443420018124
"3322_SPIN1",0.364964272108908
"3323_NMRK1",0.629814275051344
"3324_TMEM245",0.839116474228809
"3325_PRUNE2",NA
"3326_MEGF9",0.18909585465242
"3327_TRIM14",0.161871556253427
"3328_CORO2A",0.108915676284492
"3329_TGFBR1",0.0908180028408645
"3330_SEC61B",0.888998592698897
"3331_C5",0.439053397621579
"3332_OGN",0.591860508040308
"3333_ASPN",NA
"3334_ECM2",0.0771485286208426
"3335_TLE4",0.146128745470407
"3336_LHX6",NA
"3337_PTGR1",0.435619776721316
"3338_SUSD1",NA
"3339_AMBP",NA
"3340_AKNA",0.183017962827566
"3341_TNFSF8",0.388363717216985
"3342_DNM1",0.242202500913401
"3343_ENG",0.883862112587888
"3344_AK1",0.222391589543158
"3345_CDC37L1",0.164713183647925
"3346_RLN2",0.33881136432274
"3347_RLN1",0.591860508040308
"3348_PLGRKT",0.278048289055095
"3349_TBC1D13",0.188528892534459
"3350_RIC1",0.0461599337929583
"3351_KDM4C",0.131762639406997
"3352_DOCK8",0.345709483012394
"3353_KANK1",0.93217709943014
"3354_ELAVL2",0.0739149364780842
"3355_NCS1",NA
"3356_TESK1",0.372027979100467
"3357_KCNT1",NA
"3358_CA9",NA
"3359_FUBP3",0.219477953582058
"3360_TYRP1",NA
"3361_CREB3",0.839327970230687
"3362_RGP1",0.40846320339833
"3363_MPDZ",NA
"3364_LHX3",NA
"3365_DDX58",0.170123822618907
"3366_EDF1",0.89748792506767
"3367_PIP5K1B",0.0922489479114037
"3368_GLIS3",NA
"3369_BAG1",0.956710500916887
"3370_RAPGEF1",0.339680222705342
"3371_NPDC1",0.344155775435008
"3372_APBA1",NA
"3373_SETX",0.828873145778086
"3374_SH3GL2",NA
"3375_PTGDS",NA
"3376_ABCA2",NA
"3377_SHB",NA
"3378_UBE2R2",0.877887574555737
"3379_ABHD17B",0.181945959343461
"3380_EXOSC3",0.89176061397675
"3381_ZFAND5",0.191703799370985
"3382_DVL1",0.475273604784563
"3383_PDLIM1",0.622930531464889
"3384_CCNJ",0.368676759981557
"3385_DNTT",0.591860508040308
"3386_GATA3",0.810440629010258
"3387_ATRNL1",0.591860508040308
"3388_HPS1",0.742411415250237
"3389_PHYH",0.616825906886135
"3390_RASSF4",0.343346835946457
"3391_DNMBP",0.57701279927933
"3392_RAB11FIP2",0.703368628887385
"3393_CXCL12",NA
"3394_ERLIN1",0.328064001232221
"3395_EIF3A",0.260465340050424
"3396_PKD2L1",NA
"3397_CUBN",0.687991358363873
"3398_TRDMT1",0.478920042360718
"3399_DDX50",0.503309403636955
"3400_MAPK8",0.642850664338649
"3401_SEC23IP",0.299855756076487
"3402_ATE1",0.959152418636323
"3403_NSMCE4A",0.957486568938506
"3404_PLEKHA1",0.00620992231044332
"3405_PALD1",0.266253520083925
"3406_UNC5B",NA
"3407_CDH23",0.439053397621579
"3408_VSIR",0.0836654976103112
"3409_SPOCK2",0.654172612614048
"3410_MICU1",0.0785922723159862
"3411_PPP3CB",0.133896457086392
"3412_CCSER2",0.398346065460849
"3413_BMPR1A",0.64630550904505
"3414_MINPP1",0.357005256463526
"3415_ACTA2",0.436159335253953
"3416_LIPA",0.786684844924295
"3417_TLX1",NA
"3418_TWNK",0.182273118319666
"3419_LZTS2",0.230789336690315
"3420_SFXN3",0.438937611042896
"3421_KAZALD1",0.439053397621579
"3422_FBXW4",0.635869682102006
"3423_FGF8",0.591860508040308
"3424_NPM3",0.227474905140822
"3425_TNKS2",0.0778920733926831
"3426_PITX3",NA
"3427_GBF1",0.136878701891111
"3428_ARHGAP21",0.449706815158932
"3429_CPEB3",0.267545202229818
"3430_FBXL15",0.255372337363013
"3431_CUEDC2",0.413590746621925
"3432_SUFU",0.770015829749144
"3433_ANKRD26",0.174993801277895
"3434_ACBD5",0.776881841280882
"3435_LHPP",0.342202831559968
"3436_LARP4B",0.194067079893432
"3437_GTPBP4",0.413113015415558
"3438_EDRF1",0.728704860107291
"3439_BCCIP",0.87769109133316
"3440_MTPAP",0.00073657131184659
"3441_NEURL1",0.591860508040308
"3442_SH3PXD2A",0.16133040290219
"3443_PITRM1",0.889413724348535
"3444_STN1",0.540413892162245
"3445_MAP3K8",0.106343338361872
"3446_DKK1",NA
"3447_EBF3",NA
"3448_GLRX3",0.411508872056781
"3449_SORCS1",NA
"3450_TASOR2",0.879405426297323
"3451_XPNPEP1",0.0313610890690774
"3452_SMC3",0.124828678073308
"3453_SHOC2",0.283209276857762
"3454_TFAM",0.72240465450031
"3455_CCDC6",0.0432460926710645
"3456_CUL2",0.365500123891951
"3457_CCNY",0.666228961249148
"3458_UBE2S",0.880122003533123
"3459_RPL28",0.836257780317037
"3460_ZMIZ1",0.182209644867863
"3461_DNAJC12",0.33881136432274
"3462_PPIF",0.104544378384135
"3463_PBLD",0.698977421619566
"3464_TSPAN14",0.873128429339605
"3465_LGI1",0.931374751606966
"3466_TBC1D12",0.475273604784563
"3467_CYP2C18",NA
"3468_CRYBA1",NA
"3469_NUFIP2",0.249856749698963
"3470_GIT1",0.475273604784563
"3471_RPL19",0.910243987276111
"3472_FBXL20",0.851823509935523
"3473_RUNDC3A",0.375347169315788
"3474_UBTF",0.0721077396625812
"3475_CSF3",NA
"3476_PSMD3",0.982564905010588
"3477_CASC3",0.735735715968208
"3478_RAPGEFL1",0.591860508040308
"3479_RGS9",0.946223692180669
"3480_RNF43",0.0806924691375456
"3481_WNT3",NA
"3482_ASPA",0.526943351628258
"3483_RAD51C",0.951007928522229
"3484_SEPTIN4",0.0739149364780842
"3485_MTMR4",0.424369161993382
"3486_TRIM37",0.649053719500195
"3487_P2RX1",0.971812628650489
"3488_DHX40",0.0816593127856243
"3489_KRT37",NA
"3490_TUBD1",0.831312266688002
"3491_KPNB1",0.995635318704339
"3492_GOSR2",0.205586017014486
"3493_PNPO",0.709409970930483
"3494_RPS6KB1",0.646952144515286
"3495_TRIM16L",0.665502482028834
"3496_CDK5RAP3",0.399307610544432
"3497_CBX1",0.371807534757045
"3498_RECQL5",0.595329500937851
"3499_PIGL",0.461237745515756
"3500_GALK1",0.623689095313924
"3501_INTS2",0.874078631482002
"3502_CAMTA2",0.924399951868649
"3503_MED13",0.210919726832306
"3504_HOXB6",NA
"3505_ENO3",0.428472845482713
"3506_PFN1",0.522947954502536
"3507_RNF167",0.854330239248199
"3508_SLC25A11",0.619909174505921
"3509_RASD1",0.591860508040308
"3510_CHRNE",0.00169023224527382
"3511_RAI1",0.0107812456259104
"3512_NUP88",0.157979747854328
"3513_C1QBP",0.323101140838366
"3514_SLC6A4",0.922445751352687
"3515_BLMH",0.45025476075443
"3516_CPD",0.848977958250476
"3517_GOSR1",0.663493693913249
"3518_CCDC47",0.669733561889303
"3519_MED31",0.807312170466061
"3520_DRG2",0.0928937236462491
"3521_FTSJ3",0.073289372559361
"3522_AKAP10",0.845256849674577
"3523_ALDH3A1",NA
"3524_SMARCD2",0.467425358543391
"3525_ICAM2",0.950689523454946
"3526_SYNGR2",0.111964797515263
"3527_B9D1",0.516912451623405
"3528_UTP6",0.356763806329135
"3529_DDX5",0.161189339011769
"3530_C17orf75",0.246373824670472
"3531_CYTH1",0.442140698867866
"3532_PSMD11",0.871869717711575
"3533_LGALS3BP",0.87106516326571
"3534_ASIC2",NA
"3535_CCL7",NA
"3536_CCL2",NA
"3537_CCL8",NA
"3538_CCL1",0.591860508040308
"3539_PEX12",0.832889340072231
"3540_KRT32",NA
"3541_DHX58",0.000269999732648517
"3542_KAT2A",0.556810913477737
"3543_RAB5C",0.973849959145357
"3544_NAGLU",0.14925862933017
"3545_HSD17B1",0.651436746480482
"3546_MLX",0.57021146842021
"3547_CNTNAP1",0.0341947748334228
"3548_ABI3",0.244128280259821
"3549_EZH1",0.383613311937651
"3550_DLX4",0.0739149364780842
"3551_PPP1R9B",0.237773569445801
"3552_COL1A1",0.33881136432274
"3553_SGCA",NA
"3554_PTGES3L-AARSD1",0.388363717216985
"3555_MRPL27",0.673009296434228
"3556_VAT1",0.649131807064707
"3557_LRRC59",1
"3558_RND2",0.0107812456259104
"3559_ALOX12",0.33881136432274
"3560_HDAC5",0.72449400002016
"3561_ABCC3",0.786344668440254
"3562_LUC7L3",0.796587067790018
"3563_PPY",NA
"3564_MPP2",0.439053397621579
"3565_SMURF2",0.461744119796911
"3566_DUSP3",0.0410160342324423
"3567_CACNG1",NA
"3568_EFTUD2",0.285797473097223
"3569_HLF",NA
"3570_SLC16A6",0.30871009334066
"3571_PRKAR1A",0.804717199262945
"3572_EFNB3",NA
"3573_FAM20A",NA
"3574_YWHAE",0.927287382206077
"3575_MMD",0.455120880668669
"3576_RANGRF",0.93101448878315
"3577_DPH1",0.925236059800237
"3578_MAP2K6",0.100226473654298
"3579_DHRS7B",0.0885812865234242
"3580_WSB1",0.815753555753422
"3581_RCVRN",NA
"3582_MYH1",NA
"3583_SLC9A3R1",0.931493114478119
"3584_MYH3",0.309914991611854
"3585_NAT9",0.394839478407223
"3586_TMEM104",0.943716030324051
"3587_VTN",NA
"3588_TNFAIP1",0.423589444436878
"3589_IFT20",0.0874932879863763
"3590_TMEM97",0.172688354918349
"3591_CDR2L",NA
"3592_PMP22",NA
"3593_FOXN1",NA
"3594_UNC119",0.247785923310394
"3595_ALDOC",0.102777063754292
"3596_SUPT6H",0.260556107441868
"3597_RAB34",0.716057923049933
"3598_PHF12",0.767801156977907
"3599_PHOX2B",NA
"3600_TMEM33",0.498839675907242
"3601_GABRA4",NA
"3602_GNRHR",NA
"3603_SLAIN2",0.0285169879666002
"3604_OCIAD1",0.534357088098011
"3605_UGT2B10",NA
"3606_CWH43",NA
"3607_DCUN1D4",0.904623284012455
"3608_USP46",0.0917490273928359
"3609_SULT1E1",NA
"3610_ODAM",NA
"3611_SMR3A",NA
"3612_CHIC2",0.281292947553668
"3613_NMU",0.591860508040308
"3614_KIAA1211",NA
"3615_LAMTOR3",0.360021852582753
"3616_PF4V1",NA
"3617_NFKB1",0.389508616630968
"3618_AREG",0.208990108458006
"3619_MANBA",0.386196661964175
"3620_UBE2D3",0.414452109939789
"3621_MAPK10",0.588359533652275
"3622_ELF2",0.138855574618881
"3623_NDUFC1",0.403809960541294
"3624_UCP1",NA
"3625_TBC1D9",0.931467435837431
"3626_ZNF330",0.537951943852752
"3627_INPP4B",0.459369273288948
"3628_GAB1",0.0509310054193422
"3629_KLHL2",0.0865281559008025
"3630_IL2",NA
"3631_CPE",NA
"3632_RPL34",0.591396582512775
"3633_WFS1",0.306097397530455
"3634_ANXA10",NA
"3635_GRPEL1",0.0223839597314499
"3636_GAR1",0.263590098649755
"3637_FRG1",0.591680796092776
"3638_CLCN3",0.966084960388405
"3639_AADAT",NA
"3640_GALNT7",0.226460305514823
"3641_DHX15",0.241783676638238
"3642_SOD3",NA
"3643_SEPSECS",0.965422992954779
"3644_CPZ",NA
"3645_TRIM2",0.0739149364780842
"3646_SLC2A9",0.266253520083925
"3647_FBXW7",0.683032921657378
"3648_NEIL3",0.195157667008428
"3649_TBC1D19",0.951018627508163
"3650_CLNK",0.082417152207912
"3651_NSD2",0.220063408590069
"3652_SH3D19",0.0706520369058773
"3653_STIM2",0.0547483569918567
"3654_NKX3-2",NA
"3655_MFSD10",0.097407751349108
"3656_GLRB",NA
"3657_BST1",0.943380064739308
"3658_RAPGEF2",0.620822910455479
"3659_HGFAC",NA
"3660_SNX25",0.174805364800838
"3661_LRP2BP",0.853045758509045
"3662_UFSP2",0.231981488125249
"3663_KLF3",0.233683034004503
"3664_KLHL5",0.887711787088072
"3665_FAM149A",0.483755406305773
"3666_NCAPG",0.888938728893829
"3667_UGDH",0.446418439438668
"3668_PPARGC1A",0.439053397621579
"3669_DDX25",0.412983114632517
"3670_CRYAB",NA
"3671_DBX1",NA
"3672_HTATIP2",0.626158080001461
"3673_CTSC",0.929959259751779
"3674_CCDC34",0.732619163110426
"3675_ZBTB16",0.0495418753180179
"3676_ELP4",0.397327693878775
"3677_ZPR1",0.690516662800337
"3678_MTCH2",0.792605033425285
"3679_FNBP4",0.593247081795988
"3680_TECTA",NA
"3681_SC5D",0.0081731138814832
"3682_CRTAM",0.266253520083925
"3683_JHY",0.333394513739386
"3684_B3GAT1",0.439053397621579
"3685_HSPA8",0.465300885582786
"3686_P2RX3",0.927981520806856
"3687_VWA5A",0.974873985405205
"3688_DNAJC4",0.50225011896458
"3689_SIAE",0.153072898930658
"3690_SNX15",0.652731393989405
"3691_LPXN",0.66235902721195
"3692_DTX4",NA
"3693_ATG2A",0.626322924269154
"3694_EHD1",0.199659711674746
"3695_OSBP",0.361698467973715
"3696_UNC93B1",0.472178758340456
"3697_PUS3",0.877630646356163
"3698_DCPS",0.0818910375262655
"3699_KMT5B",0.0202142607564525
"3700_FOXRED1",0.80840929135305
"3701_PPP6R3",0.0355742631057881
"3702_NRXN2",NA
"3703_MS4A6A",0.845575527124784
"3704_MS4A4A",NA
"3705_ST3GAL4",0.708189273481787
"3706_CPT1A",0.595867139290649
"3707_CCND1",NA
"3708_CCDC86",0.458428338228125
"3709_PRPF19",0.708165255494161
"3710_TMEM109",0.586261166420934
"3711_CCKBR",NA
"3712_HPX",NA
"3713_TRIM3",0.388363717216985
"3714_CHORDC1",0.791914303074515
"3715_FOLR1",NA
"3716_ANAPC15",0.444349756607183
"3717_FOLR3",NA
"3718_PANX1",0.823151548616766
"3719_ARHGEF17",0.0739149364780842
"3720_APOA5",NA
"3721_APOA4",NA
"3722_APOC3",NA
"3723_CEP164",0.920795975585402
"3724_RNF141",0.144791816861293
"3725_CEP126",0.88021095638082
"3726_EIF4G2",0.458807426085971
"3727_IL10RA",0.311478591787284
"3728_GALNT18",NA
"3729_BIRC2",0.0959071457820564
"3730_UBE4A",0.00734404206819842
"3731_DDX6",0.698441390012295
"3732_UPK2",NA
"3733_CBL",0.548774413642794
"3734_NECTIN1",NA
"3735_HIPK3",0.467115061513879
"3736_KIAA1549L",NA
"3737_FBXO3",0.98908006872786
"3738_PDHX",0.634931889169985
"3739_SLC1A2",0.10368945124209
"3740_COMMD9",0.142450955664795
"3741_SLC15A3",0.5339119693762
"3742_CD5",0.374562902034965
"3743_ACCS",0.846915001123702
"3744_SCGB2A2",NA
"3745_MDK",0.591860508040308
"3746_AMBRA1",0.595303399586087
"3747_MADD",0.653984394024257
"3748_PTPMT1",0.509773061755546
"3749_NAA40",0.403950833704901
"3750_CARS",0.964278292699218
"3751_SLC22A18",0.665077415966794
"3752_CD81",0.134474438989623
"3753_SLC35F2",0.180748675437408
"3754_C11orf21",0.761043236174645
"3755_ELMOD1",0.165350042683805
"3756_CALCA",NA
"3757_SOX6",0.17286322535811
"3758_C11orf58",0.498749341118945
"3759_PITPNM1",0.0967236418588022
"3760_RPS13",0.235480577809292
"3761_AIP",0.129009237010119
"3762_NUP98",0.410245752049898
"3763_NDUFS8",0.444197916782564
"3764_TCIRG1",0.302066357871862
"3765_CHKA",0.601716531215835
"3766_EXPH5",0.745089733693426
"3767_HPS5",0.180891469768818
"3768_GTF2H1",0.743875850541122
"3769_POU2AF1",0.300172664887596
"3770_PTPN5",NA
"3771_VWF",NA
"3772_PSMD9",0.445218337444324
"3773_P3H3",0.591860508040308
"3774_PPFIBP1",0.521858876184612
"3775_PRPF40B",0.677500208989774
"3776_CD69",0.140410591848933
"3777_PRDM4",0.826443123831668
"3778_CLEC2B",0.801104604002136
"3779_COQ5",0.339448300178479
"3780_SELPLG",0.187556348274345
"3781_CORO1C",0.69938814241815
"3782_ASIC1",NA
"3783_DAO",NA
"3784_CAPRIN2",0.382436119573266
"3785_TSPAN11",0.591860508040308
"3786_KCTD10",0.656614176329001
"3787_SLC11A2",0.471846593899358
"3788_MLEC",0.16195492240762
"3789_MVK",0.299972285869194
"3790_CSRNP2",0.0332726458453124
"3791_CAMKK2",0.849891017407504
"3792_BIN2",0.848959416164659
"3793_IL23A",0.229122923467967
"3794_ATP5F1B",0.25064404392926
"3795_PTGES3",0.572907048121314
"3796_SYT10",NA
"3797_BCL7A",0.464977062916301
"3798_RSRC2",0.841640230011101
"3799_CYP27B1",0.439053397621579
"3800_MYF6",0.782191204492504
"3801_MYF5",NA
"3802_LIN7A",0.561526404886634
"3803_KRT18",0.266253520083925
"3804_ACSS3",0.168886138617747
"3805_TNS2",0.0713738119848218
"3806_GLI1",NA
"3807_PPM1H",NA
"3808_METAP2",0.370258636224569
"3809_LTA4H",0.453663012359484
"3810_ELK3",0.397140452293183
"3811_SLC6A12",0.95675126975725
"3812_WNT5B",0.865281154027235
"3813_MAGOHB",0.506254619126918
"3814_TRPV4",NA
"3815_ITFG2",0.674799642041236
"3816_FOXM1",0.476943861044474
"3817_PRMT8",0.454399358276362
"3818_PARP11",0.958598009710321
"3819_ARPC3",0.648180086616503
"3820_GPN3",0.356928134781015
"3821_VPS29",0.565686017946212
"3822_FGF6",NA
"3823_MYL2",0.121902785094871
"3824_RAD51AP1",0.526555767510447
"3825_CUX2",NA
"3826_SH2B3",0.499758934898706
"3827_AKAP3",0.439053397621579
"3828_MANSC1",0.621571156005346
"3829_KCNA1",NA
"3830_DUSP16",0.942356994284462
"3831_CREBL2",0.297720969414896
"3832_ACAD10",0.866744688713614
"3833_ALDH2",0.465023794309793
"3834_CDKN1B",0.29757921620899
"3835_GPRC5D",0.111506918230333
"3836_NAA25",0.536074180324061
"3837_GSG1",0.689588981704478
"3838_SCNN1A",0.162054676034781
"3839_LTBR",0.112830020758658
"3840_OGFOD2",0.986536109671849
"3841_CDK2AP1",0.129349448573979
"3842_OAS3",0.39366930367148
"3843_OAS2",0.529479478588603
"3844_ART4",0.580311818437518
"3845_MGP",0.941238605311285
"3846_RASAL1",0.677500208989774
"3847_ARHGDIB",0.855177388972606
"3848_GTF2H3",0.415538266951826
"3849_EIF2B1",0.986923223417744
"3850_DDX55",0.0901454881542938
"3851_SLC38A1",0.646056065357451
"3852_RERGL",NA
"3853_ENDOU",NA
"3854_C12orf49",0.638858085676319
"3855_VDR",0.141832620320117
"3856_FZD10",NA
"3857_RFC5",0.485287682764836
"3858_STX2",0.747847662586771
"3859_ADGRD1",0.199878280784104
"3860_COPZ1",0.0131330011166508
"3861_TBC1D30",0.20426621970243
"3862_CAND1",0.522685243086893
"3863_IL26",NA
"3864_IFNG",0.552245273821644
"3865_RAB5B",0.548049299797186
"3866_MDM1",0.128809009253823
"3867_NUP107",0.755160198103099
"3868_CNOT2",0.114172619513946
"3869_TIMELESS",0.541467455703407
"3870_CPSF6",0.503522210475168
"3871_KRR1",0.799204955952345
"3872_MRPL51",0.290238087203847
"3873_GAPDH",0.784257703036227
"3874_NOP2",0.115250304761241
"3875_CHD4",0.214322135422152
"3876_ACRBP",0.389667803530082
"3877_UHRF1BP1L",0.926872730732436
"3878_COPS7A",0.38665081976376
"3879_ING4",0.201007040971177
"3880_GNB3",0.698971643471348
"3881_CDCA3",0.982131274015712
"3882_CHPT1",0.294817821867364
"3883_USP5",0.453629457916805
"3884_TPI1",0.675410914835086
"3885_GNPTAB",0.919337908171156
"3886_SPSB2",0.960806033100772
"3887_ENO2",0.696429459847728
"3888_ATN1",0.363281872107351
"3889_C12orf57",0.86126209682177
"3890_PTPN6",0.806657161052933
"3891_LPCAT3",0.179210660931738
"3892_NT5DC3",0.455093589625337
"3893_SLCO1B3",NA
"3894_APOBEC1",NA
"3895_NANOG",0.89078605029348
"3896_SUDS3",0.15033780146074
"3897_GOLT1B",0.533900358317365
"3898_GYS2",0.591860508040308
"3899_LDHB",0.948622993628639
"3900_PRKAB1",0.174859870757883
"3901_CMAS",0.397264732480361
"3902_HCFC2",0.745361978597129
"3903_ST8SIA1",0.0706520369058773
"3904_CLEC4A",0.156389444825012
"3905_C2CD5",0.294888031648307
"3906_AICDA",0.828631629299783
"3907_RAB35",0.24643656523271
"3908_PHC1",0.360434551801153
"3909_COX6A1",0.201384976798527
"3910_",0.577218378602652
"3911_RFX4",NA
"3912_RIC8B",0.359810014205776
"3913_SRSF9",0.235429870113791
"3914_FGFR1OP2",0.491331472902137
"3915_KLRB1",0.439053397621579
"3916_COL12A1",NA
"3917_BTN3A3",0.408961064474561
"3918_TDP2",0.181184730599626
"3919_FRK",0.245674413142655
"3920_DSE",0.21138959697012
"3921_RWDD1",0.276142135473711
"3922_RSPH4A",0.0107812456259104
"3923_MAK",0.677076460786837
"3924_TMEM14C",0.775136773652778
"3925_PAK1IP1",0.596942549032423
"3926_GCNT2",0.54304008767831
"3927_SMIM8",0.719417693910446
"3928_NEDD9",0.661230012352434
"3929_CEP85L",0.0846428489037353
"3930_ADTRP",0.644683692713032
"3931_ASF1A",0.916573191856465
"3932_MCM9",0.362375742215852
"3933_FAM184A",NA
"3934_RNGTT",0.212919188819713
"3935_MAN1A1",0.0186225974289142
"3936_GABRR2",0.207872734969266
"3937_SERINC1",0.777931299285428
"3938_HDDC2",0.85756351956332
"3939_TPD52L1",0.580311818437518
"3940_HINT3",0.28820803587967
"3941_NCOA7",0.467553769911714
"3942_RIPOR2",0.227474905140822
"3943_SASH1",0.942356994284462
"3944_UST",0.698971643471348
"3945_ULBP1",NA
"3946_FBXO5",0.649441144753115
"3947_MTRF1L",0.126963021144299
"3948_PPARD",0.67518762427388
"3949_OPRM1",0.824004463540241
"3950_FANCE",0.428472845482713
"3951_TULP1",NA
"3952_SLC26A8",0.57789632839716
"3953_MAPK14",0.10483461593122
"3954_RHAG",0.359810014205776
"3955_KCTD20",0.875769579228839
"3956_STK38",0.83275328740426
"3957_SRSF3",0.982866032814951
"3958_SOD2",0.730791724764867
"3959_MRPL18",0.362885165316784
"3960_IL17A",NA
"3961_IL17F",NA
"3962_MCM3",0.313986674395237
"3963_RNF8",0.285559361519852
"3964_PHACTR1",0.54893380143678
"3965_MDGA1",0.591860508040308
"3966_ICK",0.579994873068453
"3967_FBXO9",0.503309403636955
"3968_CD83",0.436159335253953
"3969_MDN1",0.2620743294484
"3970_GLP1R",NA
"3971_SAYSD1",0.309348135559494
"3972_BMP5",NA
"3973_BACH2",0.439053397621579
"3974_RBM24",0.591860508040308
"3975_CAP2",NA
"3976_TREML2",0.5339119693762
"3977_ZNF451",0.845005937345976
"3978_BAG2",0.00622603302100684
"3979_RAB23",0.591860508040308
"3980_TSPO2",NA
"3981_FHL5",NA
"3982_GPR63",NA
"3983_KHDRBS2",NA
"3984_FBXL4",0.792528986278939
"3985_CCNC",0.595052682375847
"3986_PRDM13",NA
"3987_E2F3",0.691555220961419
"3988_PTP4A1",0.533957735107943
"3989_SIM1",NA
"3990_ASCC3",0.678864070284912
"3991_HDGFL1",NA
"3992_BVES",0.282462914180192
"3993_COL9A1",0.771596005496899
"3994_MED23",0.179665683147174
"3995_WASF1",0.374562902034965
"3996_GPLD1",0.0409881845433044
"3997_ALDH5A1",0.709302319853975
"3998_CRYBG1",0.586714758818534
"3999_VNN1",NA
"4000_VNN2",0.380785160856726
"4001_ACOT13",0.355037036760936
"4002_SMAP1",0.580392312986525
"4003_RPS12",0.667366818107217
"4004_C6orf62",1
"4005_B3GAT2",0.761293048113044
"4006_GMNN",0.326648709325153
"4007_EYA4",NA
"4008_SOBP",0.591860508040308
"4009_NR2E1",NA
"4010_SNX3",0.494396235576468
"4011_SLC17A2",NA
"4012_HBS1L",0.885721850582003
"4013_TRIM38",0.432644440878277
"4014_PEX7",0.292325641341255
"4015_ZBTB24",0.0338342783626488
"4016_FIG4",0.306361406728334
"4017_PERP",0.356833882542162
"4018_ARFGEF3",0.354891932991564
"4019_SLC16A10",0.966873053230689
"4020_HECA",0.426117439263567
"4021_ADGRG6",NA
"4022_PHACTR2",0.942356994284462
"4023_EPM2A",0.725810409334599
"4024_OR12D3",NA
"4025_SLC39A7",0.782191204492504
"4026_CCR6",0.330287977222946
"4027_UNC93A",NA
"4028_SLC22A2",NA
"4029_PHF1",0.927981520806856
"4030_CUTA",0.368463135904913
"4031_PACRG",NA
"4032_QKI",0.931169537726075
"4033_C6orf118",NA
"4034_PDE10A",0.591860508040308
"4035_MDFI",NA
"4036_TFEB",0.214833083470024
"4037_SMOC2",NA
"4038_CCND3",0.968156677491817
"4039_BYSL",0.125751371187179
"4040_TBP",0.511318711075401
"4041_GUCA1B",0.292461647661538
"4042_PRPH2",0.0739149364780842
"4043_BICRAL",0.807683044550605
"4044_PPP2R5D",0.302441939883542
"4045_MRPL2",0.722160843383118
"4046_PTK7",0.108915676284492
"4047_SRF",0.810440629010258
"4048_CUL9",0.158877662087473
"4049_DNPH1",0.150951278581876
"4050_DUSP22",1
"4051_EXOC2",0.904467169255552
"4052_COX7A2",0.976446063859043
"4053_TMEM30A",0.540320177956732
"4054_GMDS",0.875144854266936
"4055_SENP6",0.217526974708064
"4056_IMPG1",NA
"4057_VEGFA",0.721120130080472
"4058_PRPF4B",0.90081385305769
"4059_TTK",0.791635360075543
"4060_SLC29A1",0.103793556784555
"4061_CCN6",0.0806924691375456
"4062_BTN2A1",0.805576079832618
"4063_LAMA4",0.692781713977481
"4064_TENT5A",0.439053397621579
"4065_CLIC5",0.942356994284462
"4066_FBRSL1",0.698971643471348
"4067_ENPP5",0.388363717216985
"4068_LY86",0.591860508040308
"4069_PRSS16",0.22381565033767
"4070_MEP1A",NA
"4071_TBX18",NA
"4072_ERBIN",0.166372697890252
"4073_PCDHB2",0.927981520806856
"4074_HARS2",0.750028398619266
"4075_NUDT12",0.407807094514633
"4076_CEP72",0.770092923749876
"4077_MAN2A1",0.720177959321165
"4078_SEMA5A",NA
