"","x"
"2681_DHRS12",0.80003828208683
"2682_MEDAG",NA
"2683_TSC22D1",0.509431083384538
"2684_CLN5",0.0918389836534698
"2685_OLFM4",NA
"2686_MSLN",NA
"2687_MGRN1",0.77479271693422
"2688_ZNF629",0.509431083384538
"2689_TRADD",0.110976704013226
"2690_HSF4",0.443147884056979
"2691_CORO1A",0.169765036312824
"2692_MAPK3",0.944536240219452
"2693_GDPD3",NA
"2694_ELMO3",0.34070814069189
"2695_MT4",NA
"2696_PHKB",0.704804401941496
"2697_LYRM1",0.29988351235159
"2698_NUTF2",0.0988011266582888
"2699_NUP93",0.00221791274197445
"2700_CENPT",0.221613329109208
"2701_TSNAXIP1",NA
"2702_NFAT5",0.629793238634167
"2703_LONP2",0.506351224213853
"2704_N4BP1",0.235837259848134
"2705_CBLN1",NA
"2706_ARL2BP",0.532012691880614
"2707_PLLP",0.989186435726322
"2708_ZNF423",0.147858808397429
"2709_CCL22",0.243734833358151
"2710_DHODH",0.0193122028559118
"2711_CCL17",NA
"2712_CTCF",0.978783256749465
"2713_ACD",0.87934352043628
"2714_POLR2C",0.865657037206867
"2715_PARD6A",0.732648964819329
"2716_ZNF821",0.0902428552040859
"2717_MMP15",NA
"2718_USB1",0.24632220255869
"2719_CYB5B",0.70749728875769
"2720_CCDC113",0.195147101672067
"2721_PRSS54",0.509431083384538
"2722_NME3",0.609650777489513
"2723_NDRG4",NA
"2724_PSMD7",0.294712611758663
"2725_SETD6",0.881284434717457
"2726_SLC38A7",0.546542310581078
"2727_VAC14",0.431828188209539
"2728_HAS3",0.34070814069189
"2729_TANGO6",0.915475575481639
"2730_COG4",0.758948540895301
"2731_SMPD3",0.663451943414195
"2732_SLC7A6OS",0.26995119252307
"2733_SLC7A6",0.5169832890163
"2734_PLA2G15",0.406906582939037
"2735_ESRP2",0.80380278454639
"2736_FA2H",0.600057590380957
"2737_WDR59",0.310308483151059
"2738_MON1B",0.252057417465074
"2739_CMC2",0.885458715448405
"2740_AXIN1",0.202923171694801
"2741_HCFC1R1",0.432387402445256
"2742_NPRL3",0.470884499474469
"2743_MLYCD",0.960684504922931
"2744_MPG",0.388254352786473
"2745_NECAB2",NA
"2746_HSDL1",0.333249817443293
"2747_TAF1C",0.000156985582804583
"2748_NAGPA",0.68396887296115
"2749_WFDC1",0.601283127718705
"2750_SEC14L5",0.509431083384538
"2751_COTL1",0.0362223548439316
"2752_USP10",0.47947796522783
"2753_CRISPLD2",0.654050836908105
"2754_TSC2",0.230418930293471
"2755_ZNF500",0.987187447340031
"2756_NME4",0.490944123850334
"2757_ABCC1",0.395714679625008
"2758_NOMO3",0.34070814069189
"2759_LMF1",0.836402246475972
"2760_FOXF1",NA
"2761_CIAO3",0.64105464822346
"2762_MTHFSD",0.427496858110627
"2763_CLCN7",0.559602652405092
"2764_HAGHL",0.261032954913437
"2765_ANTKMT",0.441135961040968
"2766_SLC7A5",0.269088887971202
"2767_METRN",NA
"2768_FBXO31",0.813179086945139
"2769_STUB1",0.308442721780688
"2770_RHBDL1",NA
"2771_NUBP1",0.429308419601463
"2772_UBE2I",0.494217898889945
"2773_ZP2",NA
"2774_MEFV",0.85871225546684
"2775_CRYM",NA
"2776_EEF2K",0.971761114041542
"2777_CAPN15",0.184677837724343
"2778_PIEZO1",0.322483779794072
"2779_GSPT1",0.979180378750053
"2780_ZNF174",0.941128048717725
"2781_CLUAP1",0.700466252421036
"2782_UBFD1",0.822805768411697
"2783_PRSS33",NA
"2784_EARS2",0.400557551815615
"2785_ELOB",0.00626366874367434
"2786_GGA2",0.0626047793100958
"2787_AQP8",NA
"2788_CPPED1",0.512355640771998
"2789_USP31",0.0382756885724808
"2790_HMOX2",0.0034761841833481
"2791_DNAJA3",0.731689713252504
"2792_CORO7-PAM16",0.970109753550358
"2793_BFAR",0.543467484109348
"2794_SALL1",NA
"2795_TOX3",NA
"2796_RBL2",0.801747649160353
"2797_QPRT",0.217349728453989
"2798_XYLT1",0.589839131383977
"2799_PYCARD",0.036389834804088
"2800_RPGRIP1L",0.650112978477204
"2801_MAZ",0.755251366755467
"2802_STX4",0.256379762647766
"2803_CDIPT",0.388082596396221
"2804_BCKDK",0.212900167976995
"2805_KAT8",0.442227626485736
"2806_NOMO1",0.35255379017464
"2807_IL21R",0.563299067245389
"2808_SYT17",0.702551531532378
"2809_TMC5",0.305615826742238
"2810_CCP110",0.558198145037632
"2811_VPS35L",0.994061642504985
"2812_SLC6A2",NA
"2813_RNF40",0.661393566644332
"2814_KNOP1",0.154763782383699
"2815_AQP9",NA
"2816_AAGAB",0.471702597857786
"2817_IQCH",0.509431083384538
"2818_LACTB",0.154687915320398
"2819_CORO2B",NA
"2820_CSK",0.238495004464813
"2821_HERC1",0.736532638538441
"2822_TRIP4",0.118524363981532
"2823_MTFMT",0.530111083927428
"2824_RASL12",NA
"2825_AP3B2",0.940644842344145
"2826_ACSBG1",0.870032431606926
"2827_IGDCC4",NA
"2828_RAB11A",0.79086368445771
"2829_CTSH",0.0964343559895297
"2830_TTC23",0.861805019412276
"2831_CD276",0.311870974962628
"2832_FAH",0.787942498913314
"2833_CEMIP",0.122630895848154
"2834_RPAP1",0.177482872171597
"2835_HOMER2",0.483922250612781
"2836_EHD4",0.922499011895327
"2837_TMEM87A",0.310878957790519
"2838_ZNF106",0.525196615559831
"2839_CEP152",0.377436209246358
"2840_ATP8B4",NA
"2841_OCA2",NA
"2842_DTWD1",0.408749290242743
"2843_TGM5",NA
"2844_FAM189A1",NA
"2845_GABPB1",0.954274903685993
"2846_TJP1",NA
"2847_BMF",0.672906339026696
"2848_DMXL2",0.0382756885724808
"2849_SCG3",0.509431083384538
"2850_DNAJC17",0.576306510660499
"2851_EIF3J",0.944583448036707
"2852_SPG11",0.183052591875578
"2853_RHOV",NA
"2854_VPS18",0.860146852164612
"2855_OIP5",0.252896534068363
"2856_SLC30A4",0.667964976551314
"2857_BLOC1S6",0.240979916171217
"2858_MYEF2",0.679568375074682
"2859_SGK3",0.553601702048844
"2860_PDGFRL",NA
"2861_CSPP1",0.773778666402073
"2862_ZDHHC2",0.178810830343345
"2863_BRF2",0.688155047541029
"2864_TRIM35",0.221680111367157
"2865_ZFAND1",0.892929300036904
"2866_RP1",0.23842184384179
"2867_CA2",NA
"2868_FZD3",0.328102142372924
"2869_INTS9",0.849570717900586
"2870_RIPK2",0.544630178502719
"2871_EYA1",0.509431083384538
"2872_NBN",0.148018964137762
"2873_TRPA1",0.575778525075154
"2874_CPQ",0.575778525075154
"2875_DECR1",0.543402815128494
"2876_CALB1",0.147858808397429
"2877_IMPAD1",0.721689029886666
"2878_SFRP1",NA
"2879_LAPTM4B",0.927347068888992
"2880_UBE2W",0.362035880406094
"2881_POP1",0.463187390563519
"2882_NIPAL2",0.0220692857380937
"2883_IKBKB",0.531242406688703
"2884_PLAT",0.984987283990486
"2885_JPH1",NA
"2886_DKK4",NA
"2887_STK3",0.0333240924069303
"2888_GDAP1",0.787136312995144
"2889_RAB2A",0.390125090402535
"2890_EIF3E",0.258473221049362
"2891_EMC2",0.636487088939228
"2892_ESRP1",NA
"2893_CCN4",NA
"2894_NDRG1",0.12156267431852
"2895_ZC2HC1A",0.933739976598059
"2896_IL7",NA
"2897_STMN2",NA
"2898_ARMC1",0.741469425819345
"2899_TRPS1",0.405580645512591
"2900_SPAG1",0.340489957976227
"2901_CHRAC1",0.907983225360608
"2902_NCALD",0.0656249925361418
"2903_SNX16",0.950277165993548
"2904_GML",NA
"2905_UBR5",0.885454183702346
"2906_GSDMD",0.15487521286962
"2907_TSTA3",0.300234671946769
"2908_PYCR3",0.122630895848154
"2909_EEF1D",0.117287645057385
"2910_ANXA13",0.787136312995144
"2911_SQLE",0.105684697801566
"2912_SH2D4A",0.509431083384538
"2913_INTS10",0.129884305946674
"2914_ERI1",0.733479383072479
"2915_SLC39A14",0.755731593620496
"2916_MTMR9",0.831607955506449
"2917_LEPROTL1",0.750377861070577
"2918_DCTN6",0.118250594625337
"2919_R3HCC1",0.18878007984429
"2920_GSR",0.954862193280239
"2921_TNFRSF10A",0.129614642640355
"2922_UBXN8",0.876786513695285
"2923_PPP2CB",0.657399933609615
"2924_ERICH1",0.0355745839676564
"2925_NEFM",NA
"2926_TUSC3",NA
"2927_ARHGEF10",0.847730040008881
"2928_KLHDC4",0.275866415603553
"2929_MCM4",0.77734675492332
"2930_ADAM2",NA
"2931_KCTD9",0.830290735565432
"2932_FGL1",NA
"2933_ASAH1",0.517298973123929
"2934_BNIP3L",0.218938207268663
"2935_MAN2B1",0.181569481107288
"2936_KCNN4",0.916933463621571
"2937_TULP2",0.147858808397429
"2938_NUCB1",0.172022582616991
"2939_DHDH",NA
"2940_GYS1",0.568262583519061
"2941_MAP4K1",0.287849740240718
"2942_CGB2",NA
"2943_ECH1",0.00796940946990029
"2944_HNRNPL",0.353792158021713
"2945_NFKBIB",0.57243142875997
"2946_LHB",0.147858808397429
"2947_CGB3",0.147858808397429
"2948_TUBB4A",0.882434420048827
"2949_SARS2",0.35438968779838
"2950_KCNA7",0.701903973055594
"2951_SNRNP70",0.440886288894279
"2952_CLPTM1",0.795057430637275
"2953_RELB",0.875401044176592
"2954_CLASRP",0.140322127518096
"2955_LIN7B",0.435288885638281
"2956_PPP1R37",0.796092882766708
"2957_FCGRT",0.0468862174125358
"2958_PIH1D1",0.0375684289189594
"2959_CKM",NA
"2960_ARHGEF18",0.9954182721709
"2961_PPP1R13L",0.937048147031925
"2962_PEX11G",0.509431083384538
"2963_ERCC2",0.74683725048967
"2964_DOT1L",0.339973335988717
"2965_PLEKHJ1",0.235672147735532
"2966_SLC17A7",NA
"2967_RNASEH2A",0.186062264421957
"2968_KLC3",0.0565510295339896
"2969_CD37",0.0752764859635203
"2970_SF3A2",0.882209647239256
"2971_AMH",NA
"2972_DKKL1",NA
"2973_LYL1",0.0164728087103128
"2974_OAZ1",4.8622397032393e-05
"2975_TRMT1",0.60127320158334
"2976_STX10",0.906206866632367
"2977_RETN",NA
"2978_FCER2",0.417559004893306
"2979_DMPK",0.430409638211039
"2980_CLEC4M",0.23842184384179
"2981_RSPH6A",NA
"2982_TBC1D17",0.315129372773575
"2983_IL4I1",0.34070814069189
"2984_TLE6",0.600057590380957
"2985_CCDC130",0.987063356795151
"2986_PTOV1",0.316396857738448
"2987_TLE5",0.224626159087289
"2988_NOVA2",0.575778525075154
"2989_SGTA",0.321005125179303
"2990_LILRB1",0.0943000833597009
"2991_MED25",0.885115874494412
"2992_LILRA1",NA
"2993_SNAPC2",0.701352387112333
"2994_C19orf53",0.136275049887981
"2995_TIMM44",0.257798680557695
"2996_CCDC61",0.787136312995144
"2997_IL27RA",0.884510862109586
"2998_ASF1B",0.537966946522329
"2999_TNNT1",0.34070814069189
"3000_VRK3",0.712483964886809
"3001_FAM32A",0.65492323111339
"3002_PPP6R1",0.328236598705657
"3003_C19orf44",0.0430034594459007
"3004_MED26",0.878084256167567
"3005_OLFM2",NA
"3006_RASAL3",0.127889599005374
"3007_AKAP8",0.0154516825021953
"3008_EPHX3",0.509431083384538
"3009_ILVBL",0.258920883944617
"3010_ZNF419",0.502849464498969
"3011_SYDE1",NA
"3012_CASP14",0.147858808397429
"3013_SLC1A6",0.221114595156115
"3014_AURKC",0.509431083384538
"3015_POP4",0.669211788965959
"3016_CCNE1",0.761357980302746
"3017_URI1",0.304614496246441
"3018_PDCD5",0.325695883968925
"3019_ANKRD27",0.778606492855996
"3020_RPS16",0.0086844118436286
"3021_TIMM50",1
"3022_LGALS13",0.509431083384538
"3023_FBL",0.4815287981893
"3024_DYRK1B",0.34070814069189
"3025_CLC",NA
"3026_CNTD2",NA
"3027_GPI",0.0277496632286257
"3028_AKT2",0.714642025622196
"3029_PLD3",0.915698965211347
"3030_PRX",0.147858808397429
"3031_PIAS4",0.68637162227731
"3032_NUMBL",0.459223618892965
"3033_EBI3",0.42610164181591
"3034_YJU2",0.765895295989108
"3035_SHD",NA
"3036_TBCB",0.140862296323536
"3037_FSD1",0.0308211008193182
"3038_POLR2I",0.052954938400677
"3039_OVOL3",0.509431083384538
"3040_CLIP3",0.509431083384538
"3041_ZFR2",NA
"3042_SLC1A5",0.204270892985322
"3043_PRKD2",0.3649777105256
"3044_TJP3",0.509431083384538
"3045_APLP1",0.941128048717725
"3046_CACTIN",0.113086801228433
"3047_CCDC9",0.224218973731045
"3048_HNRNPUL1",0.0684387974719456
"3049_FZR1",0.349700003428597
"3050_BBC3",0.940644842344145
"3051_TGFB1",0.80380278454639
"3052_DENND3",0.282759465911922
"3053_DMAC2",0.0768845850129302
"3054_PLIN3",0.931144874240667
"3055_MYH14",0.573328631147185
"3056_MRPL4",0.843646422766268
"3057_SIGLEC8",0.170138759565363
"3058_CD79A",0.253301835017988
"3059_LIM2",NA
"3060_ICAM4",0.546542310581078
"3061_RPS19",0.000416674521029468
"3062_NOP53",0.909984731535159
"3063_NKG7",0.34070814069189
"3064_ICAM5",NA
"3065_ETFB",0.0138097379257458
"3066_CD33",0.874852260646765
"3067_CEACAM5",0.810026439082063
"3068_CRX",0.80762306365913
"3069_BABAM1",0.288277007014608
"3070_TYK2",0.878515892533364
"3071_SULT2A1",0.088848711407876
"3072_CDC37",0.0321760378236797
"3073_NAPA",0.0223650031326368
"3074_RABAC1",0.712408780263269
"3075_ATP1A3",0.385783199491474
"3076_MEIS3",NA
"3077_PTPRS",0.915874862922489
"3078_CNFN",NA
"3079_ZNRF4",NA
"3080_MEGF8",0.378352377523688
"3081_KDELR1",0.510015558885346
"3082_CYTH2",0.882509124351373
"3083_GRWD1",0.541135320629319
"3084_GRIN2D",NA
"3085_SYNGR4",0.509431083384538
"3086_CLEC11A",0.184224568599877
"3087_CCDC114",0.679568375074682
"3088_CARD8",0.920744043757337
"3089_LIG1",0.0426666057939729
"3090_SIGLEC6",0.600035054486355
"3091_ZNF175",0.2880815763456
"3092_PLA2G4C",0.831044028545306
"3093_SIGLEC5",NA
"3094_CABP5",NA
"3095_HAS1",NA
"3096_RAB3D",0.735733685918011
"3097_DBP",0.600057590380957
"3098_TMEM205",0.455271681598739
"3099_CAPS",0.352609549855755
"3100_PLPPR2",0.575778525075154
"3101_FAM83E",NA
"3102_RASIP1",NA
"3103_THEG",NA
"3104_FGF21",NA
"3105_BCAT2",0.598778496007653
"3106_MIER2",0.601283127718705
"3107_PLEKHA4",0.34070814069189
"3108_PPP2R1A",0.0845345564246212
"3109_TNPO2",0.187743341476802
"3110_WDR83OS",0.485735844549471
"3111_CACNG7",NA
"3112_GCDH",0.329971167702491
"3113_LILRB5",0.915874862922489
"3114_KLF1",NA
"3115_DNASE2",0.578621748354111
"3116_MAST1",0.912082829732104
"3117_LENG1",0.514420809077107
"3118_PRPF31",0.0814462535020823
"3119_JAK3",0.331152771325405
"3120_RPL18A",0.00832107427549822
"3121_SLC5A5",0.632262572997444
"3122_KCNN1",1
"3123_ARRDC2",0.147858808397429
"3124_PIK3R2",0.104216521193646
"3125_RAB3A",0.34070814069189
"3126_PDE4C",0.598832939419627
"3127_ISYNA1",0.34070814069189
"3128_ELL",0.522820468674818
"3129_CRTC1",0.600057590380957
"3130_COMP",0.34070814069189
"3131_UPK1A",NA
"3132_COPE",0.0247947645416375
"3133_DDX49",0.0372503382401586
"3134_ETV2",0.921938425525407
"3135_ATP4A",NA
"3136_ARMC6",0.939354163317069
"3137_TMEM147",0.0328204073594009
"3138_GAPDHS",NA
"3139_MAG",0.596586953904718
"3140_TMEM59L",NA
"3141_HAMP",0.34070814069189
"3142_USF2",0.426566355142333
"3143_LSR",0.85526885989223
"3144_KXD1",0.0562985141915281
"3145_FKBP8",0.228525960313583
"3146_SUGP1",0.0366840310845909
"3147_HPN",0.456098909967188
"3148_ZNF14",0.729117990031382
"3149_SCN1B",0.745329602479441
"3150_PBX4",0.950277165993548
"3151_ERF",0.80380278454639
"3152_GSK3A",0.887397271923139
"3153_ATP13A1",0.091094345719783
"3154_ZNF574",0.700816520688274
"3155_GRIK5",0.509431083384538
"3156_SIPA1L3",0.753692413809769
"3157_ZNF85",0.668185909990892
"3158_ETHE1",0.793276023968193
"3159_CADM4",0.147858808397429
"3160_SMG9",0.125983042534444
"3161_AVL9",0.725504861794926
"3162_RUNDC3B",NA
"3163_CFAP69",0.817954421413602
"3164_GTPBP10",0.0235924104694512
"3165_RASA4",0.423406747499902
"3166_CDK6",0.136713358177708
"3167_PMPCB",0.212190171412632
"3168_DNAJC2",0.782693689133845
"3169_TFPI2",NA
"3170_BET1",0.0398330314355954
"3171_NAMPT",0.141073792625736
"3172_TWISTNB",0.629244116067647
"3173_PIK3CG",0.298679791190818
"3174_PON3",0.509431083384538
"3175_PON2",0.80380278454639
"3176_ITGB8",0.867247122610172
"3177_HBP1",0.755369072610557
"3178_DUS4L",0.530172258314762
"3179_SP4",0.0317475376606277
"3180_WDR91",0.835892208588578
"3181_DNAH11",0.331541114788648
"3182_CBLL1",0.84374019595928
"3183_DLX5",NA
"3184_MTPN",0.035807515583073
"3185_STEAP1B",0.770566775941977
"3186_PTN",NA
"3187_MPP6",0.702551531532378
"3188_GSDME",0.980198696732775
"3189_ATP6V0A4",NA
"3190_ZC3HAV1",0.142947408968723
"3191_TTC26",0.25031639255069
"3192_OGDH",0.00282899065571055
"3193_NPVF",NA
"3194_ADAP1",0.980198696732775
"3195_TFEC",0.34070814069189
"3196_H2AFV",0.130280882090672
"3197_CAV2",0.725809905524513
"3198_CAV1",0.171045780927235
"3199_MET",0.676303773443864
"3200_RNF32",0.907803873783944
"3201_LMBR1",0.661452038514887
"3202_WNT2",NA
"3203_HOXA1",NA
"3204_DNAJB6",0.327311575231589
"3205_HOXA2",NA
"3206_HOXA3",NA
"3207_LFNG",NA
"3208_HOXA5",NA
"3209_HOXA6",NA
"3210_BRAT1",0.0180023586396145
"3211_IQCE",0.36367687357157
"3212_ANKRD7",0.509431083384538
"3213_VIPR2",0.787136312995144
"3214_TSPAN12",NA
"3215_SSBP1",0.967831378211239
"3216_HOXA13",NA
"3217_CPED1",0.704930043220132
"3218_EVX1",NA
"3219_HIBADH",0.567886957026331
"3220_TAX1BP1",0.5663158169553
"3221_CPVL",NA
"3222_CHN2",0.0362222077313666
"3223_GRB10",NA
"3224_ABHD11",0.239979375430876
"3225_COBL",NA
"3226_FKBP14",0.582067215197634
"3227_PLEKHA8",0.808859837025358
"3228_STX1A",NA
"3229_NOD1",0.151554524481072
"3230_GARS",0.0739231834806625
"3231_CRHR2",0.147858808397429
"3232_EPHB6",NA
"3233_MINDY4",0.509431083384538
"3234_GHRHR",NA
"3235_CASP2",0.511060670982999
"3236_CHCHD2",0.0214823330792476
"3237_CCL24",NA
"3238_HSPB1",0.328001899184412
"3239_NPTX2",NA
"3240_PDAP1",0.0275670887623427
"3241_BUD31",0.588031341035091
"3242_PTCD1",0.669450402706073
"3243_CYP3A5",0.727376342990093
"3244_ZKSCAN1",0.166961328448405
"3245_EIF3B",0.304134320969724
"3246_SNX8",0.944679133834734
"3247_NUDT1",0.952070814028991
"3248_PTPRZ1",NA
"3249_TAF6",0.771179492129502
"3250_WASL",0.666319329586524
"3251_HYAL4",0.596586953904718
"3252_SPAM1",NA
"3253_AIMP2",0.891148464331397
"3254_TFR2",0.23842184384179
"3255_FSCN3",0.509431083384538
"3256_MOSPD3",0.705811016365185
"3257_PAX4",NA
"3258_PCOLCE",NA
"3259_FBXO24",0.509431083384538
"3260_PPP1R17",NA
"3261_RBM28",0.311287013371472
"3262_USP42",1
"3263_IMPDH1",0.000916872338902786
"3264_AGFG2",0.893698455650418
"3265_LSM5",0.13636580120574
"3266_SERPINE1",0.509431083384538
"3267_AP1S1",0.260962497515591
"3268_MOGAT3",0.169550501138989
"3269_C1GALT1",0.55901026087813
"3270_PLOD3",0.607298669928515
"3271_RPA3",0.40396752942667
"3272_ZNHIT1",0.110498666325476
"3273_CLDN15",0.528699408745256
"3274_NOBOX",NA
"3275_GLCCI1",0.446068244281343
"3276_MYL10",0.992892228076359
"3277_PHF14",0.0934490568777635
"3278_NRF1",0.561231479729286
"3279_TMEM106B",0.154042852950109
"3280_EZH2",0.19748828666837
"3281_CEP41",0.119086605056285
"3282_ZNF862",0.575778525075154
"3283_SFRP4",NA
"3284_MEST",0.00137809782472331
"3285_MEOX2",NA
"3286_ANKMY2",0.227055051051704
"3287_ACTR3C",0.645576147822536
"3288_POU6F2",0.122630895848154
"3289_TSPAN13",0.958220639690971
"3290_RARRES2",NA
"3291_AGR2",NA
"3292_AHR",0.705478664669552
"3293_CHCHD3",0.520924737904976
"3294_GIMAP2",0.168671814806621
"3295_TMEM176B",NA
"3296_GLI3",NA
"3297_PSMA2",0.0339622885937381
"3298_MRPL32",0.00136909208970169
"3299_COA1",0.114279973741239
"3300_BLVRA",0.398339178109856
"3301_URGCP",0.142370467291729
"3302_TMEM248",0.281572279966098
"3303_RHEB",0.307862783107673
"3304_PRKAG2",0.689435540227426
"3305_AEBP1",0.23842184384179
"3306_POLD2",0.0168962032920773
"3307_MYL7",NA
"3308_GCK",0.509431083384538
"3309_BCL7B",0.59518020445165
"3310_YKT6",0.193782124296662
"3311_TBL2",0.306788480306842
"3312_GALNTL5",0.147858808397429
"3313_CLIP2",0.170138759565363
"3314_EIF4H",0.0790653597146461
"3315_LIMK1",0.951515339717603
"3316_SPATA6L",0.01057494467804
"3317_SLC1A1",NA
"3318_LHX2",NA
"3319_FKTN",0.235837259848134
"3320_FSD1L",0.417886521808421
"3321_CNTNAP3",0.147858808397429
"3322_SPIN1",0.0807123864820875
"3323_NMRK1",0.690926772891835
"3324_TMEM245",0.65414945876053
"3325_PRUNE2",NA
"3326_MEGF9",0.725633426860272
"3327_TRIM14",0.492647294828563
"3328_CORO2A",0.679568375074682
"3329_TGFBR1",0.088848711407876
"3330_SEC61B",0.01750261518938
"3331_C5",0.0382756885724808
"3332_OGN",0.509431083384538
"3333_ASPN",NA
"3334_ECM2",0.509431083384538
"3335_TLE4",0.141629097914874
"3336_LHX6",NA
"3337_PTGR1",0.601283127718705
"3338_SUSD1",NA
"3339_AMBP",NA
"3340_AKNA",0.544476677931957
"3341_TNFSF8",0.509431083384538
"3342_DNM1",0.639922274573611
"3343_ENG",0.170138759565363
"3344_AK1",0.34070814069189
"3345_CDC37L1",0.884235839109728
"3346_RLN2",0.960409587132506
"3347_RLN1",0.147858808397429
"3348_PLGRKT",0.506953210303885
"3349_TBC1D13",0.40189732694334
"3350_RIC1",0.521078633860363
"3351_KDM4C",0.102999346107695
"3352_DOCK8",0.0220300368478613
"3353_KANK1",0.861653255411928
"3354_ELAVL2",NA
"3355_NCS1",NA
"3356_TESK1",0.184224568599877
"3357_KCNT1",NA
"3358_CA9",NA
"3359_FUBP3",0.28255411916434
"3360_TYRP1",NA
"3361_CREB3",0.738303599397426
"3362_RGP1",0.554209094121382
"3363_MPDZ",NA
"3364_LHX3",NA
"3365_DDX58",0.848993972942678
"3366_EDF1",0.0743060514295648
"3367_PIP5K1B",0.564444349904085
"3368_GLIS3",NA
"3369_BAG1",0.0925155892785479
"3370_RAPGEF1",0.335640624227779
"3371_NPDC1",0.679568375074682
"3372_APBA1",NA
"3373_SETX",0.137111647004489
"3374_SH3GL2",NA
"3375_PTGDS",NA
"3376_ABCA2",NA
"3377_SHB",NA
"3378_UBE2R2",0.191117648181716
"3379_ABHD17B",0.311381885423819
"3380_EXOSC3",0.0205290821466593
"3381_ZFAND5",0.820365598312773
"3382_DVL1",0.328001899184412
"3383_PDLIM1",0.207115441204608
"3384_CCNJ",0.932712552576101
"3385_DNTT",0.509431083384538
"3386_GATA3",0.245551548570575
"3387_ATRNL1",0.147858808397429
"3388_HPS1",0.569107613958417
"3389_PHYH",0.472882477254062
"3390_RASSF4",0.600057590380957
"3391_DNMBP",0.430409638211039
"3392_RAB11FIP2",0.905938186504303
"3393_CXCL12",NA
"3394_ERLIN1",0.266748961952416
"3395_EIF3A",0.00139558004657846
"3396_PKD2L1",NA
"3397_CUBN",0.733980378933824
"3398_TRDMT1",0.783627373736344
"3399_DDX50",0.455950074773282
"3400_MAPK8",0.831481044789567
"3401_SEC23IP",0.675694628789181
"3402_ATE1",0.706825582585475
"3403_NSMCE4A",0.337318069529428
"3404_PLEKHA1",0.496634733401916
"3405_PALD1",0.80380278454639
"3406_UNC5B",NA
"3407_CDH23",0.575778525075154
"3408_VSIR",0.944656475773409
"3409_SPOCK2",0.0340435021209857
"3410_MICU1",0.56188713900778
"3411_PPP3CB",0.204391303533413
"3412_CCSER2",0.465829346181764
"3413_BMPR1A",0.425352989667018
"3414_MINPP1",0.261415415536261
"3415_ACTA2",0.348284488289091
"3416_LIPA",0.661452038514887
"3417_TLX1",NA
"3418_TWNK",0.466869888397545
"3419_LZTS2",0.882434420048827
"3420_SFXN3",0.088848711407876
"3421_KAZALD1",0.34070814069189
"3422_FBXW4",0.514198416537773
"3423_FGF8",0.509431083384538
"3424_NPM3",0.00954775262926554
"3425_TNKS2",0.641098357005212
"3426_PITX3",NA
"3427_GBF1",0.902086273521238
"3428_ARHGAP21",0.641147815552449
"3429_CPEB3",0.607201308853769
"3430_FBXL15",0.684364916733448
"3431_CUEDC2",0.272444910100632
"3432_SUFU",0.131960052827733
"3433_ANKRD26",0.995728985943773
"3434_ACBD5",0.479240730412525
"3435_LHPP",0.92707013361509
"3436_LARP4B",0.520394719519023
"3437_GTPBP4",0.489304696906857
"3438_EDRF1",0.326383264235847
"3439_BCCIP",0.058035336594024
"3440_MTPAP",0.365493169861162
"3441_NEURL1",0.147858808397429
"3442_SH3PXD2A",0.972690359800085
"3443_PITRM1",0.116943031996346
"3444_STN1",0.882392896303972
"3445_MAP3K8",0.984015053657562
"3446_DKK1",NA
"3447_EBF3",NA
"3448_GLRX3",0.548063648131816
"3449_SORCS1",NA
"3450_TASOR2",0.397510969440339
"3451_XPNPEP1",0.387563201264548
"3452_SMC3",0.690945662235614
"3453_SHOC2",0.750389636259044
"3454_TFAM",0.156235053052129
"3455_CCDC6",0.529273975576794
"3456_CUL2",0.841940745644643
"3457_CCNY",0.676303773443864
"3458_UBE2S",0.373158588051155
"3459_RPL28",0.000715685008168083
"3460_ZMIZ1",0.398213230516673
"3461_DNAJC12",0.23842184384179
"3462_PPIF",0.145604370531541
"3463_PBLD",0.174107563888757
"3464_TSPAN14",0.644930269362513
"3465_LGI1",0.0340435021209857
"3466_TBC1D12",0.874852260646765
"3467_CYP2C18",NA
"3468_CRYBA1",NA
"3469_NUFIP2",0.3681742424626
"3470_GIT1",0.465717180509721
"3471_RPL19",0.0443251949487509
"3472_FBXL20",0.951515339717603
"3473_RUNDC3A",0.490226982710244
"3474_UBTF",0.807785074053196
"3475_CSF3",NA
"3476_PSMD3",0.29742213114628
"3477_CASC3",1
"3478_RAPGEFL1",0.509431083384538
"3479_RGS9",0.9954182721709
"3480_RNF43",0.509431083384538
"3481_WNT3",NA
"3482_ASPA",0.327441482415786
"3483_RAD51C",0.0163120917269405
"3484_SEPTIN4",NA
"3485_MTMR4",0.0587746460072142
"3486_TRIM37",0.0734115169743078
"3487_P2RX1",0.260167602892408
"3488_DHX40",0.0407696644242972
"3489_KRT37",NA
"3490_TUBD1",0.844205707657398
"3491_KPNB1",0.218036430160956
"3492_GOSR2",0.0433372779914525
"3493_PNPO",0.254139590360352
"3494_RPS6KB1",0.139783100598692
"3495_TRIM16L",0.80783893058131
"3496_CDK5RAP3",0.00779529791892448
"3497_CBX1",0.239843873704594
"3498_RECQL5",0.900800570627701
"3499_PIGL",0.15555429286676
"3500_GALK1",0.140293788240758
"3501_INTS2",0.0807123864820875
"3502_CAMTA2",0.412898926583283
"3503_MED13",0.967567250583817
"3504_HOXB6",NA
"3505_ENO3",0.861805019412276
