X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30
7665.896,-20346.8,-1503.4972,23143.11,-11663.19,8636.251,-5533.0117,415.93396,1305.9913,-5972.603,-3891.7322,1753.7251,7654.699,8775.577,6191.9873,-2104.8,3201.0137,-889.3959,205.67224,-3284.1704,1022.70575,-596.88385,-6844.6396,-4751.6284,-5003.407,-8976.647,-1927.1322,1214.6636,-7090.831,6056.9385
14099.024,-20291.639,-711.9019,12169.506,-14911.172,568.34534,-3808.9673,-955.22614,2859.192,-13124.89,-4500.0283,4210.577,201.84622,5140.583,10200.923,3720.347,267.09192,-99.28637,2958.5137,-10234.72,4126.108,-9059.763,-15213.693,2348.9521,10750.503,-13488.012,-2349.0906,4567.5977,-5854.305,4275.111
18717.568,-30047.754,46876.63,-25046.49,26256.418,21283.098,-24886.04,-13331.741,32324.857,5189.9297,5496.7666,-104.32065,-7119.5195,2150.1611,2.668234,14023.474,-15690.279,5680.861,-11313.722,8415.863,5542.748,27899.297,12014.353,-19778.654,2864.0955,-12806.762,-17610.14,21137.023,-27765.168,-15709.831
-25926.113,-5003.162,-11381.184,-7251.644,6923.0312,701.18665,4656.313,3682.98,4668.335,-576.274,-2357.1243,-1250.2675,459.32034,-184.989,-2362.5046,-2444.913,-1183.2239,2167.786,-1755.0021,1638.5588,-3165.3074,-500.443,5216.3384,6620.19,1158.7275,-1008.07574,-1295.3445,-702.78265,3732.7595,-844.9374
-690.2119,-28364.36,8187.239,18675.338,-17348.473,-23742.23,8744.43,-17608.328,-7605.098,2382.908,-4903.859,16579.348,-561.9636,-7206.2144,-22756.016,839.4502,-21939.682,12910.742,17876.719,-19420.008,6630.3247,2403.9324,21942.326,-6645.295,-21391.6,5477.482,2590.9165,-115.83711,1013.524,1894.0869
-26367.652,-2944.2405,-10204.632,-11203.288,9691.7705,2351.0735,9787.1045,6522.039,12474.4,-1922.0127,-2313.9458,2403.736,-5436.1523,1062.1276,-5122.4453,-3155.8582,-3581.7078,134.87119,-3123.0156,4503.044,5033.6655,-4165.6846,-8897.722,-12457.045,-101.654854,10129.44,-5357.3306,-11301.75,449.52295,7118.2837
1425.4417,-31938.412,33321.082,6702.3345,1700.6113,-6733.4497,-442.89008,-7100.592,5347.7817,4318.286,-12018.029,-6238.0645,1348.5972,-6876.043,-13842.982,-2792.2168,985.6027,-9261.254,2689.9463,-2271.138,-6480.762,5747.767,-8842.865,-2472.4167,2481.891,-907.771,-2888.4158,-7759.593,8810.845,-3500.3818
1781.9819,-22082.086,-16270.641,8274.03,-2433.6833,10439.522,4566.0156,858.44037,941.13824,4416.6704,393.82822,-2453.8843,12049.738,6574.6113,-5377.23,-10950.744,3462.9224,8425.514,6882.1685,3371.164,834.8507,18001.05,-6036.174,-842.1205,1358.2313,5935.092,5829.0737,80.68157,2117.293,-3965.8604
7168.305,-20549.68,-6090.769,478.18457,-3003.2434,-3276.0442,-5555.4907,342.25253,3811.8132,-8682.186,-3292.3813,-2161.0527,10882.342,9587.538,-1024.455,-8068.493,8139.4077,-9010.562,-5342.453,243.60031,11291.932,-499.17148,9364.956,-4975.8413,513.9312,-1255.2786,4023.2776,3029.8818,5592.3555,-2894.8057
36795.06,-7970.389,3588.8306,12607.818,-18458.738,2035.4081,-3691.8904,-1752.4135,280.11035,-14459.044,-6826.4927,3976.2131,-3980.1328,9807.335,7034.7886,2167.3816,-2529.0874,6589.0913,4305.7314,-6459.6094,-9143.758,-11987.84,-5885.1045,-3954.7224,4982.1875,-15205.155,-4814.6553,-19.854439,1477.0581,4989.488
46432.043,26093.97,-10979.604,-20512.951,-7689.71,-3614.6536,14949.463,-11467.91,-6881.1616,8251.924,-14513.169,28986.238,17624.049,-4037.3616,3980.618,13116.811,8080.957,-16183.004,-8624.689,11419.481,-19917.248,3974.844,-1593.7139,-7923.2734,5.395538,-214.14873,4303.037,244.917,-1888.605,-3084.6567
1883.727,-36073.875,28909.05,-600.57886,11087.745,-5524.0703,9023.153,15177.4375,-21855.354,2096.1516,11790.832,714.2374,15514.915,28076.791,2848.8706,19168.154,-3913.5527,1905.8411,-4724.3247,-8329.719,3071.3591,-3754.934,-6468.7876,13213.5625,-10509.077,13120.922,19638.969,-4171.77,-12628.0625,-7724.575
50650.195,-6213.751,20739.018,-26260.178,19069.986,-29.183027,22518.895,15246.947,-12515.279,66.445244,14517.236,5460.941,-9726.048,14521.526,8852.799,185.464,3198.775,2596.234,-272.36902,-5915.5312,2894.5774,-1603.0305,1148.6733,-9580.631,5249.1143,-9981.804,-7300.318,4472.4233,5771.832,1600.3971
6693.4927,-18732.926,-10138.936,5784.765,-13205.794,8992.133,3387.0237,-1802.2493,-3511.4763,-16452.62,14614.924,-19205.727,6804.3257,-14110.028,-605.6302,14741.858,-6222.512,-12845.507,-3570.2437,-1351.4839,1199.8936,6675.268,636.86224,-874.6701,-6048.228,-2213.3416,8519.293,1417.4883,6967.476,-2685.1672
24.249023,-32982.656,34566.51,5777.1494,3458.5288,-3844.5576,-334.95502,-4568.9204,12754.459,2916.48,-12197.766,-944.43567,-8332.601,-7754.283,-18787.107,4409.752,-705.7556,-14287.885,11366.933,5370.417,-1034.1608,-2189.868,-7902.3345,1410.6614,2078.464,-3920.7,8801.02,-668.4972,7976.04,6730.5264
40845.387,-1800.3099,-8982.238,1240.0027,-13514.797,-5512.2285,5995.0654,-7386.208,-1319.9039,-8806.227,-6883.542,6980.8184,1266.3699,7665.713,-8843.484,-2591.592,-15148.535,19015.936,23806.488,-17513.164,-150.94208,5139.785,20179.059,-9759.346,-14620.18,6540.069,-1963.2937,-4412.9575,-3972.7642,-1459.7555
40129.23,-1624.5835,-20372.941,13634.637,18388.201,87.30417,2506.6763,1135.0018,1455.1622,3914.8845,2021.4226,-1822.1241,5962.1104,160.55586,-3302.831,-2784.9546,2373.2349,198.86218,2819.0752,-788.9407,4675.8286,-79.91452,-850.8823,-651.02814,-1902.7736,-4065.5999,5899.774,2575.2942,143.61168,-8052.2593
-21252.05,749.5457,-14564.298,-9019.855,5898.4736,1447.8899,11408.394,7223.957,9569.787,-344.95346,-4150.1963,5304.7256,-7213.6396,200.01683,-42.0817,-12.602073,-190.73131,-2322.9062,-56.643383,2253.505,-945.73065,-2422.0955,-859.2625,-1440.2698,1715.4198,9049.902,-2694.0967,-4358.197,-1142.6414,9315.157
28350.383,-6488.6743,-7829.723,3202.9294,-14066.75,-3624.3135,-8770.578,12824.301,1253.627,1.5113988,-1883.8185,2765.663,-3672.3662,125.41442,4857.3657,1474.0405,-7187.3833,3879.5728,1509.8647,378.16937,5222.4,328.46347,-4276.2476,774.29626,6261.006,-2932.282,-2217.5957,-1754.8926,-1642.9083,-1443.4384
-1035.1599,-19688.645,10212.263,22004.068,-19717.066,-6058.1914,6138.5674,-3313.9817,3870.351,-14335.8,-5947.7935,8233.443,-17707.658,16573.934,-2217.5479,-11911.94,7772.0884,-10623.801,-2455.3735,2519.8323,3728.3738,28616.486,-14929.149,1095.9078,-13658.959,-2299.181,7348.7563,6053.94,-7092.555,6426.8315
27583.44,-8301.121,-14220.324,-4226.896,-8675.809,4470.6846,8361.171,-1732.0361,-993.5125,-11855.827,11319.621,-14684.3,4408.129,-7912.3623,-4346.324,6744.788,-3109.6245,-6728.545,-1465.901,-597.1969,2942.1255,-1007.73584,-2452.2793,438.73932,-3978.0977,5733.9917,581.0885,7261.9976,2821.7966,-1441.5037
21213.992,-13438.518,32951.258,-22395.627,19921.863,12233.575,-15882.85,-1853.6033,7296.4194,-1407.8129,-14226.76,-9865.642,5491.9023,-1369.567,-3367.9185,-735.3551,3666.549,-11595.404,1829.6938,-8886.028,-1265.5238,-2613.5125,-10452.712,-12641.416,-6328.7954,515.64856,-15355.408,-24190.008,9224.112,-7469.7607
23230.877,-20278.717,11845.243,-7868.9434,4065.191,8869.843,-6653.3696,946.8225,336.36844,-7348.7686,-6175.54,-10666.697,3759.3098,-1669.8988,4600.249,7521.079,2365.6672,-12617.512,4217.363,-10133.919,731.921,-396.30472,-4768.146,-7730.935,-6046.1597,-6193.4727,-122.31487,-1450.0135,1711.1805,3327.9243
16603.652,-38480.324,37660.36,-15396.161,23062.486,7036.2617,980.43097,18082.53,-17022.746,-3246.0474,3347.747,-4499.1514,15615.463,21540.562,6586.4507,12349.212,-5576.067,7085.094,-5429.4443,-1273.0243,2534.0327,-521.9336,-1625.6554,-419.17957,-7895.521,4050.7136,6376.8076,-1697.8289,-1483.8381,-3784.4185
34225.4,-8165.759,-12008.123,-6709.37,-9372.863,-1107.6321,4334.431,-5304.1704,-4495.7734,-1977.4938,-13433.974,21480.236,10674.63,-9308.347,10163.8125,11255.989,-3523.0222,-2924.9824,-2872.4302,-1296.4672,16441.438,5951.126,-9350.09,10414.966,10324.057,-4869.1113,-3517.9734,1609.8379,-1135.8005,-2735.3047
27557.33,-1394.2034,-20894.336,-18044.299,64.41354,-4282.373,12620.705,-3926.1523,-1604.7594,4012.5159,-4821.1577,13448.591,12066.659,-3100.5132,-5286.064,3032.3398,3147.0925,-4779.795,-4271.911,11074.356,-3252.3342,467.25705,-1082.562,-6468.8745,-528.12134,1726.4941,8123.252,2553.583,814.6012,-9024.39
22835.584,-12624.917,-18719.732,-5988.21,-7751.5684,5233.615,9552.221,-426.74335,-1394.2258,-11807.1,14601.955,-18011.49,8524.223,-11030.744,-7051.151,7741.8276,-4470.8706,-7107.1064,-1988.6311,1269.3271,5013.832,-445.73477,-2814.8372,-357.53415,-7051.9697,10916.676,-241.72214,14502.345,6968.4375,-6172.374
23852.18,3816.0554,-1368.7354,2649.415,-11790.504,2659.4827,557.2252,-1199.5249,2005.2357,-9957.223,1093.5469,-3272.327,965.6314,1577.7175,4190.1343,3586.0884,1198.0833,-3354.661,1810.1204,-6028.7485,-3195.713,-4738.5894,-3676.4448,413.6819,20.852259,-4528.811,-883.04236,7.9760356,-2130.611,3001.8809
24179.932,-10185.856,-5668.5425,-15690.549,6491.6543,-146.8525,3460.2964,850.4575,2121.7107,-1800.3606,1536.6863,-5112.9116,9443.679,-215.6046,-6207.1523,-7574.5044,533.1274,6704.1167,-4300.857,-3085.5205,2819.504,-1295.9413,-3400.6099,-6505.2495,-465.54248,-678.433,1888.0251,11746.281,-1832.3556,-4151.877
2880.8105,-33303.68,5869.3423,10012.048,-5598.876,-5698.7876,2714.3733,-3142.7212,5942.435,-1281.9773,-2723.8154,2320.818,630.12244,-3167.1614,-7028.8643,1951.5605,1183.1274,-5911.4263,4483.9146,108.90034,-1075.2781,105.483795,-4017.2512,-1205.9836,2034.8378,-5535.4272,9072.274,3079.8525,2244.4934,-1986.1437
17055.703,-15329.902,-17433.285,30780.057,15999.581,12727.711,2295.5913,3344.443,2141.8984,10358.194,-649.7455,500.88144,9381.809,336.30664,-2019.8511,-3492.3723,1033.8755,1969.7793,834.24445,1003.70087,6624.036,-453.31885,-1827.5714,-2534.075,-2608.0583,-3237.8245,4231.15,3402.796,-747.02844,-7163.5137
32799.812,-11862.51,-2880.247,-3919.549,-5966.0635,6667.8213,5368.6216,-291.62878,-5779.3237,-11914.23,6989.743,-12893.714,5800.0767,-3391.9067,80.487274,6697.664,-1889.8405,-2537.1052,608.745,871.2777,-43.849598,2795.2666,1656.5657,-705.4286,843.1978,-4947.7812,2648.317,724.3999,4426.771,-8181.1543
28126.68,9436.606,-5868.3706,-1196.2289,-33509.72,-19389.758,-34134.16,43782.95,2134.5159,31133.0,9515.276,-5736.0415,-5853.9653,-7610.178,10478.1,4711.8096,-10591.946,-8413.651,3864.8625,-1350.6128,-7232.4907,-3201.9285,-6031.3223,4020.438,-14622.848,29288.686,-23081.646,35171.04,9472.844,5366.2505
4887.1943,-20778.203,-9685.597,2963.1926,-5301.3867,-3472.0327,4553.6367,1384.2983,1786.196,-7952.1426,6430.7715,940.5543,7374.6,-1463.8613,785.0394,-8973.745,4705.772,2300.539,5054.1865,8293.916,6473.4805,1606.8724,-740.3468,-7102.5996,-3031.873,-7024.114,1218.8497,2927.2073,-448.11502,-5828.1323
-2303.7917,-28251.322,-2714.3247,9775.478,-9817.503,-10416.0,2213.3943,1021.6536,1468.2968,407.4509,3505.6418,-801.8957,3481.1807,-3984.783,-8857.38,-544.34644,-1105.9694,-1615.3754,-2312.244,-358.3414,993.255,-31.346998,-4839.245,-606.1338,2279.5366,-2320.0413,6053.1226,3419.6086,-3622.5337,-413.31244
35973.6,3871.0396,-7209.4595,-4654.7617,-22273.373,-13392.453,-23843.309,31134.025,2822.2896,17332.121,876.5896,-4022.1233,-10635.774,-9126.285,-9854.221,17089.865,25993.803,13277.095,4072.9167,631.70654,4461.7954,-1019.20087,2059.8374,-6102.715,-7070.436,-6687.315,1718.9197,-10063.529,4917.1875,1783.3429
41496.812,1325.0912,-16527.984,-11952.104,-15399.294,-13884.821,-10226.459,25813.576,932.5466,16388.484,6795.1562,-3472.866,-3256.0674,-3139.1228,-8141.3047,-5720.9624,-7842.207,1387.6228,-1766.4119,6450.0957,592.3675,20.904053,268.91174,-4546.072,3063.6946,164.45605,3604.0735,-4644.2495,-574.9356,-4510.0327
-2520.0967,-26968.729,-11705.053,13259.953,-2575.445,9523.762,6750.511,964.5291,2669.647,7565.2085,918.61096,-554.8892,10355.091,-495.3529,-7240.3325,-4662.091,701.74725,2057.8784,478.7776,398.81265,6640.774,-1090.8473,-664.4673,-3581.716,-1983.5645,-1170.1283,6364.604,2863.3018,-750.95123,-5777.7754
20575.072,-21559.225,16880.525,-23194.205,15563.502,4706.056,-3471.047,1336.2437,-1298.951,-1121.4305,-12222.026,3621.0696,10550.454,-17989.51,6172.96,-7533.155,-12400.92,13615.432,-15219.089,-6502.423,30457.373,11630.122,-7486.211,8317.913,7011.8765,-2280.048,-3243.1675,3108.0354,6800.397,-5310.3433
28840.906,-4480.6,-8558.699,-4811.237,-7990.76,-5669.8066,6253.2964,-5635.56,194.66455,-986.46136,-4357.2124,11497.92,10172.367,-594.4516,-1755.6306,3576.1482,1012.30634,-2933.9517,2779.952,-5007.522,-1362.1495,-507.6168,1297.5236,-3339.2456,-5251.3843,-3397.1506,2265.0447,843.74713,-904.0432,512.2796
2048.6755,-24146.95,20732.389,7951.3438,807.72736,1093.8303,4929.4478,10871.853,-6745.4604,-6616.6,4401.1616,5108.3447,4936.3735,11524.256,11040.987,5856.693,-39.773617,2045.3713,-133.58812,-6092.491,-1326.2356,1006.26483,-949.80347,-4770.1187,3004.223,-5551.3726,-4250.4683,2099.1262,-4095.6743,3734.3552
31717.229,-12233.971,34872.65,-11982.8125,8235.308,12604.8,-28085.51,3087.493,3462.7283,-1550.396,-47060.438,-20873.729,-8364.631,-10934.361,-32610.2,22925.908,26589.775,-19924.385,57005.414,31599.203,-400.17545,-17215.896,666.13165,12685.285,-444.307,-6380.9336,-7421.444,-8265.296,15606.796,6041.61
27305.281,-10146.702,-14523.906,86527.38,31784.648,47644.176,4418.6694,7636.5645,69.55218,34824.082,-5519.6177,6146.0425,3349.8801,-896.3129,1927.6979,-2515.193,1510.4185,2257.9336,-3283.8223,-1176.0431,6895.201,-1178.5823,827.8513,-1916.4329,-2890.8115,-835.5325,-5449.9053,2174.4705,-5525.1143,2742.2695
21272.867,-58975.39,129957.72,-45855.42,73977.05,25030.42,5167.9136,45621.64,-41212.984,4049.5728,-2841.4084,-8713.683,10318.016,42090.402,16197.266,34005.613,-14559.849,5902.4604,-18422.46,-4723.4385,1131.3392,5473.4937,248.34851,3982.5347,-19906.318,26119.72,6677.5156,-6335.148,-4084.6716,-722.7067
76430.59,29708.656,-6585.753,-12774.45,-21017.14,-17058.295,-17778.15,17751.547,-483.49936,4570.906,-1078.8969,32.958996,-12273.311,18618.762,-795.15356,-18060.607,15483.959,-28271.19,-12474.352,-866.31616,17540.508,-1653.979,31095.893,2067.7734,7444.4214,10301.333,3341.6094,-1999.9565,5408.9434,-186.93259
52953.234,27239.646,-7377.2617,-16850.03,-6797.849,-2149.8694,4041.839,660.2073,2931.89,-2399.0107,9.71238,1872.2429,-7557.6006,3278.689,-1543.8046,-5667.314,-2381.07,7381.0854,1664.3112,-4342.172,-2311.5862,-9879.357,-222.11995,-1445.4818,653.35583,-2585.278,8285.179,-739.56775,4904.302,12434.636
38305.043,-3766.8508,-12555.124,-11663.825,-7770.646,-5800.6377,-600.12616,591.9489,-3122.673,722.2318,-6705.4863,9339.584,7846.236,-10975.047,3591.4148,-747.84705,-8467.47,6535.4404,509.6811,-5973.1704,34240.613,5621.874,-11544.111,21687.857,14746.495,-5919.5034,-4303.9746,-12.85614,3133.5977,-5798.6934
73549.016,24514.797,-18347.482,-23123.156,-6275.2256,8783.626,22087.885,-4689.04,-4097.736,-13039.164,15278.582,-19321.63,-10373.742,-12615.755,-8647.7295,9352.792,-1994.7252,-15411.479,-337.13162,-4896.603,4513.341,181.7926,1590.0781,-926.7444,-1722.3601,2441.3242,8413.057,-2047.0084,3139.6404,-3829.315
42111.133,-2867.2847,-9701.297,-4107.3193,-26455.0,-13533.287,-18386.666,28552.434,-1289.3599,19883.219,-1541.8015,12572.009,-1529.8568,-6181.157,7675.294,6869.608,-4838.584,-10580.11,-6426.505,7779.7715,-11635.339,3191.7473,-12.989493,-5524.7817,-2530.5457,-3008.2432,4208.1924,-3795.237,-4143.0884,-1004.7512
50253.05,-722.4411,-912.42194,-17536.758,3551.0566,99.98109,614.76416,-1989.7246,-2105.1543,-3154.7847,-2170.5466,-6386.733,5718.4526,3554.2634,-4221.0107,-5805.5454,4066.4187,486.11578,443.27637,-6446.0913,-1046.7372,-3116.4763,519.3718,-3294.5212,667.8932,-8285.853,1192.9119,2794.4834,1262.86,-3708.1333
21796.295,3497.0022,-14222.178,-12703.198,17.638117,-3464.8906,7285.751,233.08896,2654.0073,-2290.899,2368.2644,-2746.2502,5554.5854,1489.1354,-9815.352,-7430.56,622.32434,4738.6206,1229.2834,5213.7314,2093.1753,-4930.4907,-2887.4868,-3600.3103,2060.2285,1003.3842,2939.26,1385.8667,1840.3965,-983.0319
30928.736,-11706.996,9927.751,-12905.398,6895.1016,7530.9517,-4890.689,1218.1124,3985.9558,-6963.07,-19683.465,-7156.4824,-5260.0874,-6108.7114,-4095.1743,-2364.1814,3953.142,-4628.849,19412.621,11785.357,3146.709,-9778.698,-3732.0115,198.68828,-468.89505,3311.7844,6777.8623,-1244.3435,-3462.309,40.20381
-261.43448,-15007.453,-1127.303,36273.44,-6506.8394,41922.996,7887.7876,-1702.2906,9373.454,25033.924,5364.1997,7298.7666,6052.247,768.1886,4031.6106,-3765.6338,7771.749,-7314.3286,-268.9032,-11978.487,5409.9067,-9572.159,-3176.5059,-2573.9075,-5592.235,5241.6694,-452.2254,-848.2358,-2594.622,-332.65353
21369.92,-11415.438,-14685.341,-5772.569,-12584.241,-8895.634,-8261.7295,16880.773,1223.597,10375.589,502.43842,4267.8813,4522.126,-3499.0989,1473.3066,2065.1628,-1294.0939,-4984.4556,-1393.3939,4523.6475,-1455.5636,2782.9495,-1687.9579,-5263.225,-2778.4214,-2891.8745,8105.045,392.63428,-2539.3801,-7049.108
719.0184,-22353.602,-13088.755,2993.0125,-5442.0215,-4309.35,2998.856,-853.2224,1583.1283,-6124.552,-2035.5765,1529.7654,8519.161,2782.2712,-7951.3413,-2598.1528,-8611.247,12767.409,7744.2837,607.2252,3909.9358,338.08392,7413.6123,-6979.253,-5735.0376,3022.8281,2740.6404,-327.91043,604.004,-5258.7812
24688.242,-24388.404,33713.395,-5616.099,5903.0273,1361.2642,-1009.15173,2683.2595,2310.7725,-4111.239,-10461.689,-8355.641,-7658.492,-11895.445,-4845.5176,-912.20605,-2844.848,-10587.987,-816.74133,-4816.6655,-6922.071,6946.8335,-2059.9353,-10695.685,-168.99448,-13500.095,5466.706,8354.513,13879.618,-594.7143
36994.95,-1061.8319,-6487.6113,14700.867,-5580.2607,19283.502,6196.9966,2023.2719,714.272,10770.9375,-4936.7837,3368.225,-6925.542,6558.8794,2308.1106,-5538.0693,4625.211,-1782.3503,3635.209,-8572.527,26.919582,-5642.547,-3240.4524,-2735.5781,536.79584,-7907.678,57.212063,1948.9241,-5572.9663,3079.3325
2997.8962,-21444.834,-10595.437,5193.645,-8356.805,4672.5176,3188.447,2766.0178,4194.4526,-12636.776,4008.1973,-6741.617,2338.3503,-4311.2593,4004.166,9557.189,-2551.7607,-10244.411,367.64694,-4762.948,2655.4304,2298.1582,-6551.8555,-8908.289,-5313.6367,-6261.9497,7960.2324,2204.6704,2396.4294,1265.573
-20116.027,-9557.054,-11466.154,-2618.362,3214.625,792.1872,7183.9204,5131.4023,7618.818,-1145.7183,-4356.7407,3432.638,-8887.954,164.10634,5809.452,4241.7573,2708.4446,-6577.047,3049.452,-6913.411,-1888.7723,947.4632,870.26575,3408.308,-613.5605,-2982.9585,2181.592,1548.5961,-1242.9714,-5138.577
15459.88,-20632.6,-10982.16,4968.1445,-22803.639,-17687.805,-29146.084,30814.23,2262.6682,13261.256,3612.3533,-2098.583,2268.4346,4631.9478,2920.7727,-6231.6333,1805.6241,-16063.15,-8424.464,5165.5117,10953.499,5804.516,18572.865,-2099.9038,1230.2296,4518.578,5037.3325,-2737.3274,2895.983,-3157.254
-5716.4165,-10567.619,4670.325,15716.5625,-16457.32,-1820.2073,2198.9473,-1366.7151,4392.5024,-9897.238,-11156.363,16874.45,499.73288,2740.6484,2403.2976,7141.461,-12450.01,8725.06,12422.09,-11805.968,4087.5293,2774.2795,3484.7703,-7219.1978,-12881.727,-253.14803,-4450.309,-1947.0815,1299.7692,9160.994
67785.73,30032.865,-12091.379,39148.43,26111.846,12975.856,3589.099,3191.1726,-612.8572,10724.983,-1702.8737,1947.8323,-6531.2896,1588.0919,-1781.8341,-4341.1924,-2050.9194,3722.2544,595.1844,-1488.3795,-2325.8362,-4550.191,-813.28107,2227.467,3312.8806,-2510.9492,-4380.3535,-502.93362,-4142.702,1390.1207
33288.234,-3365.0781,-14861.803,-10969.342,-6753.137,-6322.7646,-7439.498,-213.5082,-10219.4795,6467.0376,2148.543,2373.794,-4677.307,-3606.5232,1149.1357,-1297.7811,-3614.509,204.31221,3908.2878,-3572.4595,14459.1455,-484.20023,-8219.254,403.19687,5519.82,-3993.0737,3747.2266,2553.7156,901.26624,-5521.4136
-7553.1626,14865.008,-12430.519,-14649.926,3771.8552,2066.1606,18644.463,5572.458,9931.695,1597.824,-9349.276,17025.912,-10237.219,-1350.0754,2169.6575,6739.369,867.9624,-10722.151,-1092.729,3650.0005,-481.7884,-2072.2544,-8041.6973,-12234.713,-84.528496,8573.325,2834.7778,-801.4129,-3136.7058,5911.779
-6119.9937,-23693.127,-525.7529,-3288.4783,6106.6396,-848.9056,-4325.6304,3106.773,5040.7915,-5176.9487,-1216.7688,-3322.7927,15082.489,1484.1638,-2.1752236,-4758.5503,770.5564,94.42714,-6847.1943,-3708.8599,6955.642,2640.6975,7402.282,-12348.777,8650.597,5120.6562,6462.0254,2517.7388,4101.6274,-2552.459
40576.453,-160.83237,32023.0,-15578.64,10457.497,12629.687,-8215.146,1453.3358,3636.3496,-6346.9253,-13710.782,-5484.8115,-3159.9285,1226.3287,6784.405,-2118.3872,-2337.2131,566.95575,-4309.912,-10569.657,-4240.2896,1339.8306,-128.13284,-12330.053,654.0059,-4840.3965,-3699.5852,3333.6597,1097.336,11794.603
16072.294,-33999.223,82950.375,-11682.259,24516.717,8685.785,-9695.14,-294.98032,6282.9023,1892.4521,-18542.121,-6083.1016,-9480.931,-15579.996,-2353.3396,-7995.538,-10351.979,2861.959,-28726.0,-14219.028,-11375.932,12956.8,4366.8994,-14317.054,905.84204,-4992.7944,2005.5128,12152.261,13309.377,13156.465
-4776.24,-22995.562,2778.0857,12385.272,-10992.582,-12835.699,9113.044,-6297.3813,2735.8767,-1113.3365,-5084.1006,13486.495,-4060.4382,-4304.64,-8947.189,3658.4,-10078.468,2507.4517,7961.646,-11292.222,5723.111,576.0585,2934.441,-5157.576,-10579.972,-26.364832,1511.4111,1278.7441,1112.2235,4448.625
30473.44,-6543.243,-18056.275,-10412.968,-14605.982,-12933.92,-16470.41,27003.604,679.84985,17779.729,5040.3413,-6293.915,-409.08044,-5877.0024,-7966.961,1871.7914,4509.433,5831.7256,1923.4802,6022.2656,4288.442,1298.6305,3140.9783,-3127.2646,-3449.3647,-3373.0908,5431.9346,-4199.2456,3854.1714,-8012.708
-21757.166,-2266.9211,-10303.832,-9577.592,8731.1875,2850.3687,6767.871,4299.9746,9026.78,-52.893303,-2525.4463,2286.6233,-7478.745,1603.7786,3049.278,495.9297,-705.72723,541.3885,-2810.2397,-2952.3867,-5375.708,11.213334,7837.1694,9774.836,1206.922,-3712.9392,784.9768,-250.79514,7185.08,1888.5807
20429.719,-2497.3303,-19256.883,-15799.54,-861.7929,-4025.6663,12329.63,-4523.0044,-1450.1831,4418.3867,-6614.8213,17019.57,14038.628,-4152.622,-3437.0635,5633.222,2774.1042,-6388.416,-5895.8447,13042.5205,-5363.0566,1642.2954,-1083.5941,-6710.2134,-1074.8116,2318.3652,7639.983,2077.3735,152.55064,-7445.7744
42392.984,-5170.904,6605.4194,1189.6874,-14390.376,3891.5193,-7666.919,-7212.6357,1911.7363,-12050.79,-10747.855,17928.416,-2796.3984,-16878.49,24878.758,-5714.3423,-7688.29,15044.058,2255.2698,-3932.2795,26663.227,-6409.226,-12756.759,30792.953,13153.165,4907.857,236.76938,-4704.6855,-3646.5461,-4273.379
24526.783,-12502.178,-8895.601,30491.088,-6088.845,35927.266,7273.682,-128.49535,-2461.978,21098.98,-6136.841,5064.485,6701.451,6038.6074,2379.3748,-5413.0376,3600.895,3314.4836,489.8877,-2662.361,1727.1387,-7292.818,1897.6843,-3130.5327,2705.9062,-4882.934,-2045.1431,2322.5051,-3711.4707,-3558.6262
66741.445,11812.378,-10652.922,8969.014,-6437.98,23721.984,9042.345,-1121.7102,-1630.9606,12265.04,-1293.0768,1655.7955,-7268.226,8809.728,-2014.5144,-9299.19,6805.6675,4533.555,5275.513,-7936.4785,-2421.433,-3411.2014,-7302.015,-938.72974,3655.2876,-4329.0854,-44.968754,807.0239,-1994.2399,166.79308
-116.12168,-18335.42,4448.572,12242.084,-17266.252,-2547.034,-14952.592,-4835.2915,19734.33,-60.73619,16902.377,6353.277,7441.3325,1269.5627,16526.701,4813.5093,7244.7656,-4390.0537,7057.033,-12619.348,-14897.976,-27155.621,-23748.941,17394.229,-25400.482,57232.12,-40739.07,74031.74,32281.828,-11973.62
50845.95,3413.9297,-9519.224,-16264.963,-591.2121,-5091.5083,7521.3374,-1889.5375,1659.3748,271.01453,14272.5205,1077.214,6278.704,8900.286,-943.41956,-3187.5933,7986.438,-593.1255,8037.346,-5770.2715,2855.84,-9723.904,-4276.2246,2194.2239,-519.55084,313.3284,3364.6592,-707.3521,2571.2793,-7610.0835
25503.834,-13964.153,-9570.129,13936.43,-6345.601,13396.113,1059.9729,48.897243,-1123.62,4825.182,-1185.2074,-313.2311,2920.3745,5137.973,-355.6546,-4438.366,3963.0195,5344.291,2579.1694,-1434.22,-1831.2975,-842.79803,-3287.4685,889.0943,859.7797,-5380.7476,958.484,1718.7169,-1248.5907,-1360.1178
