PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,PCs21,PCs22,PCs23,PCs24,PCs25,PCs26,PCs27,PCs28,PCs29,PCs30
-1.4966970236404221e-05,-0.0001154286419159505,7.607843433939439e-05,0.0003170651290601557,-0.00011925236565926009,-6.807616613995198e-05,0.0008012816781471253,0.00032514045122148647,4.194333658537538e-05,0.0002767651037713518,0.0005307241499014712,-0.0006664522555838487,0.0009370548006677776,0.0002782883425926167,0.0010465472524559508,-0.0005441217996815672,0.00032141031694285244,0.0006417646603521303,0.0004657258511952145,0.0015482746146350476,0.000365206352717221,-0.0002166630275110948,0.0009095987787504853,-0.0007509034513544547,0.00022064227675204734,-0.0004647885641060455,-0.0013850915593352118,-0.0007384854532189296,0.000219866319333301,0.0005038945649061281
-0.00010209703040352172,-0.00027554605569746036,-0.0003251276846617076,-0.0001270249632717034,0.00019395673576505252,-0.00013272683274136258,-0.00012210955952649064,-0.0005577215152163863,-0.00067787016186632,0.00023195710115041514,0.00027428093790979476,-6.439229610032426e-05,-0.0007943734302299807,-9.492098677048189e-05,-6.278830483161593e-05,-0.00013887420051392172,-0.0001779675744083391,-9.635800074217556e-05,-4.976584640846022e-06,0.00016562548790920406,-9.926643046096621e-05,-0.00025413565669719354,-6.654095778536245e-05,-0.00023547788036376658,0.00013802241860063185,0.00031562385627454347,-0.00036824306545747823,-0.000420526888397141,-0.00017626060651401284,0.0007130527214178235
-0.0002859019805632134,-6.0786489550091834e-05,-0.00026477329494921945,-0.0003354336332290172,0.0002266003807879823,-0.00017260430567833855,-0.0006466015184462588,-0.0007740175109391703,-0.0011659519322212316,0.00018551114475976488,0.00021332773242445507,-0.00021922753365137153,-0.0010219747121329066,-7.210975521745915e-05,-0.0002212604828524366,-0.00021092629094028944,-0.0003519701482840325,0.00012267171042233292,0.00041441072044220913,0.0004322438349532034,0.00014070347543859192,-0.0008671509964585919,-0.0017273411299626137,-0.0017595623070195056,0.00010190882220492025,0.0009565491140955759,0.00030729204533327215,0.0006322382328650088,-0.0009479392669233684,0.0021762007211139573
-0.0001518454704439692,7.668934849235251e-05,-0.0001186017079777914,-0.0001537830466286574,0.000176826620372809,8.443798645536844e-05,0.00016365313517747974,0.00012095045293149759,0.00018400205649647948,1.0484450554850224e-05,-0.00012001683279534932,0.000109783266231733,-0.00037946726026969466,6.336542940825269e-05,0.00013800090652356628,5.279527918801014e-05,-0.00011501750993194692,3.677684288242858e-05,-7.262648441148593e-05,-0.0001789306195020451,-0.0003190645936446063,-4.658753642124572e-05,0.0005287616332269952,0.0006487869601710702,0.00011964711021747355,-0.0002345127869753534,0.00013048125774042614,1.8393703033080846e-05,0.0006922472842575175,0.00010798570457968411
-0.00018149645879177645,-0.0006111866840658772,-0.00044107655339537633,-4.02443689954916e-05,0.00018795235811894633,0.00020234467873049612,0.0003580472440778587,-1.9117652449945704e-05,0.00025310183474370546,0.00037247088430090666,7.68540197101325e-05,0.00031687928279871397,-0.0009836898725231527,0.0001608562862812545,-0.0003483486883658162,-2.5660370696887464e-05,-0.0004687170835582526,-0.0003545794857667934,-9.479269373476483e-05,-0.000860390155781097,0.0001041542713683324,-0.000714150260060792,-0.00024991507177635116,-0.000428642914066811,-0.0003835175852672931,0.00012408626385692188,-0.0006081925691690142,-0.000820130969546811,0.00019917881333896199,0.00041084615010098554
-4.626873466596666e-06,-0.00015284238856996514,-0.0002223507862704266,-4.3822692665099135e-05,5.7603556099735316e-05,8.794400912382068e-07,-0.0001104567960954426,-0.00037844276355712827,-0.00042997663745420665,0.00011052980142022705,7.7249563429378e-05,6.085543358332628e-05,-0.0005147439157271587,0.00016141000432232943,0.00013027531504605287,-0.00016410517127611723,2.8512784442158116e-05,-4.178103467461194e-05,0.0003492860621418464,-0.00037203962999338787,2.92382101047637e-05,0.0001459328474761889,-7.133068016743896e-05,-0.0005937239738336269,0.00016695670368267244,0.0003461761084128883,-4.123548743068452e-05,-0.00021825499432015296,-0.0002719240567766144,-5.444730559520667e-05
-4.944200916669343e-05,-0.00022794846028643812,-0.0005118017098777762,-0.00014688720998866811,0.00013172670321224408,-0.0005740647972339213,0.0005198568120917983,-9.47374842010915e-05,0.0005575283488190087,-0.0003059334769535882,8.540264222863397e-05,-0.0006411370528493317,-0.0006012940537038206,0.00025104262363697375,-0.0004031469086509957,-2.4229460243823895e-05,-0.000500843180110706,-0.0007120281309550459,-0.0001369123293968231,-1.1546203104077957e-05,-0.0006120092430825591,-0.001755833767019876,0.0003011739928784641,-0.0009169920652647589,0.0008686766878817703,0.0006457158265643408,-0.001485055505050633,-0.0002658208299315528,-0.0015504511891752935,0.002785093963276902
-2.8618173494514768e-05,-1.63308832487064e-05,-5.77613743836296e-05,-3.316924617668953e-05,1.9966961506947942e-05,3.274301592771112e-05,0.00010481661297892017,0.0001037681213935752,0.0001536201288367918,-3.15681064528801e-05,-4.0087431034711434e-05,8.101577034124988e-05,-0.00018638516605858885,4.667126039162102e-06,6.465853881622181e-05,5.951356308209563e-05,-1.7577638130027292e-05,-0.00011377224917953545,2.7402204648496598e-05,-4.416472997240002e-05,4.186470939271164e-05,-9.061687456650162e-05,-0.00019488971230949214,-0.00019101911750821077,-6.933505084045226e-06,0.0002561533231395742,-7.062541972229487e-05,-0.00023077091982320845,-5.215363022786923e-05,0.00021844784339460744
-0.000659385830701088,0.00029635405901721237,-0.00016301256821870056,-0.0001864327155317217,0.0006692220492378589,0.00016228952891918222,-0.0005225781688018126,-0.0006094180605417463,-0.00016536062887056847,0.00017874518591594457,0.00018759667682414246,0.0004922790761471138,-0.0007240288025659779,0.0008599048908162306,0.0006429879192922843,0.0008303353439334268,-6.514840598537472e-05,-0.0009573293989671755,0.0007514491605054705,-0.0013912993397675244,0.0003991582767743524,-0.00045579326539343517,0.0006846139334122437,-0.00046176576319577654,0.0006858979313305452,-0.0005842794475411088,0.0007835579167640587,0.00030805506312902626,-0.0005305713288115811,-0.000662942067656876
-0.0005466379209934808,0.00011074987008705174,-0.0005811063295421658,-0.00045393324911356426,0.0002733628846592401,5.308047534759331e-06,0.0001141145362534687,-0.00023340323848988997,-0.000390388540541462,8.78800401233006e-05,-0.00045267039652411976,0.0002606136669988923,2.037361522145342e-05,0.0002100376762940905,0.0005789693153870222,8.235606230851593e-05,0.0004188086838421907,-0.00041195951855356233,-0.000217939556626275,-0.0011460896278853458,-0.001354264985452525,-0.0001780416187585244,0.0011626796788553001,0.002313350529527722,0.00015475386485186868,-0.0023122156522471173,0.0002441747218090095,0.0003797024141906941,0.00017482746251709395,-0.0013847190972389473
