PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,PCs21,PCs22,PCs23,PCs24,PCs25,PCs26,PCs27,PCs28,PCs29,PCs30
0.009009490709733201,-0.0003772548373799625,0.003523910554475975,-0.004865875618433972,-1.4609269165815103e-05,0.0019204809563961676,0.005912818574796764,-0.003025108826276885,0.010845602717335211,0.002699903991664763,-0.007179514065146477,0.0029607470362780675,0.004482452374453573,-0.018609140566541053,-0.0029650725657677838,-0.0022905866224468534,-0.0006437063830864818,-0.01904614525439576,0.013378335012598355,0.004050835910678277,0.008705729342953696,-0.0013447280352232094,-0.010198763047877679,-0.016167701599033184,0.00844714914325897,0.0048406929763973715,0.003247677359269743,0.0037946656654941928,0.0052618017134388574,-0.0051177153290689345
0.017707514878706265,-0.002099317719591959,0.007464725657463216,-0.0018780519533253652,-0.0012960882626162568,3.2061017359888704e-05,0.006302085201792549,-0.006655702057470048,0.009243501480240847,0.01597327245410925,-0.011602730808688112,-0.007468541570927784,-0.0037181737781967674,0.0007984917496542872,-0.009190433434244078,0.024241957840177582,0.015253166811404898,0.0019957749327538005,0.005639452671108823,-0.009567132660142292,0.014423151706086785,0.009151244823595556,0.0061500373672994735,-0.016493641038557855,0.0005063406618309896,0.016171146184988466,0.020190548245127275,-0.0074484652353619,-0.017947933548117065,0.003998459657209518
0.03761707437195117,0.012761169841849933,-0.0027656183128589302,0.0251976571973855,0.012249069598415317,-0.007999483980893007,-0.021775330663610155,-0.038312340426585025,-0.03771047605158761,-0.04429139089625058,-0.024290724628535182,-0.010574384494825298,0.02115415052488532,-0.03057065702831858,-0.011337974181380711,0.032008298646910426,-0.027135161857972576,0.0069326753229929285,0.018664368064955875,-0.012004960186519257,0.04474031305494723,-0.03891965996044324,-0.010846993195808279,-0.0013629911861642687,0.02423375532174246,0.05852207373046201,0.017374437580611125,-0.029701844136386036,-0.07894130860948166,-0.023556672012336206
0.0016077450247581127,0.0025713994175980467,-0.0042066942439502875,-0.0012410161395886663,-0.003976115873865623,0.0005982265357101221,0.009020927970312186,-0.011202306761016505,0.007684545984583436,-0.0038160258372942394,0.005857050208437158,0.0041897234523464565,0.004255611569639372,0.0013528495443357567,-0.007071892838997903,0.0015815692937069315,-0.001258328022168812,0.005015580153626496,0.004606688449890487,0.0072189689680578414,-0.00048793753038109514,-0.005227823336670993,3.296600740101376e-05,0.0009806600261891365,-0.010464137432068846,-0.00036144555672049924,0.0024828736385162763,0.006452096799290783,0.004142120343014897,-0.0063288039266763
0.010693145321916335,-0.0018308592265128712,0.0019044199872962917,0.017912777295824717,-0.019508542634770698,-0.007998494480224185,-0.005755893727639034,0.005295786207377571,0.011732420334260748,-0.013802938401579909,-0.006932989411414873,0.01272333914043376,-0.028646264663704072,0.015151827913283537,-0.010906480176084149,-0.02704481917579986,-0.01274021679344087,-0.011342480237910272,-0.012809627173680548,0.00482704139814501,0.004134833579262884,-0.005595879729858987,-0.0017636960574495704,0.0008313995102076567,0.01013973104813659,-0.00970195018909705,-0.00027755913010374866,-0.005607448472840873,0.0015160639001168769,0.004383587060005198
0.02764205714200088,0.016025164356872176,-0.0246595914416878,0.0116833613090183,0.004116354837872793,-0.016614540692465103,-0.0021771069109749372,0.029861537594075754,0.03613482582936263,0.00552965241790892,-0.008995350120030067,0.025125971849630474,-0.0067923735925583964,-0.021292959895790643,-0.012861981073679899,-0.017714827546163735,-0.012372902027865135,0.02710124541182787,-0.029035167803820528,0.01342407141317155,-0.024878300526434232,-0.013785854713266129,0.006800408993793055,0.011340724164495152,0.030135623137857705,-0.010765486371444368,0.054424645182127154,0.03007442452622791,-0.02235239953203456,-0.03768043214069326
-0.0012226652301453396,0.0028626672547420557,0.002890251109595881,-0.0011391159051614209,-0.0009358646129628815,0.0022654846612707945,-0.004812253764469313,-0.004964157321524427,-0.00043910108884195225,-0.004730922671179871,0.0005531491737229698,-0.0018959720688073918,-0.005645472611208691,-0.006690480954751216,-0.00034306167733285254,-0.006395736240539038,0.009256821615903566,0.007899758036176126,0.005609464553975746,-0.0033992917668663487,-0.0015584570507469412,-0.003036038933151737,0.0015723704161294983,0.008826933542754429,-0.005352190824912493,-0.00206187193438949,-0.005915020121292561,0.0016591484585846829,-0.004183466202766472,-0.0033081300791415916
0.03153338639797186,0.0025451297250733353,0.004674514625486548,7.975171809043715e-05,0.0025122008206170856,0.010563084887551725,0.02516075606821366,-0.010474595566956882,-0.001902616053892568,-0.01051557984367551,0.01080181920809768,0.012040058935785369,-0.0103856186012633,-0.02801401484032081,-0.04353136613994099,0.022905534844008223,-0.010600371925944006,0.025407711474155596,0.01957617004444884,0.028799133313355825,-0.039360329510971494,0.029829151184537064,0.02284061629253883,0.0024793482912616864,0.019530535034364162,-0.01955461488787667,0.033612868982462726,0.026738287248153365,0.019125775908028622,0.013612980622626787
0.0005565308188689132,-0.000844602185217981,-0.0006582180409854088,-9.830839124900864e-06,-0.004019066509537865,0.0020788026369138934,-0.001419163908229623,-0.0022554040444249497,-0.0016583127154996293,0.00022560370445293015,-0.0006113446581165353,0.00019860959450767923,0.003145960504633355,-0.0009189952159492152,0.00631232365356227,0.0004979248731687633,0.0026409036777397294,-0.00016053570888213513,0.0015312879568277803,0.0018272283680354268,0.0011183394801543979,0.001019223480125372,0.00038406356720823977,-0.00016505086639002794,0.004300369579782554,4.0645526142291845e-05,0.0033167618538321067,0.004182819803276405,0.0006818043207926709,0.005271165009354193
0.021120057695020802,0.01334601492874966,0.004065715105649362,-0.014834613810559606,0.023745440863746317,0.028630853021236354,0.008883163375509654,-0.021572086286340754,-0.02002272660715254,-0.006316257243958017,0.013192233143778887,-0.0005779499063514309,0.010883399565640646,0.018331652282411588,-0.008692989630968196,-0.009046711732197933,0.018758942481429466,-0.006522866958205401,-0.003537843942291859,-0.03347361704414242,-0.011036926128258953,0.0067556731273256745,0.0009592941699428653,-0.01334004156151427,-0.00966499523179659,0.0030169831568436977,-0.02140000522022575,-0.025687249009080728,0.00785246012399111,-0.020857032618670772
