X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_umap1,X_umap2,velocity_umap1,velocity_umap2
12.149755,-2.4345188,8.659994,0.3822115,5.6373806,1.4342064,-0.63418967,3.8305326,-0.7436608,-3.9858706,1.0487843,0.32581642,-1.2615707,8.39998,-3.6517277,-5.491872,5.0844417,12.992837,0.8287915,-1.5548775,6.965531,-1.6753296,6.888138,3.054386,4.796753,-0.11557286,1.908076,13.8271,1.7721708,-1.8540303,4.604411,5.428927,-0.08929028383312648,0.07444354853863075
5.0896463,-5.207098,-3.7520354,0.85235834,14.039837,-10.86441,6.944684,-0.1895104,-7.1107783,-5.957989,-2.466124,-5.9097114,-0.59718525,-2.895287,0.4756947,-2.787378,8.454599,5.32337,2.0821195,-5.6766915,7.1777997,3.0445335,-4.6670923,-3.1071513,6.295157,-9.088159,-0.49261928,3.5564141,-4.63254,-8.464384,5.2680416,6.094568,-0.15859719283032067,0.09393199243809557
10.420333,0.9712697,-6.634407,11.121376,-5.80399,-3.0416236,-8.333281,-6.826289,-6.096262,3.6299577,-9.375758,-3.4113662,0.6753227,-2.3013577,2.9046152,3.2684247,-2.3009644,-1.404841,0.85541904,9.383769,3.3961723,-2.5802853,0.796079,5.104909,6.1570425,-1.3531553,1.3858005,6.2555275,-0.1660332,-2.0167794,6.7697115,8.247282,0.14353251891015117,-0.04210087525158665
13.4128685,3.7209227,0.4184464,4.4000754,-4.69487,6.9120817,1.8434821,-12.27522,4.4699526,7.96229,-1.4246702,8.562877,-4.096767,-6.0234704,0.7444382,-4.3532715,1.8382736,1.610935,11.704881,-3.5094914,-2.7174454,3.1622782,3.3856783,-6.632836,7.3145304,0.76303715,-8.947823,-4.695168,4.7954245,-6.2128963,4.9088283,7.047359,-0.23089554195971052,0.0645936880171171
27.77006,14.178851,-1.7830789,-6.3342214,-3.9889567,-4.3304863,0.7782569,-1.0656608,4.201795,-9.790599,-2.3580947,6.1305346,0.051855832,-3.0012016,1.3551756,0.4766913,-0.15012878,-3.5828857,1.3402348,-5.1372347,-1.7142571,-0.36742547,0.96280676,0.35343227,-4.656145,-2.609781,-0.82879514,-3.339771,7.094418,6.1194167,2.9549391,8.514876,-0.06532848790617851,0.00169844544355085
-20.576101,19.624245,1.3581973,6.297073,-5.4886923,3.4768994,0.03368785,6.98486,-5.892858,-5.67445,11.330544,5.509178,11.420448,6.5869994,-1.9949988,-6.5747213,-6.3770037,-9.337387,12.631821,3.4254813,-3.0820436,-3.151695,-0.08950217,-7.27294,-1.3430619,-7.1051745,-9.374456,-8.876779,0.5966574,-0.27100572,10.577668,8.413987,0.005553478120228758,0.0003577602542752266
14.033704,-0.7049793,-6.361012,5.7740326,-5.3713784,-4.891449,-6.4392824,3.0470755,9.820572,1.2431176,2.4357193,1.1868833,-3.3333387,-0.22990426,-3.554281,1.8297772,3.9764466,-4.600405,0.4332279,-1.9807352,-3.2207656,4.5892344,0.5833151,-1.9686912,4.1209707,0.15000135,3.8174255,4.020702,0.18007915,-4.4366493,6.2456007,6.9007344,0.19259600255730905,-0.04886203193699775
11.321229,10.608292,-4.2971325,5.153503,0.16944166,0.3124994,-2.1162086,1.8335913,-10.476814,5.8767796,-0.3583488,-6.7142196,5.1027665,-9.618156,-11.031126,3.0041056,1.1076291,-7.4761305,-9.905559,6.6619945,2.425413,-1.8934985,-2.6946778,-0.6074523,-1.7655337,-3.7301192,0.13703798,-1.0257651,4.483347,-0.8833544,6.266352,8.545968,0.15325063068037917,-0.052618900624107845
6.500033,-6.288616,3.7646465,10.270678,11.434213,-1.6577324,-12.365742,-2.2472947,-3.5863678,-9.609514,-0.67849416,-1.4136513,-2.4164538,1.0132805,3.4949164,-2.0956392,4.6354737,1.2231201,-2.667525,2.2779522,6.351381,0.98378205,-4.109708,-5.1479797,-4.2211127,-2.1436148,1.0510739,-6.2492037,-8.317069,-1.509897,4.8004675,4.8087754,-0.10315032120597838,0.08209108668366405
6.9151917,2.9723027,-5.2143736,-1.7171001,1.354569,9.718958,-4.1401405,17.202261,0.049447864,3.4393823,1.2921929,4.0181174,-7.6368866,7.496898,-5.071198,-3.5363653,3.9366946,1.8629471,-8.647503,-2.9893606,8.172563,2.4786258,10.177303,0.9503449,-5.9821835,-2.830812,-7.005137,-5.161843,-2.6064398,12.224394,5.432678,7.3981113,-0.20069017842062076,0.07219470192631258
17.078396,-4.797596,-0.8020396,-2.218946,4.6221504,-9.753046,-0.18294233,-3.795081,-5.3108945,-0.81968135,0.46942672,6.697715,-1.9595295,-11.50672,0.85159194,-1.6228049,0.15303001,-13.412645,4.2977657,-5.293498,2.9986734,-2.8507726,-6.4469733,-0.87114185,4.781526,-10.465018,-10.4995,4.829831,-0.8168453,1.6961159,4.501895,6.470995,-0.14975802268536909,0.08104311626760827
3.5796676,-8.691152,-8.912905,2.4204857,-6.4255886,-5.3595157,-7.42001,6.0020547,6.429216,-4.2060304,2.0067182,3.070447,2.2488017,-2.1523452,10.144036,1.5207701,4.2446017,-6.035254,-4.7504888,-1.3371992,-5.7544923,2.777635,-8.328519,-0.949618,1.1415807,3.5755365,4.6201715,1.1016545,-1.1152277,2.5306606,7.4865136,6.1123753,0.14594015443255268,-0.015949393799940356
6.5349073,5.4011593,-9.319693,-8.541456,4.251025,0.61602,-10.327753,8.529621,-1.3183246,2.2213874,-2.4348733,-2.5119066,2.7820492,0.27723658,0.6456768,-4.076061,-2.8759854,4.7349496,-7.845621,1.9835609,-2.0171363,-3.194081,4.761357,-4.408287,5.0603123,-0.43030238,-3.6216586,4.7231903,8.349333,0.5031602,5.394059,8.337884,-0.1891648237380049,0.02934151386038716
6.4108763,-6.7995644,3.2531087,-3.0865352,-8.925257,0.42552686,-2.9050982,12.280515,5.7738233,-0.27997243,-3.62375,11.701897,-1.8927717,-3.42891,0.46778113,-1.6784251,-0.4353893,2.2530196,-2.3882422,0.9720436,5.281298,3.1712048,5.144493,1.0029892,4.391209,-1.9027227,-6.589216,9.095623,4.130338,-5.645465,6.473375,6.6822658,-0.12915867808626166,0.03819448206767849
23.307508,5.3934035,10.407754,-1.1408476,-5.5228457,1.1645637,5.6359487,-3.8859499,8.776982,4.377816,2.4144783,0.31973282,-0.19942176,-1.1424955,-7.2146325,3.0368648,-5.819797,-5.7073374,-0.08200494,-2.360467,3.7644181,-0.6039646,-5.0074663,-0.9047697,-0.33421415,2.57286,6.323175,1.4345092,-3.1908534,-6.4227395,2.9610074,7.496278,-0.08305097694133355,0.10519187846637729
10.636867,0.7717847,-1.8208064,9.26388,4.647135,-8.767752,-2.2456017,-10.168884,-6.2852044,-2.7523606,7.7919765,-3.1702154,0.7395253,-2.3624148,-2.8567755,-4.117104,-6.610354,3.8555844,-7.278009,-0.07950564,-3.809889,14.171433,-4.371764,-0.3924865,-4.0509,1.5373775,-1.9319077,-5.029492,-2.8457553,4.2751455,5.138848,6.046002,0.16147201153745147,-0.06735557489094422
14.533789,5.919208,3.3753266,-5.7981997,-0.30240303,1.1029129,2.2657793,-4.546206,0.015185473,2.6634994,-4.2438126,-2.9974978,-2.966297,8.993292,5.4852633,2.5014918,-1.3372858,2.325048,-0.99881655,-7.0629134,3.8859687,-0.50854516,-3.357644,0.056548018,-2.1096992,-0.6002464,3.9578207,-6.285123,5.1316695,-9.005913,4.091031,7.16517,-0.12150947709781817,0.055733694422773664
-11.368284,20.8299,19.085442,20.705238,-6.449313,4.6468754,2.8719113,11.219438,-3.8259208,6.67326,2.0188756,-13.5838785,-10.5077095,-1.9136138,-13.285997,11.439363,6.331261,0.8580694,-8.2635145,-3.6997163,-12.176422,-5.61408,0.9631501,-3.8661973,11.395697,3.0888581,-6.0511694,-2.4393964,9.295767,-10.606741,8.930113,8.136643,0.0949294862063173,0.11693449450713816
19.805223,5.0541754,-6.6280937,3.6938276,-2.9808424,0.85041016,-0.5245835,-10.187675,-1.742128,5.167593,1.9662681,5.5670514,-5.397634,1.4904014,-1.3569636,0.6008869,4.0152197,-3.5890534,2.4167554,-0.4709653,0.92003345,4.456707,-4.4735436,-7.3418,-3.6081748,-0.46992457,3.0145833,-0.728648,4.8827515,4.472599,4.6077085,7.3082457,-0.11622519323511117,0.016222116545473446
12.942138,1.073012,-9.881691,0.6109493,-0.106530376,4.051956,-7.792717,-0.35542497,-9.423564,4.6187024,-2.2735717,-0.94707286,11.661485,0.83805186,-3.5755165,-5.2219653,-3.031551,-0.747569,1.8168685,-6.392884,0.53275174,-8.2697735,0.99818945,8.985593,-1.1221249,2.3590686,-0.51550615,7.3951473,-0.8549791,4.2864656,6.018013,8.584339,0.1388599794699175,-0.024337638971529425
7.741288,1.6368247,-0.3379315,-10.828076,-1.9240676,3.9345977,-1.5345494,5.8596773,-5.462056,9.357986,-0.09393581,2.6412559,7.8009477,0.060395095,-4.617755,9.779493,-8.456706,4.659951,-5.9961586,4.785114,0.13586022,5.099033,0.060883258,1.0708505,-2.5977864,3.2755873,1.246247,5.412417,-1.6115488,3.837843,5.601586,8.245604,-0.12431373868031062,0.022896939310790704
1.2935169,-13.682228,8.888783,-0.9238273,6.4608893,-0.5431908,-9.425578,3.6178935,-7.4309535,-3.5217075,2.6970615,6.2883677,-5.0312486,1.512503,-1.7667881,-6.1074495,-7.719349,3.066311,1.9237177,6.7388706,5.242204,5.9889183,-0.79187703,-1.6757146,-3.5704558,3.9369159,-4.1041093,0.2985853,-4.2519584,-6.2944074,5.2744126,3.5073516,-0.09333212546855206,0.09008671001307009
3.378059,-5.9274817,-6.970229,13.511008,-7.931475,-11.535401,11.261329,15.205458,-2.9921699,-2.9040365,0.92092866,3.9678855,-2.1406262,0.4454661,4.5579042,1.4763368,3.8182466,-5.7913713,-1.0490388,5.595595,-0.27198458,-4.0708003,-2.1972013,-2.8396187,-3.3337595,-10.263865,8.07869,-0.1744727,-1.2331225,-1.4107794,7.3179607,5.6804256,-0.08191335449971653,0.019118411961907215
